Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"A classifier has 47 true positives, 132 true negatives, 28 false positives, and 16 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.95,0.80,0.90,0.60,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (47+132)/(47+132+28+16) = 0.80.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.96 and recall 0.72 (from 100 TP, 4 FP, 39 FN). What is its F1 score (rounded to 2 decimal places)?",0.82,0.67,0.97,0.72,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.96×0.72)/(0.96+0.72) = 0.82.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.81 and recall 0.63 (from 163 TP, 37 FP, 95 FN). What is its F1 score (rounded to 2 decimal places)?",0.71,0.91,0.41,1.00,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.81×0.63)/(0.81+0.63) = 0.71.,ML – Machine Learning,Model Evaluation
"A classifier has 136 true positives, 200 true negatives, 62 false positives, and 38 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.62,0.77,0.67,0.92,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (136+200)/(136+200+62+38) = 0.77.,ML – Machine Learning,Model Evaluation
A classifier has 67 true positives and 93 false positives. What is its precision (rounded to 2 decimal places)?,0.32,0.27,0.57,0.42,D,Precision = TP / (TP + FP) = 67 / (67 + 93) = 0.42.,ML – Machine Learning,Model Evaluation
"A classifier has 41 true positives, 133 true negatives, 18 false positives, and 29 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.94,0.79,1.00,0.89,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (41+133)/(41+133+18+29) = 0.79.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a metric used to evaluate regression models by measuring the average absolute difference between predicted and actual values"".",a confusion matrix,recall (in ML),mean absolute error (MAE),model accuracy,C,mean absolute error (MAE) refers to: a metric used to evaluate regression models by measuring the average absolute difference between predicted and actual values,ML – Machine Learning,Model Evaluation
A classifier has 185 true positives and 85 false negatives. What is its recall (rounded to 2 decimal places)?,0.89,0.69,0.99,0.59,B,Recall = TP / (TP + FN) = 185 / (185 + 85) = 0.69.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an ensemble learning method that combines multiple decision trees to improve prediction accuracy""?",a random forest,k-nearest neighbours (KNN),Naive Bayes classifier,entropy (in decision trees),A,The description matches a random forest: an ensemble learning method that combines multiple decision trees to improve prediction accuracy,ML – Machine Learning,Classification
"Which term matches this description: ""a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values""?",mean squared error (MSE),recall (in ML),mean absolute error (MAE),model accuracy,A,The description matches mean squared error (MSE): a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a graphical plot used to evaluate the performance of a binary classification model at various threshold settings""?",the ROC curve,a confusion matrix,precision (in ML),model accuracy,A,The description matches the ROC curve: a graphical plot used to evaluate the performance of a binary classification model at various threshold settings,ML – Machine Learning,Model Evaluation
Which statement correctly describes object detection?,"a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes",a machine learning task that identifies and locates specific objects within an image,a machine learning application that predicts which customers are likely to stop using a product or service,a machine learning application that transcribes spoken language into written text,B,"By definition, object detection is: a machine learning task that identifies and locates specific objects within an image",ML – Machine Learning,ML Applications
"A classifier has precision 0.71 and recall 0.66 (from 125 TP, 50 FP, 65 FN). What is its F1 score (rounded to 2 decimal places)?",0.78,0.48,0.68,0.38,C,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.71×0.66)/(0.71+0.66) = 0.68.,ML – Machine Learning,Model Evaluation
A classifier has 37 true positives and 43 false negatives. What is its recall (rounded to 2 decimal places)?,0.56,0.46,0.61,0.36,B,Recall = TP / (TP + FN) = 37 / (37 + 43) = 0.46.,ML – Machine Learning,Model Evaluation
Which statement correctly describes speech-to-text conversion?,a machine learning technique used in recommendation systems that makes predictions based on user behaviour patterns,"a machine learning application that predicts user preferences and suggests relevant items, such as movies or products",a machine learning application that transcribes spoken language into written text,machine learning models used by financial institutions to assess the creditworthiness of loan applicants,C,"By definition, speech-to-text conversion is: a machine learning application that transcribes spoken language into written text",ML – Machine Learning,ML Applications
"Which term matches this description: ""a situation in classification problems where one class significantly outnumbers other classes in the training data""?",outlier detection,a fully connected layer,class imbalance,stochastic gradient descent (SGD),C,The description matches class imbalance: a situation in classification problems where one class significantly outnumbers other classes in the training data,ML – Machine Learning,ML Basics
"Which term matches this description: ""a technique that allows support vector machines to operate in high-dimensional space without explicitly computing coordinates in that space""?",a Gini index (in decision trees),a support vector machine (SVM),a Gaussian (RBF) kernel,a kernel trick (in SVM),D,The description matches a kernel trick (in SVM): a technique that allows support vector machines to operate in high-dimensional space without explicitly computing coordinates in that space,ML – Machine Learning,Classification
"A classifier has precision 0.46 and recall 0.46 (from 78 TP, 93 FP, 92 FN). What is its F1 score (rounded to 2 decimal places)?",0.76,0.46,0.56,0.61,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.46×0.46)/(0.46+0.46) = 0.46.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a variation of gradient descent that updates model parameters using one training example at a time, rather than the full dataset""?",stochastic gradient descent (SGD),a Markov chain,bagging (Bootstrap Aggregating),regularisation,A,"The description matches stochastic gradient descent (SGD): a variation of gradient descent that updates model parameters using one training example at a time, rather than the full dataset",ML – Machine Learning,ML Basics
"A classifier has precision 0.99 and recall 0.94 (from 134 TP, 2 FP, 8 FN). What is its F1 score (rounded to 2 decimal places)?",1.00,0.66,0.76,0.96,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.99×0.94)/(0.99+0.94) = 0.96.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""the process of choosing the most relevant variables from a dataset to use in model training""?",gradient descent,Machine Learning (ML),LIME (Local Interpretable Model-agnostic Explanations),feature selection,D,The description matches feature selection: the process of choosing the most relevant variables from a dataset to use in model training,ML – Machine Learning,ML Basics
A classifier has 32 true positives and 66 false positives. What is its precision (rounded to 2 decimal places)?,0.33,0.43,0.48,0.13,A,Precision = TP / (TP + FP) = 32 / (32 + 66) = 0.33.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a tool that chains together multiple data processing and modelling steps into a single workflow""?",Jupyter Notebook,PyTorch,CatBoost,a pipeline (in scikit-learn),D,The description matches a pipeline (in scikit-learn): a tool that chains together multiple data processing and modelling steps into a single workflow,ML – Machine Learning,ML Tools
"A classifier has 145 true positives, 174 true negatives, 55 false positives, and 50 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.60,0.75,0.85,0.55,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (145+174)/(145+174+55+50) = 0.75.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.91 and recall 0.46 (from 79 TP, 8 FP, 94 FN). What is its F1 score (rounded to 2 decimal places)?",0.76,0.61,0.41,0.71,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.91×0.46)/(0.91+0.46) = 0.61.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.81 and recall 0.45 (from 57 TP, 13 FP, 70 FN). What is its F1 score (rounded to 2 decimal places)?",0.58,0.78,0.28,0.43,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.81×0.45)/(0.81+0.45) = 0.58.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a metric used to decide which feature to split on at each step, based on the reduction in entropy"".",information gain (in decision trees),a bagging classifier,logistic regression,Naive Bayes classifier,A,"information gain (in decision trees) refers to: a metric used to decide which feature to split on at each step, based on the reduction in entropy",ML – Machine Learning,Classification
A classifier has 48 true positives and 67 false negatives. What is its recall (rounded to 2 decimal places)?,0.42,0.12,0.62,0.57,A,Recall = TP / (TP + FN) = 48 / (48 + 67) = 0.42.,ML – Machine Learning,Model Evaluation
Which statement correctly describes a Markov chain?,a subset of AI that enables systems to learn patterns from data and improve performance without being explicitly programmed,a mathematical model describing a sequence of events where the probability of each event depends only on the state attained in the previous event,a technique used to explain individual predictions of a machine learning model by attributing contributions to each feature,a technique that explains individual predictions of any classifier by approximating it locally with an interpretable model,B,"By definition, a Markov chain is: a mathematical model describing a sequence of events where the probability of each event depends only on the state attained in the previous event",ML – Machine Learning,ML Basics
Which statement correctly describes transfer learning (in ML)?,the portion of data used to evaluate the performance of a trained machine learning model on unseen examples,a machine learning technique that combines predictions from multiple models to improve overall performance,a technique where a model trained on one task is reused as the starting point for a model on a related task,a modelling error where a model is too simple to capture the underlying pattern in the data,C,"By definition, transfer learning (in ML) is: a technique where a model trained on one task is reused as the starting point for a model on a related task",ML – Machine Learning,ML Basics
A classifier has 83 true positives and 66 false positives. What is its precision (rounded to 2 decimal places)?,0.56,0.86,0.46,0.41,A,Precision = TP / (TP + FP) = 83 / (83 + 66) = 0.56.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a regularisation technique that randomly disables a fraction of neurons during training to prevent overfitting"".",semi-supervised learning,a neural network (in ML context),one-hot encoding,dropout (in neural networks),D,dropout (in neural networks) refers to: a regularisation technique that randomly disables a fraction of neurons during training to prevent overfitting,ML – Machine Learning,ML Basics
A classifier has 80 true positives and 73 false positives. What is its precision (rounded to 2 decimal places)?,0.62,0.32,0.52,0.42,C,Precision = TP / (TP + FP) = 80 / (80 + 73) = 0.52.,ML – Machine Learning,Model Evaluation
"A classifier has 28 true positives, 40 true negatives, 2 false positives, and 89 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.63,0.28,0.43,0.73,C,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (28+40)/(28+40+2+89) = 0.43.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.76 and recall 0.88 (from 128 TP, 41 FP, 17 FN). What is its F1 score (rounded to 2 decimal places)?",0.67,0.62,0.82,0.97,C,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.76×0.88)/(0.76+0.88) = 0.82.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a technique used to address class imbalance by increasing the number of examples in the minority class"".",oversampling (in ML),dropout (in neural networks),one-hot encoding,the MNIST dataset,A,oversampling (in ML) refers to: a technique used to address class imbalance by increasing the number of examples in the minority class,ML – Machine Learning,ML Basics
"A classifier has 51 true positives, 162 true negatives, 68 false positives, and 46 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.80,0.65,0.45,0.50,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (51+162)/(51+162+68+46) = 0.65.,ML – Machine Learning,Model Evaluation
What is churn prediction?,a machine learning task that assigns a label to an image based on its visual content,a machine learning application that transcribes spoken language into written text,a machine learning application that predicts which customers are likely to stop using a product or service,"a machine learning application that predicts when equipment is likely to fail, enabling proactive maintenance",C,churn prediction is: a machine learning application that predicts which customers are likely to stop using a product or service,ML – Machine Learning,ML Applications
Which statement correctly describes a data pipeline?,the process of selecting the optimal configuration settings for a machine learning model to maximise performance,an individual measurable property or characteristic used as input to a machine learning model,"a popular and efficient implementation of gradient boosting, widely used in machine learning competitions","a series of automated steps used to collect, clean, transform, and prepare data for machine learning models",D,"By definition, a data pipeline is: a series of automated steps used to collect, clean, transform, and prepare data for machine learning models",ML – Machine Learning,ML Basics
A classifier has 117 true positives and 64 false negatives. What is its recall (rounded to 2 decimal places)?,0.65,0.55,0.80,0.75,A,Recall = TP / (TP + FN) = 117 / (117 + 64) = 0.65.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.94 and recall 0.40 (from 65 TP, 4 FP, 99 FN). What is its F1 score (rounded to 2 decimal places)?",0.56,0.26,0.86,0.36,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.94×0.40)/(0.94+0.40) = 0.56.,ML – Machine Learning,Model Evaluation
Which statement correctly describes model deployment?,the process of integrating a trained machine learning model into a production environment for real-world use,a regularisation technique that randomly disables a fraction of neurons during training to prevent overfitting,the process of choosing the most relevant variables from a dataset to use in model training,a subset of machine learning that uses neural networks with many layers to model complex patterns in data,A,"By definition, model deployment is: the process of integrating a trained machine learning model into a production environment for real-world use",ML – Machine Learning,ML Basics
"A classifier has 146 true positives, 46 true negatives, 23 false positives, and 58 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.50,0.70,0.55,0.85,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (146+46)/(146+46+23+58) = 0.70.,ML – Machine Learning,Model Evaluation
A classifier has 20 true positives and 40 false negatives. What is its recall (rounded to 2 decimal places)?,0.53,0.18,0.33,0.63,C,Recall = TP / (TP + FN) = 20 / (20 + 40) = 0.33.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a metric used to decide which feature to split on at each step, based on the reduction in entropy""?",information gain (in decision trees),multi-class classification,AdaBoost,entropy (in decision trees),A,"The description matches information gain (in decision trees): a metric used to decide which feature to split on at each step, based on the reduction in entropy",ML – Machine Learning,Classification
"A classifier has 167 true positives, 147 true negatives, 6 false positives, and 34 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.79,0.89,0.59,1.00,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (167+147)/(167+147+6+34) = 0.89.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.71 and recall 0.95 (from 183 TP, 76 FP, 9 FN). What is its F1 score (rounded to 2 decimal places)?",0.71,0.61,0.96,0.81,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.71×0.95)/(0.71+0.95) = 0.81.,ML – Machine Learning,Model Evaluation
A classifier has 28 true positives and 28 false negatives. What is its recall (rounded to 2 decimal places)?,0.30,0.80,0.65,0.50,D,Recall = TP / (TP + FN) = 28 / (28 + 28) = 0.50.,ML – Machine Learning,Model Evaluation
Which statement correctly describes gradient descent?,"an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",a regularisation technique that halts training once model performance on a validation set stops improving,an optimisation algorithm used to minimise a model's error by iteratively adjusting parameters in the direction of steepest descent,a technique used to explain individual predictions of a machine learning model by attributing contributions to each feature,C,"By definition, gradient descent is: an optimisation algorithm used to minimise a model's error by iteratively adjusting parameters in the direction of steepest descent",ML – Machine Learning,ML Basics
What is a neural network (in ML context)?,"a layer in a convolutional neural network that reduces the spatial size of data, decreasing computation and controlling overfitting",one complete pass through the entire training dataset during the model training process,"a machine learning model inspired by the human brain, composed of interconnected layers of nodes",a mathematical function that quantifies the difference between a model's predictions and the actual target values,C,"a neural network (in ML context) is: a machine learning model inspired by the human brain, composed of interconnected layers of nodes",ML – Machine Learning,ML Basics
"A classifier has 178 true positives, 72 true negatives, 59 false positives, and 77 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.80,0.35,0.55,0.65,D,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (178+72)/(178+72+59+77) = 0.65.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.89 and recall 0.63 (from 157 TP, 19 FP, 93 FN). What is its F1 score (rounded to 2 decimal places)?",0.74,0.89,0.54,0.94,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.89×0.63)/(0.89+0.63) = 0.74.,ML – Machine Learning,Model Evaluation
Which statement correctly describes a cost function (in ML)?,a large visual database used for training and benchmarking image classification and object detection models,"the average loss across an entire training dataset, which a model seeks to minimise during training",the process of selecting the optimal configuration settings for a machine learning model to maximise performance,a regularisation technique that halts training once model performance on a validation set stops improving,B,"By definition, a cost function (in ML) is: the average loss across an entire training dataset, which a model seeks to minimise during training",ML – Machine Learning,ML Basics
"Which term matches this description: ""a technique used in deep learning to stabilise and accelerate training by normalising layer inputs""?",LIME (Local Interpretable Model-agnostic Explanations),a testing dataset,gradient boosting,batch normalisation,D,The description matches batch normalisation: a technique used in deep learning to stabilise and accelerate training by normalising layer inputs,ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""the process of integrating a trained machine learning model into a production environment for real-world use"".",batch size (in ML),model deployment,a pooling layer,a cost function (in ML),B,model deployment refers to: the process of integrating a trained machine learning model into a production environment for real-world use,ML – Machine Learning,ML Basics
Which statement correctly describes a Gini index (in decision trees)?,"a measure used to evaluate the quality of a split in a decision tree, based on the impurity of resulting subsets","a probabilistic classification algorithm based on Bayes' theorem, assuming independence between features","a statistical method used for binary classification, predicting the probability of an outcome belonging to a particular class",the process of removing sections of a decision tree to reduce complexity and prevent overfitting,A,"By definition, a Gini index (in decision trees) is: a measure used to evaluate the quality of a split in a decision tree, based on the impurity of resulting subsets",ML – Machine Learning,Classification
"Which term matches this description: ""a metric that measures the proportion of true positive predictions among all positive predictions made by a model""?",precision (in ML),mean absolute error (MAE),R-squared (coefficient of determination),the ROC curve,A,The description matches precision (in ML): a metric that measures the proportion of true positive predictions among all positive predictions made by a model,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.61 and recall 0.60 (from 117 TP, 74 FP, 79 FN). What is its F1 score (rounded to 2 decimal places)?",0.90,0.75,0.60,0.70,C,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.61×0.60)/(0.61+0.60) = 0.60.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""the process of selecting the optimal configuration settings for a machine learning model to maximise performance"".",Machine Learning (ML),the MNIST dataset,hyperparameter tuning,normalisation (in ML),C,hyperparameter tuning refers to: the process of selecting the optimal configuration settings for a machine learning model to maximise performance,ML – Machine Learning,ML Basics
A classifier has 32 true positives and 22 false positives. What is its precision (rounded to 2 decimal places)?,0.89,0.29,0.59,0.39,C,Precision = TP / (TP + FP) = 32 / (32 + 22) = 0.59.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a clustering method that builds a tree of clusters by either merging or splitting groups iteratively"".",unsupervised learning,the elbow method,hierarchical clustering,Latent Dirichlet Allocation (LDA),C,hierarchical clustering refers to: a clustering method that builds a tree of clusters by either merging or splitting groups iteratively,ML – Machine Learning,Unsupervised Learning
A classifier has 196 true positives and 74 false negatives. What is its recall (rounded to 2 decimal places)?,0.53,0.73,0.88,0.63,B,Recall = TP / (TP + FN) = 196 / (196 + 74) = 0.73.,ML – Machine Learning,Model Evaluation
A classifier has 154 true positives and 34 false negatives. What is its recall (rounded to 2 decimal places)?,0.82,0.52,1.00,0.72,A,Recall = TP / (TP + FN) = 154 / (154 + 34) = 0.82.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an optimisation algorithm used to minimise a model's error by iteratively adjusting parameters in the direction of steepest descent""?",gradient descent,stochastic gradient descent (SGD),the ImageNet dataset,dropout (in neural networks),A,The description matches gradient descent: an optimisation algorithm used to minimise a model's error by iteratively adjusting parameters in the direction of steepest descent,ML – Machine Learning,ML Basics
What is R-squared (coefficient of determination)?,a graphical plot used to evaluate the performance of a binary classification model at various threshold settings,a statistical measure indicating how well a regression model's predictions approximate the actual data,a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values,a metric that measures the proportion of correct predictions made by a classification model,B,R-squared (coefficient of determination) is: a statistical measure indicating how well a regression model's predictions approximate the actual data,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.88 and recall 0.86 (from 134 TP, 19 FP, 21 FN). What is its F1 score (rounded to 2 decimal places)?",0.97,0.87,0.57,0.67,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.88×0.86)/(0.88+0.86) = 0.87.,ML – Machine Learning,Model Evaluation
What is feature engineering?,the portion of data used to teach a machine learning model to recognise patterns,"the process of selecting, transforming, and creating input variables to improve a machine learning model's performance",a technique used to address class imbalance by increasing the number of examples in the minority class,a machine learning technique that combines predictions from multiple models to improve overall performance,B,"feature engineering is: the process of selecting, transforming, and creating input variables to improve a machine learning model's performance",ML – Machine Learning,ML Basics
"A classifier has 82 true positives, 144 true negatives, 16 false positives, and 89 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.48,0.58,0.68,0.78,C,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (82+144)/(82+144+16+89) = 0.68.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a machine learning task that categorises text based on the emotional tone it conveys, such as positive or negative"".",sentiment classification,time series forecasting,a recommender system,predictive maintenance,A,"sentiment classification refers to: a machine learning task that categorises text based on the emotional tone it conveys, such as positive or negative",ML – Machine Learning,ML Applications
"Fill in the blank: ______ refers to ""a subset of machine learning that uses neural networks with many layers to model complex patterns in data"".",deep learning,one-hot encoding,XGBoost,L2 regularisation (Ridge),A,deep learning refers to: a subset of machine learning that uses neural networks with many layers to model complex patterns in data,ML – Machine Learning,ML Basics
"Which term matches this description: ""the process of scaling numerical data to a common range, often between 0 and 1, to improve model performance""?",normalisation (in ML),missing data imputation,gradient boosting,a fully connected layer,A,"The description matches normalisation (in ML): the process of scaling numerical data to a common range, often between 0 and 1, to improve model performance",ML – Machine Learning,ML Basics
Which statement correctly describes a convolutional layer?,the balance between a model's error due to overly simplistic assumptions (bias) and its sensitivity to small fluctuations in data (variance),a technique that explains individual predictions of any classifier by approximating it locally with an interpretable model,a resampling technique that involves repeatedly drawing samples with replacement from a dataset to estimate a statistic,"a layer in a neural network that applies filters to detect patterns such as edges or textures, commonly used in image processing",D,"By definition, a convolutional layer is: a layer in a neural network that applies filters to detect patterns such as edges or textures, commonly used in image processing",ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""an individual measurable property or characteristic used as input to a machine learning model"".",feature engineering,a feature (in ML),a baseline model,dropout (in neural networks),B,a feature (in ML) refers to: an individual measurable property or characteristic used as input to a machine learning model,ML – Machine Learning,ML Basics
"A classifier has precision 0.10 and recall 0.12 (from 5 TP, 43 FP, 38 FN). What is its F1 score (rounded to 2 decimal places)?",0.21,0.11,0.31,0.41,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.10×0.12)/(0.10+0.12) = 0.11.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""the process of removing sections of a decision tree to reduce complexity and prevent overfitting""?",a support vector machine (SVM),pruning (in decision trees),multi-class classification,a random forest,B,The description matches pruning (in decision trees): the process of removing sections of a decision tree to reduce complexity and prevent overfitting,ML – Machine Learning,Classification
Which statement correctly describes missing data imputation?,a technique used to explain individual predictions of a machine learning model by attributing contributions to each feature,a machine learning technique that combines predictions from multiple models to improve overall performance,the known output or target value associated with an input example in supervised learning,a technique used to fill in missing values in a dataset using estimated or calculated values,D,"By definition, missing data imputation is: a technique used to fill in missing values in a dataset using estimated or calculated values",ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""a machine learning approach where a model finds patterns or structure in data without labelled outputs"".",unsupervised learning,clustering,market basket analysis,silhouette score,A,unsupervised learning refers to: a machine learning approach where a model finds patterns or structure in data without labelled outputs,ML – Machine Learning,Unsupervised Learning
"Fill in the blank: ______ refers to ""a metric that combines precision and recall into a single value using their harmonic mean"".",AUC (Area Under the Curve),the F1 score,recall (in ML),a confusion matrix,B,the F1 score refers to: a metric that combines precision and recall into a single value using their harmonic mean,ML – Machine Learning,Model Evaluation
"A classifier has 74 true positives, 14 true negatives, 1 false positives, and 95 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.48,0.18,0.78,0.68,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (74+14)/(74+14+1+95) = 0.48.,ML – Machine Learning,Model Evaluation
What is model interpretability techniques?,a resampling technique that involves repeatedly drawing samples with replacement from a dataset to estimate a statistic,a regularisation technique that halts training once model performance on a validation set stops improving,"methods used to explain how a machine learning model arrives at its predictions, such as SHAP or LIME",the process of identifying data points that differ significantly from the rest of the dataset,C,"model interpretability techniques is: methods used to explain how a machine learning model arrives at its predictions, such as SHAP or LIME",ML – Machine Learning,ML Basics
"A classifier has 186 true positives, 107 true negatives, 45 false positives, and 63 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.58,0.73,1.00,0.93,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (186+107)/(186+107+45+63) = 0.73.,ML – Machine Learning,Model Evaluation
What is regularisation?,the process of selecting the optimal configuration settings for a machine learning model to maximise performance,a mathematical model describing a sequence of events where the probability of each event depends only on the state attained in the previous event,an optimisation algorithm used to minimise a model's error by iteratively adjusting parameters in the direction of steepest descent,a technique used to prevent overfitting by adding a penalty term to a model's loss function,D,regularisation is: a technique used to prevent overfitting by adding a penalty term to a model's loss function,ML – Machine Learning,ML Basics
What is supervised learning?,a technique used to address class imbalance by reducing the number of examples in the majority class,"a machine learning approach where a model is trained on labelled data, learning to map inputs to known outputs",an online community and platform for data scientists and machine learning practitioners to find datasets and compete in competitions,"a classification task involving exactly two possible output classes, such as spam or not spam",B,"supervised learning is: a machine learning approach where a model is trained on labelled data, learning to map inputs to known outputs",ML – Machine Learning,Supervised Learning
"A classifier has 117 true positives, 165 true negatives, 64 false positives, and 53 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.86,0.91,0.61,0.71,D,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (117+165)/(117+165+64+53) = 0.71.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a large visual database used for training and benchmarking image classification and object detection models""?",dropout (in neural networks),L2 regularisation (Ridge),a loss function (in ML),the ImageNet dataset,D,The description matches the ImageNet dataset: a large visual database used for training and benchmarking image classification and object detection models,ML – Machine Learning,ML Basics
"A classifier has precision 0.61 and recall 0.62 (from 86 TP, 56 FP, 52 FN). What is its F1 score (rounded to 2 decimal places)?",0.81,0.71,0.41,0.61,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.61×0.62)/(0.61+0.62) = 0.61.,ML – Machine Learning,Model Evaluation
A classifier has 113 true positives and 44 false negatives. What is its recall (rounded to 2 decimal places)?,0.82,0.62,0.72,0.57,C,Recall = TP / (TP + FN) = 113 / (113 + 44) = 0.72.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""the process of transforming data to have a mean of zero and a standard deviation of one""?",standardisation (in ML),learning rate (in ML),a training dataset,semi-supervised learning,A,The description matches standardisation (in ML): the process of transforming data to have a mean of zero and a standard deviation of one,ML – Machine Learning,ML Basics
A classifier has 189 true positives and 50 false positives. What is its precision (rounded to 2 decimal places)?,0.99,0.79,0.94,0.89,B,Precision = TP / (TP + FP) = 189 / (189 + 50) = 0.79.,ML – Machine Learning,Model Evaluation
A classifier has 50 true positives and 42 false positives. What is its precision (rounded to 2 decimal places)?,0.24,0.34,0.54,0.64,C,Precision = TP / (TP + FP) = 50 / (50 + 42) = 0.54.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a type of supervised learning task where the goal is to assign inputs into predefined categories or classes"".",Naive Bayes classifier,a classification problem,pruning (in decision trees),a support vector machine (SVM),B,a classification problem refers to: a type of supervised learning task where the goal is to assign inputs into predefined categories or classes,ML – Machine Learning,Classification
"Which term matches this description: ""an unsupervised technique used for topic modelling, identifying abstract topics within a collection of documents""?",t-SNE (t-distributed Stochastic Neighbor Embedding),dimensionality reduction,Latent Dirichlet Allocation (LDA),Principal Component Analysis (PCA),C,"The description matches Latent Dirichlet Allocation (LDA): an unsupervised technique used for topic modelling, identifying abstract topics within a collection of documents",ML – Machine Learning,Unsupervised Learning
A classifier has 100 true positives and 68 false positives. What is its precision (rounded to 2 decimal places)?,0.70,0.60,0.40,0.90,B,Precision = TP / (TP + FP) = 100 / (100 + 68) = 0.60.,ML – Machine Learning,Model Evaluation
A classifier has 29 true positives and 5 false positives. What is its precision (rounded to 2 decimal places)?,0.70,0.75,0.55,0.85,D,Precision = TP / (TP + FP) = 29 / (29 + 5) = 0.85.,ML – Machine Learning,Model Evaluation
