Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Which statement correctly describes a follow-on?,a deceptive delivery bowled by a leg-spinner that turns the opposite way to a normal leg break,a bowler who deceives batsmen by disguising the direction of spin,the outer edge of the cricket field; hitting the ball over it scores four or six runs,when the team batting second is forced to bat again immediately after being significantly behind in a Test match,D,"By definition, a follow-on is: when the team batting second is forced to bat again immediately after being significantly behind in a Test match",Cricket,Terminology
A team scores at a run rate of 7.93 runs per over for 20 overs. Approximately how many runs have they scored?,174,164,154,159,D,Runs ≈ Run rate × Overs = 7.93 × 20 ≈ 159 runs.,Cricket,Scoring Calculations
"Which term matches this description: ""the outer edge of the cricket field; hitting the ball over it scores four or six runs""?",a no-ball,the Duckworth-Lewis-Stern (DLS) method,the boundary,a googly bowler,C,The description matches the boundary: the outer edge of the cricket field; hitting the ball over it scores four or six runs,Cricket,Terminology
Which statement correctly describes MS Dhoni?,the Indian captain who led India to victory in the 1983 Cricket World Cup,"the Indian captain who led India to victory in the 2007 T20 World Cup, 2011 World Cup, and 2013 Champions Trophy",an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,"an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94",B,"By definition, MS Dhoni is: the Indian captain who led India to victory in the 2007 T20 World Cup, 2011 World Cup, and 2013 Champions Trophy",Cricket,Players
A team needs 33 runs to win from 14.6 overs remaining. What is the required run rate (runs per over)?,2.26,3.76,0.26,3.26,A,Required run rate = Runs needed / Overs remaining = 33 / 14.6 ≈ 2.26.,Cricket,Scoring Calculations
A team needs 107 runs to win from 10.9 overs remaining. What is the required run rate (runs per over)?,9.32,11.32,10.82,9.82,D,Required run rate = Runs needed / Overs remaining = 107 / 10.9 ≈ 9.82.,Cricket,Scoring Calculations
A team scores at a run rate of 9.61 runs per over for 15 overs. Approximately how many runs have they scored?,159,124,144,134,C,Runs ≈ Run rate × Overs = 9.61 × 15 ≈ 144 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 6.1 runs per over for 19 overs. Approximately how many runs have they scored?,131,101,116,121,C,Runs ≈ Run rate × Overs = 6.1 × 19 ≈ 116 runs.,Cricket,Scoring Calculations
A team needs 118 runs to win from 19.6 overs remaining. What is the required run rate (runs per over)?,6.02,4.52,8.02,5.02,A,Required run rate = Runs needed / Overs remaining = 118 / 19.6 ≈ 6.02.,Cricket,Scoring Calculations
A team scores at a run rate of 9.4 runs per over for 40 overs. Approximately how many runs have they scored?,356,361,376,396,C,Runs ≈ Run rate × Overs = 9.4 × 40 ≈ 376 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.66 runs per over for 47 overs. Approximately how many runs have they scored?,375,380,360,350,C,Runs ≈ Run rate × Overs = 7.66 × 47 ≈ 360 runs.,Cricket,Scoring Calculations
A team needs 63 runs to win from 12.4 overs remaining. What is the required run rate (runs per over)?,4.08,5.08,3.08,3.58,B,Required run rate = Runs needed / Overs remaining = 63 / 12.4 ≈ 5.08.,Cricket,Scoring Calculations
A team needs 184 runs to win from 18.9 overs remaining. What is the required run rate (runs per over)?,11.24,8.24,9.74,7.74,C,Required run rate = Runs needed / Overs remaining = 184 / 18.9 ≈ 9.74.,Cricket,Scoring Calculations
Which team won the ICC Cricket World Cup held in 2003?,Sri Lanka,Pakistan,South Africa,Australia,D,Australia won the Cricket World Cup in 2003.,Cricket,World Cup History
A team needs 132 runs to win from 18.2 overs remaining. What is the required run rate (runs per over)?,7.25,8.25,6.25,6.75,A,Required run rate = Runs needed / Overs remaining = 132 / 18.2 ≈ 7.25.,Cricket,Scoring Calculations
A team needs 135 runs to win from 12.9 overs remaining. What is the required run rate (runs per over)?,10.47,10.97,11.47,9.47,A,Required run rate = Runs needed / Overs remaining = 135 / 12.9 ≈ 10.47.,Cricket,Scoring Calculations
A team needs 71 runs to win from 11.6 overs remaining. What is the required run rate (runs per over)?,7.62,4.12,6.12,5.62,C,Required run rate = Runs needed / Overs remaining = 71 / 11.6 ≈ 6.12.,Cricket,Scoring Calculations
A team needs 93 runs to win from 8.4 overs remaining. What is the required run rate (runs per over)?,13.07,12.57,11.07,10.57,C,Required run rate = Runs needed / Overs remaining = 93 / 8.4 ≈ 11.07.,Cricket,Scoring Calculations
A team needs 147 runs to win from 8.2 overs remaining. What is the required run rate (runs per over)?,15.93,18.93,17.93,19.93,C,Required run rate = Runs needed / Overs remaining = 147 / 8.2 ≈ 17.93.,Cricket,Scoring Calculations
A team needs 32 runs to win from 18.3 overs remaining. What is the required run rate (runs per over)?,3.75,0.75,1.75,2.25,C,Required run rate = Runs needed / Overs remaining = 32 / 18.3 ≈ 1.75.,Cricket,Scoring Calculations
A team scores at a run rate of 9.06 runs per over for 10 overs. Approximately how many runs have they scored?,81,111,91,86,C,Runs ≈ Run rate × Overs = 9.06 × 10 ≈ 91 runs.,Cricket,Scoring Calculations
A team needs 63 runs to win from 14.5 overs remaining. What is the required run rate (runs per over)?,4.34,2.34,3.34,3.84,A,Required run rate = Runs needed / Overs remaining = 63 / 14.5 ≈ 4.34.,Cricket,Scoring Calculations
A team scores at a run rate of 6.73 runs per over for 24 overs. Approximately how many runs have they scored?,157,162,142,172,B,Runs ≈ Run rate × Overs = 6.73 × 24 ≈ 162 runs.,Cricket,Scoring Calculations
A team needs 192 runs to win from 4.5 overs remaining. What is the required run rate (runs per over)?,43.17,41.17,42.67,44.17,C,Required run rate = Runs needed / Overs remaining = 192 / 4.5 ≈ 42.67.,Cricket,Scoring Calculations
A team needs 73 runs to win from 16.2 overs remaining. What is the required run rate (runs per over)?,3.51,5.01,4.51,5.51,C,Required run rate = Runs needed / Overs remaining = 73 / 16.2 ≈ 4.51.,Cricket,Scoring Calculations
A team scores at a run rate of 5.82 runs per over for 46 overs. Approximately how many runs have they scored?,278,258,268,273,C,Runs ≈ Run rate × Overs = 5.82 × 46 ≈ 268 runs.,Cricket,Scoring Calculations
A team needs 73 runs to win from 18.4 overs remaining. What is the required run rate (runs per over)?,2.97,4.97,2.47,3.97,D,Required run rate = Runs needed / Overs remaining = 73 / 18.4 ≈ 3.97.,Cricket,Scoring Calculations
A team scores at a run rate of 4.87 runs per over for 40 overs. Approximately how many runs have they scored?,190,185,175,195,D,Runs ≈ Run rate × Overs = 4.87 × 40 ≈ 195 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 6.37 runs per over for 31 overs. Approximately how many runs have they scored?,202,217,182,197,D,Runs ≈ Run rate × Overs = 6.37 × 31 ≈ 197 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 6.56 runs per over for 48 overs. Approximately how many runs have they scored?,315,330,320,335,A,Runs ≈ Run rate × Overs = 6.56 × 48 ≈ 315 runs.,Cricket,Scoring Calculations
What is a run-out?,eleven players per side on the field at a time,"a method of dismissal where the wicketkeeper breaks the stumps while the batsman is out of the crease, typically off a spin delivery",a West Indian batsman regarded as one of the most destructive batsmen in cricket history,a method of dismissal where a fielder breaks the stumps with the ball while a batsman is out of their crease,D,a run-out is: a method of dismissal where a fielder breaks the stumps with the ball while a batsman is out of their crease,Cricket,Rules
A team needs 6 runs to win from 3.0 overs remaining. What is the required run rate (runs per over)?,1.50,3.00,4.00,2.00,D,Required run rate = Runs needed / Overs remaining = 6 / 3.0 ≈ 2.00.,Cricket,Scoring Calculations
A team scores at a run rate of 5.94 runs per over for 47 overs. Approximately how many runs have they scored?,279,264,284,259,A,Runs ≈ Run rate × Overs = 5.94 × 47 ≈ 279 runs.,Cricket,Scoring Calculations
What is the gully fielding position?,between approximately 155.9 and 163 grams for a men's cricket ball,"a fielding position between slip and point, close to the batsman",the outer edge of the cricket field; hitting the ball over it scores four or six runs,"an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94",B,"the gully fielding position is: a fielding position between slip and point, close to the batsman",Cricket,Fielding
A team scores at a run rate of 4.35 runs per over for 50 overs. Approximately how many runs have they scored?,217,202,237,227,A,Runs ≈ Run rate × Overs = 4.35 × 50 ≈ 217 runs.,Cricket,Scoring Calculations
A team needs 29 runs to win from 14.6 overs remaining. What is the required run rate (runs per over)?,2.99,1.49,3.99,1.99,D,Required run rate = Runs needed / Overs remaining = 29 / 14.6 ≈ 1.99.,Cricket,Scoring Calculations
A team scores at a run rate of 6.7 runs per over for 40 overs. Approximately how many runs have they scored?,268,248,273,258,A,Runs ≈ Run rate × Overs = 6.7 × 40 ≈ 268 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 6.89 runs per over for 45 overs. Approximately how many runs have they scored?,290,315,320,310,D,Runs ≈ Run rate × Overs = 6.89 × 45 ≈ 310 runs.,Cricket,Scoring Calculations
A team needs 144 runs to win from 14.6 overs remaining. What is the required run rate (runs per over)?,7.86,9.36,11.86,9.86,D,Required run rate = Runs needed / Overs remaining = 144 / 14.6 ≈ 9.86.,Cricket,Scoring Calculations
A team scores at a run rate of 7.81 runs per over for 45 overs. Approximately how many runs have they scored?,341,351,366,356,B,Runs ≈ Run rate × Overs = 7.81 × 45 ≈ 351 runs.,Cricket,Scoring Calculations
A team needs 104 runs to win from 3.1 overs remaining. What is the required run rate (runs per over)?,33.05,33.55,31.55,34.55,B,Required run rate = Runs needed / Overs remaining = 104 / 3.1 ≈ 33.55.,Cricket,Scoring Calculations
A team needs 158 runs to win from 15.4 overs remaining. What is the required run rate (runs per over)?,10.76,9.76,10.26,11.26,C,Required run rate = Runs needed / Overs remaining = 158 / 15.4 ≈ 10.26.,Cricket,Scoring Calculations
A team scores at a run rate of 6.61 runs per over for 24 overs. Approximately how many runs have they scored?,164,159,144,149,B,Runs ≈ Run rate × Overs = 6.61 × 24 ≈ 159 runs.,Cricket,Scoring Calculations
A team needs 11 runs to win from 3.8 overs remaining. What is the required run rate (runs per over)?,2.89,0.89,4.89,2.39,A,Required run rate = Runs needed / Overs remaining = 11 / 3.8 ≈ 2.89.,Cricket,Scoring Calculations
A team needs 193 runs to win from 18.1 overs remaining. What is the required run rate (runs per over)?,11.66,8.66,10.66,12.16,C,Required run rate = Runs needed / Overs remaining = 193 / 18.1 ≈ 10.66.,Cricket,Scoring Calculations
A team needs 104 runs to win from 14.6 overs remaining. What is the required run rate (runs per over)?,9.12,7.62,6.62,7.12,D,Required run rate = Runs needed / Overs remaining = 104 / 14.6 ≈ 7.12.,Cricket,Scoring Calculations
A team needs 147 runs to win from 19.3 overs remaining. What is the required run rate (runs per over)?,7.62,8.12,6.62,8.62,A,Required run rate = Runs needed / Overs remaining = 147 / 19.3 ≈ 7.62.,Cricket,Scoring Calculations
"Which term matches this description: ""a Test cricket series played between England and Australia""?",the Ashes,the weight of a cricket ball,a four,the Duckworth-Lewis-Stern (DLS) method,A,The description matches the Ashes: a Test cricket series played between England and Australia,Cricket,Tournaments
A team scores at a run rate of 4.73 runs per over for 35 overs. Approximately how many runs have they scored?,156,166,176,161,B,Runs ≈ Run rate × Overs = 4.73 × 35 ≈ 166 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 8.99 runs per over for 17 overs. Approximately how many runs have they scored?,138,173,158,153,D,Runs ≈ Run rate × Overs = 8.99 × 17 ≈ 153 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.59 runs per over for 33 overs. Approximately how many runs have they scored?,240,230,260,250,D,Runs ≈ Run rate × Overs = 7.59 × 33 ≈ 250 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 9.69 runs per over for 24 overs. Approximately how many runs have they scored?,253,233,223,213,B,Runs ≈ Run rate × Overs = 9.69 × 24 ≈ 233 runs.,Cricket,Scoring Calculations
A team needs 58 runs to win from 18.9 overs remaining. What is the required run rate (runs per over)?,3.07,4.07,1.07,2.57,A,Required run rate = Runs needed / Overs remaining = 58 / 18.9 ≈ 3.07.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""the shortest format of international cricket, with each team batting for a maximum of 20 overs"".",Virat Kohli,LBW (Leg Before Wicket),Twenty20 (T20) cricket,a century in cricket,C,"Twenty20 (T20) cricket refers to: the shortest format of international cricket, with each team batting for a maximum of 20 overs",Cricket,Formats
A team scores at a run rate of 6.64 runs per over for 26 overs. Approximately how many runs have they scored?,173,188,153,168,A,Runs ≈ Run rate × Overs = 6.64 × 26 ≈ 173 runs.,Cricket,Scoring Calculations
A team needs 43 runs to win from 12.2 overs remaining. What is the required run rate (runs per over)?,3.02,5.02,3.52,1.52,C,Required run rate = Runs needed / Overs remaining = 43 / 12.2 ≈ 3.52.,Cricket,Scoring Calculations
A team needs 166 runs to win from 17.7 overs remaining. What is the required run rate (runs per over)?,10.38,8.38,7.88,9.38,D,Required run rate = Runs needed / Overs remaining = 166 / 17.7 ≈ 9.38.,Cricket,Scoring Calculations
A team needs 136 runs to win from 18.4 overs remaining. What is the required run rate (runs per over)?,7.39,7.89,6.39,6.89,A,Required run rate = Runs needed / Overs remaining = 136 / 18.4 ≈ 7.39.,Cricket,Scoring Calculations
A team scores at a run rate of 4.86 runs per over for 9 overs. Approximately how many runs have they scored?,24,64,29,44,D,Runs ≈ Run rate × Overs = 4.86 × 9 ≈ 44 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 4.05 runs per over for 47 overs. Approximately how many runs have they scored?,205,190,180,210,B,Runs ≈ Run rate × Overs = 4.05 × 47 ≈ 190 runs.,Cricket,Scoring Calculations
A team needs 100 runs to win from 12.5 overs remaining. What is the required run rate (runs per over)?,8.00,10.00,8.50,6.00,A,Required run rate = Runs needed / Overs remaining = 100 / 12.5 ≈ 8.00.,Cricket,Scoring Calculations
A team needs 169 runs to win from 17.3 overs remaining. What is the required run rate (runs per over)?,9.77,7.77,11.77,8.27,A,Required run rate = Runs needed / Overs remaining = 169 / 17.3 ≈ 9.77.,Cricket,Scoring Calculations
A team needs 107 runs to win from 6.5 overs remaining. What is the required run rate (runs per over)?,17.96,16.46,18.46,14.96,B,Required run rate = Runs needed / Overs remaining = 107 / 6.5 ≈ 16.46.,Cricket,Scoring Calculations
A team scores at a run rate of 5.14 runs per over for 34 overs. Approximately how many runs have they scored?,185,190,175,155,C,Runs ≈ Run rate × Overs = 5.14 × 34 ≈ 175 runs.,Cricket,Scoring Calculations
"Which term matches this description: ""an international Twenty20 cricket championship organised by the International Cricket Council""?",Sir Don Bradman,Sir Vivian Richards,the ICC T20 World Cup,the toss,C,The description matches the ICC T20 World Cup: an international Twenty20 cricket championship organised by the International Cricket Council,Cricket,Tournaments
A team needs 246 runs to win from 8.6 overs remaining. What is the required run rate (runs per over)?,28.10,29.10,27.60,28.60,D,Required run rate = Runs needed / Overs remaining = 246 / 8.6 ≈ 28.60.,Cricket,Scoring Calculations
A team needs 179 runs to win from 11.3 overs remaining. What is the required run rate (runs per over)?,15.84,14.34,14.84,16.34,A,Required run rate = Runs needed / Overs remaining = 179 / 11.3 ≈ 15.84.,Cricket,Scoring Calculations
A team scores at a run rate of 5.66 runs per over for 50 overs. Approximately how many runs have they scored?,283,273,293,268,A,Runs ≈ Run rate × Overs = 5.66 × 50 ≈ 283 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 5.55 runs per over for 48 overs. Approximately how many runs have they scored?,276,266,251,271,B,Runs ≈ Run rate × Overs = 5.55 × 48 ≈ 266 runs.,Cricket,Scoring Calculations
A team needs 17 runs to win from 1.1 overs remaining. What is the required run rate (runs per over)?,15.95,15.45,17.45,16.95,B,Required run rate = Runs needed / Overs remaining = 17 / 1.1 ≈ 15.45.,Cricket,Scoring Calculations
A team scores at a run rate of 8.43 runs per over for 36 overs. Approximately how many runs have they scored?,323,303,288,298,B,Runs ≈ Run rate × Overs = 8.43 × 36 ≈ 303 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.29 runs per over for 37 overs. Approximately how many runs have they scored?,275,250,280,270,D,Runs ≈ Run rate × Overs = 7.29 × 37 ≈ 270 runs.,Cricket,Scoring Calculations
Who were the champions of the ICC Cricket World Cup in 2015?,New Zealand,Sri Lanka,Pakistan,Australia,D,Australia won the Cricket World Cup in 2015.,Cricket,World Cup History
A team needs 52 runs to win from 9.8 overs remaining. What is the required run rate (runs per over)?,3.81,5.31,7.31,3.31,B,Required run rate = Runs needed / Overs remaining = 52 / 9.8 ≈ 5.31.,Cricket,Scoring Calculations
A team needs 211 runs to win from 8.9 overs remaining. What is the required run rate (runs per over)?,23.71,21.71,22.71,24.21,A,Required run rate = Runs needed / Overs remaining = 211 / 8.9 ≈ 23.71.,Cricket,Scoring Calculations
Which statement correctly describes a bouncer?,an over in which no runs are scored off the bat,a short-pitched delivery aimed to rise sharply toward the batsman's upper body,"a delivery judged too wide or high for the batsman to play, resulting in an extra run","a shot where the ball clears the boundary without touching the ground, scoring six runs",B,"By definition, a bouncer is: a short-pitched delivery aimed to rise sharply toward the batsman's upper body",Cricket,Terminology
A team scores at a run rate of 5.48 runs per over for 37 overs. Approximately how many runs have they scored?,208,198,203,188,C,Runs ≈ Run rate × Overs = 5.48 × 37 ≈ 203 runs.,Cricket,Scoring Calculations
A team needs 66 runs to win from 6.9 overs remaining. What is the required run rate (runs per over)?,11.57,8.57,9.07,9.57,D,Required run rate = Runs needed / Overs remaining = 66 / 6.9 ≈ 9.57.,Cricket,Scoring Calculations
A team scores at a run rate of 4.68 runs per over for 42 overs. Approximately how many runs have they scored?,212,182,197,217,C,Runs ≈ Run rate × Overs = 4.68 × 42 ≈ 197 runs.,Cricket,Scoring Calculations
A team needs 253 runs to win from 14.7 overs remaining. What is the required run rate (runs per over)?,17.21,15.21,15.71,18.71,A,Required run rate = Runs needed / Overs remaining = 253 / 14.7 ≈ 17.21.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""the Indian captain who led India to victory in the 1983 Cricket World Cup"".",MS Dhoni,Sir Vivian Richards,Muttiah Muralitharan,Kapil Dev,D,Kapil Dev refers to: the Indian captain who led India to victory in the 1983 Cricket World Cup,Cricket,Players
A team scores at a run rate of 8.82 runs per over for 22 overs. Approximately how many runs have they scored?,214,174,194,204,C,Runs ≈ Run rate × Overs = 8.82 × 22 ≈ 194 runs.,Cricket,Scoring Calculations
Which statement correctly describes the ICC T20 World Cup?,an international Twenty20 cricket championship organised by the International Cricket Council,an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,a domestic first-class cricket championship played in India between teams representing states and regions,a score of 100 or more runs by a single batsman in one innings,A,"By definition, the ICC T20 World Cup is: an international Twenty20 cricket championship organised by the International Cricket Council",Cricket,Tournaments
A team needs 159 runs to win from 8.6 overs remaining. What is the required run rate (runs per over)?,19.49,16.99,17.99,18.49,D,Required run rate = Runs needed / Overs remaining = 159 / 8.6 ≈ 18.49.,Cricket,Scoring Calculations
A team scores at a run rate of 5.51 runs per over for 31 overs. Approximately how many runs have they scored?,176,151,171,191,C,Runs ≈ Run rate × Overs = 5.51 × 31 ≈ 171 runs.,Cricket,Scoring Calculations
A team needs 26 runs to win from 2.7 overs remaining. What is the required run rate (runs per over)?,8.13,9.13,9.63,8.63,C,Required run rate = Runs needed / Overs remaining = 26 / 2.7 ≈ 9.63.,Cricket,Scoring Calculations
A team needs 7 runs to win from 17.3 overs remaining. What is the required run rate (runs per over)?,2.40,0.40,0.90,1.40,B,Required run rate = Runs needed / Overs remaining = 7 / 17.3 ≈ 0.40.,Cricket,Scoring Calculations
A team scores at a run rate of 9.65 runs per over for 15 overs. Approximately how many runs have they scored?,145,155,125,135,A,Runs ≈ Run rate × Overs = 9.65 × 15 ≈ 145 runs.,Cricket,Scoring Calculations
A team needs 109 runs to win from 6.1 overs remaining. What is the required run rate (runs per over)?,17.37,18.37,17.87,19.87,C,Required run rate = Runs needed / Overs remaining = 109 / 6.1 ≈ 17.87.,Cricket,Scoring Calculations
A team needs 79 runs to win from 18.1 overs remaining. What is the required run rate (runs per over)?,3.86,5.86,2.36,4.36,D,Required run rate = Runs needed / Overs remaining = 79 / 18.1 ≈ 4.36.,Cricket,Scoring Calculations
A team needs 2 runs to win from 8.1 overs remaining. What is the required run rate (runs per over)?,2.25,0.75,1.25,0.25,D,Required run rate = Runs needed / Overs remaining = 2 / 8.1 ≈ 0.25.,Cricket,Scoring Calculations
A team needs 71 runs to win from 6.5 overs remaining. What is the required run rate (runs per over)?,10.92,11.92,12.92,8.92,A,Required run rate = Runs needed / Overs remaining = 71 / 6.5 ≈ 10.92.,Cricket,Scoring Calculations
A team scores at a run rate of 4.95 runs per over for 30 overs. Approximately how many runs have they scored?,128,143,158,148,D,Runs ≈ Run rate × Overs = 4.95 × 30 ≈ 148 runs.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""a bowler who deceives batsmen by disguising the direction of spin"".",a googly bowler,a googly,a century partnership,a golden duck,A,a googly bowler refers to: a bowler who deceives batsmen by disguising the direction of spin,Cricket,Terminology
A team needs 95 runs to win from 13.9 overs remaining. What is the required run rate (runs per over)?,6.83,8.83,4.83,8.33,A,Required run rate = Runs needed / Overs remaining = 95 / 13.9 ≈ 6.83.,Cricket,Scoring Calculations
A team scores at a run rate of 6.26 runs per over for 42 overs. Approximately how many runs have they scored?,283,273,263,278,C,Runs ≈ Run rate × Overs = 6.26 × 42 ≈ 263 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.07 runs per over for 21 overs. Approximately how many runs have they scored?,158,143,148,163,C,Runs ≈ Run rate × Overs = 7.07 × 21 ≈ 148 runs.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""eleven players per side on the field at a time"".",MS Dhoni,the number of players in a cricket team,a four,the Indian Premier League (IPL),B,the number of players in a cricket team refers to: eleven players per side on the field at a time,Cricket,Rules
A team needs 139 runs to win from 17.6 overs remaining. What is the required run rate (runs per over)?,8.40,6.90,7.90,5.90,C,Required run rate = Runs needed / Overs remaining = 139 / 17.6 ≈ 7.90.,Cricket,Scoring Calculations
A team scores at a run rate of 5.05 runs per over for 39 overs. Approximately how many runs have they scored?,197,212,177,187,A,Runs ≈ Run rate × Overs = 5.05 × 39 ≈ 197 runs.,Cricket,Scoring Calculations
A team needs 56 runs to win from 7.8 overs remaining. What is the required run rate (runs per over)?,7.18,9.18,6.18,5.18,A,Required run rate = Runs needed / Overs remaining = 56 / 7.8 ≈ 7.18.,Cricket,Scoring Calculations
"Which term matches this description: ""an award given to the outstanding player of an individual cricket match""?",the ICC Cricket World Cup,the World Test Championship,the Indian Premier League (IPL),the Man of the Match award,D,The description matches the Man of the Match award: an award given to the outstanding player of an individual cricket match,Cricket,Awards
A team scores at a run rate of 7.22 runs per over for 15 overs. Approximately how many runs have they scored?,128,108,88,113,B,Runs ≈ Run rate × Overs = 7.22 × 15 ≈ 108 runs.,Cricket,Scoring Calculations
A team needs 3 runs to win from 2.9 overs remaining. What is the required run rate (runs per over)?,2.03,3.03,1.03,0.53,C,Required run rate = Runs needed / Overs remaining = 3 / 2.9 ≈ 1.03.,Cricket,Scoring Calculations
Which statement correctly describes the Ashes?,a mathematical formula used to calculate target scores in rain-affected limited-overs matches,a Test cricket series played between England and Australia,a West Indian batsman regarded as one of the most destructive batsmen in cricket history,the outer edge of the cricket field; hitting the ball over it scores four or six runs,B,"By definition, the Ashes is: a Test cricket series played between England and Australia",Cricket,Tournaments
A team needs 93 runs to win from 15.8 overs remaining. What is the required run rate (runs per over)?,4.39,6.89,7.39,5.89,D,Required run rate = Runs needed / Overs remaining = 93 / 15.8 ≈ 5.89.,Cricket,Scoring Calculations
A team scores at a run rate of 9.83 runs per over for 28 overs. Approximately how many runs have they scored?,295,255,275,270,C,Runs ≈ Run rate × Overs = 9.83 × 28 ≈ 275 runs.,Cricket,Scoring Calculations
What is Brian Lara?,"an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94",a West Indian batsman who holds the record for the highest individual score in Test cricket (400 not out),"an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries",a West Indian batsman regarded as one of the most destructive batsmen in cricket history,B,Brian Lara is: a West Indian batsman who holds the record for the highest individual score in Test cricket (400 not out),Cricket,Players
A team scores at a run rate of 5.36 runs per over for 21 overs. Approximately how many runs have they scored?,113,128,98,108,A,Runs ≈ Run rate × Overs = 5.36 × 21 ≈ 113 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 5.12 runs per over for 28 overs. Approximately how many runs have they scored?,133,163,143,138,C,Runs ≈ Run rate × Overs = 5.12 × 28 ≈ 143 runs.,Cricket,Scoring Calculations
A team needs 258 runs to win from 13.2 overs remaining. What is the required run rate (runs per over)?,21.05,19.05,21.55,19.55,D,Required run rate = Runs needed / Overs remaining = 258 / 13.2 ≈ 19.55.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""when the team batting second is forced to bat again immediately after being significantly behind in a Test match"".",the Duckworth-Lewis-Stern (DLS) method,a follow-on,a googly bowler,a googly,B,a follow-on refers to: when the team batting second is forced to bat again immediately after being significantly behind in a Test match,Cricket,Terminology
A team needs 153 runs to win from 13.6 overs remaining. What is the required run rate (runs per over)?,11.25,13.25,10.75,9.25,A,Required run rate = Runs needed / Overs remaining = 153 / 13.6 ≈ 11.25.,Cricket,Scoring Calculations
Which statement correctly describes a run-out?,a method of dismissal where a fielder breaks the stumps with the ball while a batsman is out of their crease,"the Indian captain who led India to victory in the 2007 T20 World Cup, 2011 World Cup, and 2013 Champions Trophy",a batsman's dismissal for a score of zero runs,when the team batting second is forced to bat again immediately after being significantly behind in a Test match,A,"By definition, a run-out is: a method of dismissal where a fielder breaks the stumps with the ball while a batsman is out of their crease",Cricket,Rules
A team scores at a run rate of 7.11 runs per over for 40 overs. Approximately how many runs have they scored?,269,284,279,304,B,Runs ≈ Run rate × Overs = 7.11 × 40 ≈ 284 runs.,Cricket,Scoring Calculations
A team needs 113 runs to win from 19.8 overs remaining. What is the required run rate (runs per over)?,5.71,3.71,7.21,6.71,A,Required run rate = Runs needed / Overs remaining = 113 / 19.8 ≈ 5.71.,Cricket,Scoring Calculations
A team needs 151 runs to win from 17.3 overs remaining. What is the required run rate (runs per over)?,8.73,7.73,10.23,9.23,A,Required run rate = Runs needed / Overs remaining = 151 / 17.3 ≈ 8.73.,Cricket,Scoring Calculations
A team scores at a run rate of 4.69 runs per over for 39 overs. Approximately how many runs have they scored?,183,173,198,168,A,Runs ≈ Run rate × Overs = 4.69 × 39 ≈ 183 runs.,Cricket,Scoring Calculations
What is Kapil Dev?,the Indian captain who led India to victory in the 1983 Cricket World Cup,a West Indian batsman who holds the record for the highest individual score in Test cricket (400 not out),"an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries",a Sri Lankan spin bowler who holds the record for most wickets in both Test and ODI cricket,A,Kapil Dev is: the Indian captain who led India to victory in the 1983 Cricket World Cup,Cricket,Players
A team needs 209 runs to win from 4.5 overs remaining. What is the required run rate (runs per over)?,44.94,46.44,44.44,45.94,B,Required run rate = Runs needed / Overs remaining = 209 / 4.5 ≈ 46.44.,Cricket,Scoring Calculations
What is a follow-on?,"a shot where the ball reaches or crosses the boundary after touching the ground, scoring four runs",when the team batting second is forced to bat again immediately after being significantly behind in a Test match,"a shot where the ball clears the boundary without touching the ground, scoring six runs","a delivery bowled to land at the batsman's feet, near the base of the stumps",B,a follow-on is: when the team batting second is forced to bat again immediately after being significantly behind in a Test match,Cricket,Terminology
"Which term matches this description: ""an Australian leg-spin bowler regarded as one of the greatest bowlers in cricket history""?",Muttiah Muralitharan,MS Dhoni,Shane Warne,Virat Kohli,C,The description matches Shane Warne: an Australian leg-spin bowler regarded as one of the greatest bowlers in cricket history,Cricket,Players
A team needs 124 runs to win from 4.7 overs remaining. What is the required run rate (runs per over)?,24.38,26.38,27.88,27.38,B,Required run rate = Runs needed / Overs remaining = 124 / 4.7 ≈ 26.38.,Cricket,Scoring Calculations
