Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is the HCF (Highest Common Factor) of 7 and 51?,1,2,3,4,A,"HCF(7,51) = 1.",Aptitude,LCM and HCF
A vehicle covers 216 km in 8 hours. What is its speed?,24,27,30,25,B,Distance = Speed × Time = 27 × 8 = 216 km. So the answer is 27 km/h.,Aptitude,Time and Distance
A quantity of 109 is decreased by 25%. What is the new value?,97,82,67,72,B,"25% of 109 = 27. Since it decreased, new value = 109 - 27 = 82.",Aptitude,Percentage
"A can complete a piece of work in 6 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.73,2.73,4.23,1.73,B,Combined rate = 1/6 + 1/5. Time together = (6×5)/(6+5) = 2.73 days.,Aptitude,Time and Work
A vehicle covers 648 km in 9 hours. What is its speed?,72,73,69,67,A,Distance = Speed × Time = 72 × 9 = 648 km. So the answer is 72 km/h.,Aptitude,Time and Distance
A quantity of 164 is increased by 30%. What is the new value?,198,218,203,213,D,"30% of 164 = 49. Since it increased, new value = 164 + 49 = 213.",Aptitude,Percentage
A vehicle covers 85 km in 1 hours. What is its speed?,90,88,87,85,D,Distance = Speed × Time = 85 × 1 = 85 km. So the answer is 85 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 78, 22, 10, 94, 51.",51,56,52,46,A,"Sum = 255, Count = 5, Average = 255/5 = 51.",Aptitude,Averages
"A can complete a piece of work in 17 days and B can complete it in 10 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.30,6.30,7.30,4.80,B,Combined rate = 1/17 + 1/10. Time together = (17×10)/(17+10) = 6.30 days.,Aptitude,Time and Work
"Two numbers are in the ratio 10:12. If their sum is 66, find the larger number.",46,21,26,36,D,Total parts = 10+12 = 22. Each part = 66/22 = 3. Larger number = 12 × 3 = 36.,Aptitude,Ratios
A shopkeeper buys an item for ₹1757 and sells it at a 10% loss. What is the selling price?,1631,1581,1561,1601,B,Loss amount = 10% of 1757 = ₹176. Selling price = 1757 - 176 = ₹1581.,Aptitude,Profit and Loss
A quantity of 78 is increased by 5%. What is the new value?,92,82,87,67,B,"5% of 78 = 4. Since it increased, new value = 78 + 4 = 82.",Aptitude,Percentage
A quantity of 557 is increased by 40%. What is the new value?,780,800,795,785,A,"40% of 557 = 223. Since it increased, new value = 557 + 223 = 780.",Aptitude,Percentage
"A can complete a piece of work in 19 days and B can complete it in 6 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.56,4.56,3.06,6.06,B,Combined rate = 1/19 + 1/6. Time together = (19×6)/(19+6) = 4.56 days.,Aptitude,Time and Work
Is 958 divisible by 5?,Cannot say,Yes,Only sometimes,No,D,"958 ÷ 5 leaves remainder 3, so the answer is No.",Aptitude,Divisibility
Find the Compound Interest on ₹5605 at 10% per annum for 3 years (compounded annually).,1875,1805,1855,1905,C,Amount = P(1+R/100)^T = 5605(1+10/100)^3 ≈ ₹7460. CI = Amount − P = ₹1855.,Aptitude,Compound Interest
Find the Compound Interest on ₹13568 at 5% per annum for 2 years (compounded annually).,1341,1441,1411,1391,D,Amount = P(1+R/100)^T = 13568(1+5/100)^2 ≈ ₹14959. CI = Amount − P = ₹1391.,Aptitude,Compound Interest
"A can complete a piece of work in 18 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.33,4.83,6.83,7.83,C,Combined rate = 1/18 + 1/11. Time together = (18×11)/(18+11) = 6.83 days.,Aptitude,Time and Work
Find the Compound Interest on ₹13824 at 5% per annum for 3 years (compounded annually).,2159,2199,2179,2279,C,Amount = P(1+R/100)^T = 13824(1+5/100)^3 ≈ ₹16003. CI = Amount − P = ₹2179.,Aptitude,Compound Interest
"Find the average of these numbers: 60, 84, 31, 51, 91, 38, 67, 82.",68,63,58,66,B,"Sum = 504, Count = 8, Average = 504/8 = 63.",Aptitude,Averages
Find the Simple Interest on ₹48103 at 7% per annum for 1 years.,3167,3367,3667,3317,B,SI = (P × R × T)/100 = (48103 × 7 × 1)/100 = ₹3367.,Aptitude,Simple Interest
A quantity of 390 is decreased by 5%. What is the new value?,375,360,370,350,C,"5% of 390 = 20. Since it decreased, new value = 390 - 20 = 370.",Aptitude,Percentage
Find the Simple Interest on ₹48708 at 8% per annum for 3 years.,11490,11890,11640,11690,D,SI = (P × R × T)/100 = (48708 × 8 × 3)/100 = ₹11690.,Aptitude,Simple Interest
"Two numbers are in the ratio 8:2. If their sum is 40, find the larger number.",32,22,17,37,A,Total parts = 8+2 = 10. Each part = 40/10 = 4. Larger number = 8 × 4 = 32.,Aptitude,Ratios
What is the HCF (Highest Common Factor) of 64 and 45?,-7.0,7.0,1,34.0,C,"HCF(64,45) = 1.",Aptitude,LCM and HCF
"Find the average of these numbers: 18, 70, 92.",57,60,65,55,B,"Sum = 180, Count = 3, Average = 180/3 = 60.",Aptitude,Averages
"Two numbers are in the ratio 10:6. If their sum is 96, find the larger number.",75,60,57,50,B,Total parts = 10+6 = 16. Each part = 96/16 = 6. Larger number = 10 × 6 = 60.,Aptitude,Ratios
"Find the average of these numbers: 41, 36, 73.",50,45,49,53,A,"Sum = 150, Count = 3, Average = 150/3 = 50.",Aptitude,Averages
Find the Compound Interest on ₹3246 at 5% per annum for 2 years (compounded annually).,383,433,333,183,C,Amount = P(1+R/100)^T = 3246(1+5/100)^2 ≈ ₹3579. CI = Amount − P = ₹333.,Aptitude,Compound Interest
"Two numbers are in the ratio 8:7. If their sum is 285, find the larger number.",149,152,142,147,B,Total parts = 8+7 = 15. Each part = 285/15 = 19. Larger number = 8 × 19 = 152.,Aptitude,Ratios
Is 699 divisible by 10?,Only sometimes,No,Yes,Cannot say,B,"699 ÷ 10 leaves remainder 9, so the answer is No.",Aptitude,Divisibility
Find the Simple Interest on ₹2457 at 10% per annum for 4 years.,933,983,683,1283,B,SI = (P × R × T)/100 = (2457 × 10 × 4)/100 = ₹983.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹2426 and sells it at a 30% loss. What is the selling price?,1618,1698,1678,1668,B,Loss amount = 30% of 2426 = ₹728. Selling price = 2426 - 728 = ₹1698.,Aptitude,Profit and Loss
What is the HCF (Highest Common Factor) of 22 and 92?,5,3,1,2,D,"HCF(22,92) = 2.",Aptitude,LCM and HCF
A vehicle covers 776 km at a speed of 97 km/h. How long does it take?,8,5,6,13,A,Distance = Speed × Time = 97 × 8 = 776 km. So the answer is 8 hours.,Aptitude,Time and Distance
Find the Simple Interest on ₹23138 at 12% per annum for 6 years.,16359,16609,16559,16659,D,SI = (P × R × T)/100 = (23138 × 12 × 6)/100 = ₹16659.,Aptitude,Simple Interest
Find the Simple Interest on ₹15142 at 5% per annum for 2 years.,1464,1314,1514,1614,C,SI = (P × R × T)/100 = (15142 × 5 × 2)/100 = ₹1514.,Aptitude,Simple Interest
A quantity of 68 is decreased by 5%. What is the new value?,70,85,65,75,C,"5% of 68 = 3. Since it decreased, new value = 68 - 3 = 65.",Aptitude,Percentage
"Two numbers are in the ratio 10:5. If their sum is 240, find the larger number.",160,165,175,163,A,Total parts = 10+5 = 15. Each part = 240/15 = 16. Larger number = 10 × 16 = 160.,Aptitude,Ratios
"A can complete a piece of work in 8 days and B can complete it in 20 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.71,7.21,4.21,6.71,A,Combined rate = 1/8 + 1/20. Time together = (8×20)/(8+20) = 5.71 days.,Aptitude,Time and Work
"Find the average of these numbers: 34, 58, 58, 48, 83, 13.",49,54,47,52,A,"Sum = 294, Count = 6, Average = 294/6 = 49.",Aptitude,Averages
"Two numbers are in the ratio 7:9. If their sum is 64, find the larger number.",36,51,41,26,A,Total parts = 7+9 = 16. Each part = 64/16 = 4. Larger number = 9 × 4 = 36.,Aptitude,Ratios
A quantity of 75 is decreased by 12%. What is the new value?,71,46,51,66,D,"12% of 75 = 9. Since it decreased, new value = 75 - 9 = 66.",Aptitude,Percentage
A shopkeeper buys an item for ₹1652 and sells it at a 25% loss. What is the selling price?,1259,1159,1239,1219,C,Loss amount = 25% of 1652 = ₹413. Selling price = 1652 - 413 = ₹1239.,Aptitude,Profit and Loss
"A can complete a piece of work in 6 days and B can complete it in 10 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.75,3.75,2.75,5.75,B,Combined rate = 1/6 + 1/10. Time together = (6×10)/(6+10) = 3.75 days.,Aptitude,Time and Work
Find the Compound Interest on ₹13717 at 10% per annum for 2 years (compounded annually).,2881,2781,3031,2731,A,Amount = P(1+R/100)^T = 13717(1+10/100)^2 ≈ ₹16598. CI = Amount − P = ₹2881.,Aptitude,Compound Interest
Find the Compound Interest on ₹2231 at 5% per annum for 3 years (compounded annually).,332,202,252,352,D,Amount = P(1+R/100)^T = 2231(1+5/100)^3 ≈ ₹2583. CI = Amount − P = ₹352.,Aptitude,Compound Interest
A quantity of 805 is decreased by 15%. What is the new value?,684,679,704,674,A,"15% of 805 = 121. Since it decreased, new value = 805 - 121 = 684.",Aptitude,Percentage
A shopkeeper buys an item for ₹635 and sells it at a 20% loss. What is the selling price?,488,558,508,588,C,Loss amount = 20% of 635 = ₹127. Selling price = 635 - 127 = ₹508.,Aptitude,Profit and Loss
Find the Simple Interest on ₹25522 at 7% per annum for 5 years.,8933,8633,9133,8833,A,SI = (P × R × T)/100 = (25522 × 7 × 5)/100 = ₹8933.,Aptitude,Simple Interest
"Find the average of these numbers: 73, 82, 35, 59, 11, 33, 67, 80.",50,52,54,55,D,"Sum = 440, Count = 8, Average = 440/8 = 55.",Aptitude,Averages
Find the Compound Interest on ₹7904 at 10% per annum for 3 years (compounded annually).,2466,2566,2616,2596,C,Amount = P(1+R/100)^T = 7904(1+10/100)^3 ≈ ₹10520. CI = Amount − P = ₹2616.,Aptitude,Compound Interest
Is 633 divisible by 11?,No,Yes,Only sometimes,Cannot say,A,"633 ÷ 11 leaves remainder 6, so the answer is No.",Aptitude,Divisibility
What is the LCM (Least Common Multiple) of 19 and 27?,515,513,511,517,B,"LCM(19,27) = (19×27)/HCF(19,27) = 513.",Aptitude,LCM and HCF
"A can complete a piece of work in 14 days and B can complete it in 6 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.70,4.70,2.70,4.20,D,Combined rate = 1/14 + 1/6. Time together = (14×6)/(14+6) = 4.20 days.,Aptitude,Time and Work
"Two numbers are in the ratio 10:4. If their sum is 252, find the larger number.",170,175,177,180,D,Total parts = 10+4 = 14. Each part = 252/14 = 18. Larger number = 10 × 18 = 180.,Aptitude,Ratios
A quantity of 124 is increased by 12%. What is the new value?,144,134,154,139,D,"12% of 124 = 15. Since it increased, new value = 124 + 15 = 139.",Aptitude,Percentage
"Find the average of these numbers: 12, 86, 98, 43, 88, 45.",62,67,61,64,A,"Sum = 372, Count = 6, Average = 372/6 = 62.",Aptitude,Averages
A quantity of 685 is increased by 40%. What is the new value?,939,964,959,944,C,"40% of 685 = 274. Since it increased, new value = 685 + 274 = 959.",Aptitude,Percentage
A vehicle covers 402 km in 6 hours. What is its speed?,70,67,65,68,B,Distance = Speed × Time = 67 × 6 = 402 km. So the answer is 67 km/h.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 14 and 11?,5,3,2,1,D,"HCF(14,11) = 1.",Aptitude,LCM and HCF
Find the Compound Interest on ₹18718 at 10% per annum for 3 years (compounded annually).,6296,6196,6216,6096,B,Amount = P(1+R/100)^T = 18718(1+10/100)^3 ≈ ₹24914. CI = Amount − P = ₹6196.,Aptitude,Compound Interest
"Find the average of these numbers: 53, 59, 71, 56, 93, 64.",68,71,66,67,C,"Sum = 396, Count = 6, Average = 396/6 = 66.",Aptitude,Averages
"A can complete a piece of work in 8 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.08,2.08,3.58,1.58,A,Combined rate = 1/8 + 1/5. Time together = (8×5)/(8+5) = 3.08 days.,Aptitude,Time and Work
A vehicle covers 282 km in 6 hours. What is its speed?,46,48,44,47,D,Distance = Speed × Time = 47 × 6 = 282 km. So the answer is 47 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 22, 77, 52, 39, 78, 26.",50,49,46,52,B,"Sum = 294, Count = 6, Average = 294/6 = 49.",Aptitude,Averages
A shopkeeper buys an item for ₹2210 and sells it at a 10% loss. What is the selling price?,2039,2009,1989,1909,C,Loss amount = 10% of 2210 = ₹221. Selling price = 2210 - 221 = ₹1989.,Aptitude,Profit and Loss
Is 182 divisible by 11?,No,Only sometimes,Yes,Cannot say,A,"182 ÷ 11 leaves remainder 6, so the answer is No.",Aptitude,Divisibility
A shopkeeper buys an item for ₹3010 and sells it at a 50% profit. What is the selling price?,4515,4485,4465,4495,A,Profit amount = 50% of 3010 = ₹1505. Selling price = 3010 + 1505 = ₹4515.,Aptitude,Profit and Loss
"Two numbers are in the ratio 10:5. If their sum is 225, find the larger number.",150,160,153,155,A,Total parts = 10+5 = 15. Each part = 225/15 = 15. Larger number = 10 × 15 = 150.,Aptitude,Ratios
A quantity of 625 is decreased by 10%. What is the new value?,583,563,568,553,B,"10% of 625 = 62. Since it decreased, new value = 625 - 62 = 563.",Aptitude,Percentage
A quantity of 266 is increased by 30%. What is the new value?,336,346,356,351,B,"30% of 266 = 80. Since it increased, new value = 266 + 80 = 346.",Aptitude,Percentage
Find the Simple Interest on ₹39644 at 5% per annum for 3 years.,6047,5947,6247,5897,B,SI = (P × R × T)/100 = (39644 × 5 × 3)/100 = ₹5947.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹3819 and sells it at a 5% loss. What is the selling price?,3708,3628,3548,3678,B,Loss amount = 5% of 3819 = ₹191. Selling price = 3819 - 191 = ₹3628.,Aptitude,Profit and Loss
Find the Compound Interest on ₹13133 at 5% per annum for 3 years (compounded annually).,2170,2090,1970,2070,D,Amount = P(1+R/100)^T = 13133(1+5/100)^3 ≈ ₹15203. CI = Amount − P = ₹2070.,Aptitude,Compound Interest
Is 991 divisible by 11?,Cannot say,Yes,No,Only sometimes,C,"991 ÷ 11 leaves remainder 1, so the answer is No.",Aptitude,Divisibility
Find the Compound Interest on ₹6301 at 20% per annum for 3 years (compounded annually).,4567,4587,4607,4687,B,Amount = P(1+R/100)^T = 6301(1+20/100)^3 ≈ ₹10888. CI = Amount − P = ₹4587.,Aptitude,Compound Interest
"A can complete a piece of work in 15 days and B can complete it in 4 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.16,4.16,4.66,2.66,A,Combined rate = 1/15 + 1/4. Time together = (15×4)/(15+4) = 3.16 days.,Aptitude,Time and Work
Find the Simple Interest on ₹2782 at 9% per annum for 6 years.,1402,1452,1502,1552,C,SI = (P × R × T)/100 = (2782 × 9 × 6)/100 = ₹1502.,Aptitude,Simple Interest
What is the HCF (Highest Common Factor) of 38 and 49?,4,5,1,2,C,"HCF(38,49) = 1.",Aptitude,LCM and HCF
"A can complete a piece of work in 9 days and B can complete it in 19 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.61,4.11,6.11,5.61,C,Combined rate = 1/9 + 1/19. Time together = (9×19)/(9+19) = 6.11 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹100 and sells it at a 50% loss. What is the selling price?,130,70,50,80,C,Loss amount = 50% of 100 = ₹50. Selling price = 100 - 50 = ₹50.,Aptitude,Profit and Loss
Is 739 divisible by 6?,Yes,Cannot say,Only sometimes,No,D,"739 ÷ 6 leaves remainder 1, so the answer is No.",Aptitude,Divisibility
A vehicle travels at 92 km/h for 9 hours. What distance does it cover?,830,833,825,828,D,Distance = Speed × Time = 92 × 9 = 828 km. So the answer is 828 km.,Aptitude,Time and Distance
A quantity of 452 is decreased by 25%. What is the new value?,359,344,339,334,C,"25% of 452 = 113. Since it decreased, new value = 452 - 113 = 339.",Aptitude,Percentage
"Find the average of these numbers: 59, 80, 68, 60, 48, 82, 30.",56,64,61,58,C,"Sum = 427, Count = 7, Average = 427/7 = 61.",Aptitude,Averages
A quantity of 451 is increased by 12%. What is the new value?,505,495,490,485,A,"12% of 451 = 54. Since it increased, new value = 451 + 54 = 505.",Aptitude,Percentage
"A can complete a piece of work in 17 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",8.24,6.74,9.74,7.24,A,Combined rate = 1/17 + 1/16. Time together = (17×16)/(17+16) = 8.24 days.,Aptitude,Time and Work
A quantity of 882 is decreased by 15%. What is the new value?,755,750,735,760,B,"15% of 882 = 132. Since it decreased, new value = 882 - 132 = 750.",Aptitude,Percentage
A shopkeeper buys an item for ₹4472 and sells it at a 30% loss. What is the selling price?,3210,3050,3130,3160,C,Loss amount = 30% of 4472 = ₹1342. Selling price = 4472 - 1342 = ₹3130.,Aptitude,Profit and Loss
A quantity of 486 is increased by 20%. What is the new value?,583,563,598,588,A,"20% of 486 = 97. Since it increased, new value = 486 + 97 = 583.",Aptitude,Percentage
A shopkeeper buys an item for ₹2442 and sells it at a 30% loss. What is the selling price?,1789,1759,1709,1689,C,Loss amount = 30% of 2442 = ₹733. Selling price = 2442 - 733 = ₹1709.,Aptitude,Profit and Loss
"A can complete a piece of work in 5 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.44,3.94,3.44,4.94,C,Combined rate = 1/5 + 1/11. Time together = (5×11)/(5+11) = 3.44 days.,Aptitude,Time and Work
"A can complete a piece of work in 17 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.24,9.24,8.24,8.74,D,Combined rate = 1/17 + 1/18. Time together = (17×18)/(17+18) = 8.74 days.,Aptitude,Time and Work
A vehicle travels at 114 km/h for 6 hours. What distance does it cover?,687,684,685,681,B,Distance = Speed × Time = 114 × 6 = 684 km. So the answer is 684 km.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹692 and sells it at a 25% profit. What is the selling price?,835,895,945,865,D,Profit amount = 25% of 692 = ₹173. Selling price = 692 + 173 = ₹865.,Aptitude,Profit and Loss
"Find the average of these numbers: 26, 36, 39, 32, 59, 93, 87, 76.",61,53,59,56,D,"Sum = 448, Count = 8, Average = 448/8 = 56.",Aptitude,Averages
A vehicle covers 612 km in 6 hours. What is its speed?,100,107,101,102,D,Distance = Speed × Time = 102 × 6 = 612 km. So the answer is 102 km/h.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹1680 and sells it at a 10% profit. What is the selling price?,1848,1868,1768,1798,A,Profit amount = 10% of 1680 = ₹168. Selling price = 1680 + 168 = ₹1848.,Aptitude,Profit and Loss
Find the Simple Interest on ₹47893 at 10% per annum for 4 years.,19057,19457,19207,19157,D,SI = (P × R × T)/100 = (47893 × 10 × 4)/100 = ₹19157.,Aptitude,Simple Interest
A vehicle covers 300 km at a speed of 50 km/h. How long does it take?,6,3,9,7,A,Distance = Speed × Time = 50 × 6 = 300 km. So the answer is 6 hours.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 28 and 11?,1,3,5,2,A,"HCF(28,11) = 1.",Aptitude,LCM and HCF
A vehicle travels at 116 km/h for 8 hours. What distance does it cover?,923,929,927,928,D,Distance = Speed × Time = 116 × 8 = 928 km. So the answer is 928 km.,Aptitude,Time and Distance
Find the Simple Interest on ₹30615 at 7% per annum for 4 years.,8772,8472,8572,8672,C,SI = (P × R × T)/100 = (30615 × 7 × 4)/100 = ₹8572.,Aptitude,Simple Interest
A quantity of 348 is increased by 40%. What is the new value?,467,502,487,482,C,"40% of 348 = 139. Since it increased, new value = 348 + 139 = 487.",Aptitude,Percentage
A vehicle travels at 85 km/h for 10 hours. What distance does it cover?,852,853,847,850,D,Distance = Speed × Time = 85 × 10 = 850 km. So the answer is 850 km.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹1043 and sells it at a 10% loss. What is the selling price?,909,959,939,969,C,Loss amount = 10% of 1043 = ₹104. Selling price = 1043 - 104 = ₹939.,Aptitude,Profit and Loss
Find the Compound Interest on ₹12027 at 10% per annum for 3 years (compounded annually).,4131,3961,3981,3831,C,Amount = P(1+R/100)^T = 12027(1+10/100)^3 ≈ ₹16008. CI = Amount − P = ₹3981.,Aptitude,Compound Interest
Find the Compound Interest on ₹14624 at 20% per annum for 2 years (compounded annually).,6385,6415,6285,6435,D,Amount = P(1+R/100)^T = 14624(1+20/100)^2 ≈ ₹21059. CI = Amount − P = ₹6435.,Aptitude,Compound Interest
What is the HCF (Highest Common Factor) of 28 and 100?,6,1,4,2,C,"HCF(28,100) = 4.",Aptitude,LCM and HCF
A vehicle covers 560 km in 8 hours. What is its speed?,73,70,75,71,B,Distance = Speed × Time = 70 × 8 = 560 km. So the answer is 70 km/h.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹754 and sells it at a 40% loss. What is the selling price?,452,532,432,472,A,Loss amount = 40% of 754 = ₹302. Selling price = 754 - 302 = ₹452.,Aptitude,Profit and Loss
"Two numbers are in the ratio 9:5. If their sum is 126, find the larger number.",76,86,78,81,D,Total parts = 9+5 = 14. Each part = 126/14 = 9. Larger number = 9 × 9 = 81.,Aptitude,Ratios
A quantity of 479 is increased by 10%. What is the new value?,547,507,527,517,C,"10% of 479 = 48. Since it increased, new value = 479 + 48 = 527.",Aptitude,Percentage
A quantity of 440 is decreased by 40%. What is the new value?,259,264,284,274,B,"40% of 440 = 176. Since it decreased, new value = 440 - 176 = 264.",Aptitude,Percentage
Is 78 divisible by 3?,Cannot say,Only sometimes,No,Yes,D,"78 ÷ 3 leaves remainder 0, so the answer is Yes.",Aptitude,Divisibility
What is the LCM (Least Common Multiple) of 10 and 25?,52,51,46,50,D,"LCM(10,25) = (10×25)/HCF(10,25) = 50.",Aptitude,LCM and HCF
"Find the average of these numbers: 14, 39, 11, 46, 75, 36, 31.",39,34,36,37,C,"Sum = 252, Count = 7, Average = 252/7 = 36.",Aptitude,Averages
Find the Compound Interest on ₹6844 at 5% per annum for 3 years (compounded annually).,1099,1079,1029,979,B,Amount = P(1+R/100)^T = 6844(1+5/100)^3 ≈ ₹7923. CI = Amount − P = ₹1079.,Aptitude,Compound Interest
"A can complete a piece of work in 16 days and B can complete it in 4 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.70,4.70,3.20,5.20,C,Combined rate = 1/16 + 1/4. Time together = (16×4)/(16+4) = 3.20 days.,Aptitude,Time and Work
What is the HCF (Highest Common Factor) of 5 and 41?,3,2,4,1,D,"HCF(5,41) = 1.",Aptitude,LCM and HCF
"Find the average of these numbers: 30, 43, 98, 94, 17, 74, 50, 74.",61,57,60,59,C,"Sum = 480, Count = 8, Average = 480/8 = 60.",Aptitude,Averages
A quantity of 296 is increased by 10%. What is the new value?,306,326,321,311,B,"10% of 296 = 30. Since it increased, new value = 296 + 30 = 326.",Aptitude,Percentage
Find the Compound Interest on ₹6667 at 5% per annum for 2 years (compounded annually).,783,683,583,633,B,Amount = P(1+R/100)^T = 6667(1+5/100)^2 ≈ ₹7350. CI = Amount − P = ₹683.,Aptitude,Compound Interest
A quantity of 270 is decreased by 10%. What is the new value?,248,238,263,243,D,"10% of 270 = 27. Since it decreased, new value = 270 - 27 = 243.",Aptitude,Percentage
"Find the average of these numbers: 41, 25, 57, 46, 78, 36, 66, 35.",48,53,43,50,A,"Sum = 384, Count = 8, Average = 384/8 = 48.",Aptitude,Averages
"Find the average of these numbers: 12, 97, 65, 22.",49,50,52,44,A,"Sum = 196, Count = 4, Average = 196/4 = 49.",Aptitude,Averages
Find the Simple Interest on ₹16984 at 4% per annum for 3 years.,2038,1738,2088,2338,A,SI = (P × R × T)/100 = (16984 × 4 × 3)/100 = ₹2038.,Aptitude,Simple Interest
"A can complete a piece of work in 12 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.74,5.24,6.74,5.74,D,Combined rate = 1/12 + 1/11. Time together = (12×11)/(12+11) = 5.74 days.,Aptitude,Time and Work
"Find the average of these numbers: 15, 72, 48, 15, 77, 86, 51.",53,57,50,52,D,"Sum = 364, Count = 7, Average = 364/7 = 52.",Aptitude,Averages
"Two numbers are in the ratio 8:10. If their sum is 252, find the larger number.",140,135,125,137,A,Total parts = 8+10 = 18. Each part = 252/18 = 14. Larger number = 10 × 14 = 140.,Aptitude,Ratios
A vehicle covers 312 km in 6 hours. What is its speed?,52,51,54,49,A,Distance = Speed × Time = 52 × 6 = 312 km. So the answer is 52 km/h.,Aptitude,Time and Distance
"Two numbers are in the ratio 7:8. If their sum is 240, find the larger number.",133,128,138,118,B,Total parts = 7+8 = 15. Each part = 240/15 = 16. Larger number = 8 × 16 = 128.,Aptitude,Ratios
A vehicle travels at 79 km/h for 9 hours. What distance does it cover?,706,711,713,712,B,Distance = Speed × Time = 79 × 9 = 711 km. So the answer is 711 km.,Aptitude,Time and Distance
"Two numbers are in the ratio 2:3. If their sum is 80, find the larger number.",48,38,51,43,A,Total parts = 2+3 = 5. Each part = 80/5 = 16. Larger number = 3 × 16 = 48.,Aptitude,Ratios
A quantity of 781 is increased by 40%. What is the new value?,1098,1078,1113,1093,D,"40% of 781 = 312. Since it increased, new value = 781 + 312 = 1093.",Aptitude,Percentage
"A can complete a piece of work in 4 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.70,3.20,4.20,5.20,B,Combined rate = 1/4 + 1/16. Time together = (4×16)/(4+16) = 3.20 days.,Aptitude,Time and Work
"Find the average of these numbers: 42, 62, 95, 49.",62,67,60,59,A,"Sum = 248, Count = 4, Average = 248/4 = 62.",Aptitude,Averages
"Two numbers are in the ratio 8:7. If their sum is 255, find the larger number.",139,136,141,133,B,Total parts = 8+7 = 15. Each part = 255/15 = 17. Larger number = 8 × 17 = 136.,Aptitude,Ratios
A vehicle covers 228 km at a speed of 38 km/h. How long does it take?,1,8,6,4,C,Distance = Speed × Time = 38 × 6 = 228 km. So the answer is 6 hours.,Aptitude,Time and Distance
A vehicle covers 166 km in 2 hours. What is its speed?,85,83,81,88,B,Distance = Speed × Time = 83 × 2 = 166 km. So the answer is 83 km/h.,Aptitude,Time and Distance
"A can complete a piece of work in 5 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.18,4.68,3.68,2.18,C,Combined rate = 1/5 + 1/14. Time together = (5×14)/(5+14) = 3.68 days.,Aptitude,Time and Work
Is 292 divisible by 10?,Only sometimes,Yes,No,Cannot say,C,"292 ÷ 10 leaves remainder 2, so the answer is No.",Aptitude,Divisibility
Find the Compound Interest on ₹16932 at 20% per annum for 2 years (compounded annually).,7600,7470,7450,7400,C,Amount = P(1+R/100)^T = 16932(1+20/100)^2 ≈ ₹24382. CI = Amount − P = ₹7450.,Aptitude,Compound Interest
"Two numbers are in the ratio 3:4. If their sum is 126, find the larger number.",57,62,87,72,D,Total parts = 3+4 = 7. Each part = 126/7 = 18. Larger number = 4 × 18 = 72.,Aptitude,Ratios
"Two numbers are in the ratio 6:5. If their sum is 198, find the larger number.",108,93,113,98,A,Total parts = 6+5 = 11. Each part = 198/11 = 18. Larger number = 6 × 18 = 108.,Aptitude,Ratios
"Two numbers are in the ratio 5:3. If their sum is 144, find the larger number.",75,85,95,90,D,Total parts = 5+3 = 8. Each part = 144/8 = 18. Larger number = 5 × 18 = 90.,Aptitude,Ratios
"A can complete a piece of work in 14 days and B can complete it in 7 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.67,6.67,5.17,4.17,A,Combined rate = 1/14 + 1/7. Time together = (14×7)/(14+7) = 4.67 days.,Aptitude,Time and Work
"A can complete a piece of work in 12 days and B can complete it in 20 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.50,8.00,7.00,5.50,A,Combined rate = 1/12 + 1/20. Time together = (12×20)/(12+20) = 7.50 days.,Aptitude,Time and Work
"Two numbers are in the ratio 12:6. If their sum is 252, find the larger number.",153,183,168,178,C,Total parts = 12+6 = 18. Each part = 252/18 = 14. Larger number = 12 × 14 = 168.,Aptitude,Ratios
