Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Which term matches this description: ""a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'""?",alliteration,an interjection,a simile,a modal verb,C,"The description matches a simile: a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'",English Subjects,Literary Devices
Which statement correctly describes a clause?,a group of related words that does not contain a subject and verb pair,"the person, place, or thing that performs the action of the verb",the part of a sentence that contains the verb and gives information about the subject,a group of words containing a subject and a verb,D,"By definition, a clause is: a group of words containing a subject and a verb",English Subjects,Sentence Structure
Which statement correctly describes an interjection?,"a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under","a noun that names a general person, place, or thing","a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'","a verb that does not require a direct object, e.g. 'She sleeps.'",C,"By definition, an interjection is: a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'",English Subjects,Parts of Speech
Choose the correct article to fill the blank: '___ orange',the,an,no article,a,B,"'orange' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'clean'?,purchase,spotless,sorrowful,gorgeous,B,'spotless' is similar in meaning to 'clean'.,English Subjects,Synonyms
'reject' is a antonym of which word?,accept,ancient,big,guilty,A,'reject' is opposite in meaning to 'accept'.,English Subjects,Antonyms
Which word is a synonym of 'hide'?,foolish,conceal,near,noisy,B,'conceal' is similar in meaning to 'hide'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'high':,night,low,export,defend,B,'low' is opposite in meaning to 'high'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ garden',no article,an,the,a,D,"'garden' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'sell' is a antonym of which word?,arrive,increase,safe,buy,D,'sell' is opposite in meaning to 'buy'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'stupid':,timid,shallow,foolish,reply,C,'foolish' is similar in meaning to 'stupid'.,English Subjects,Synonyms
'cowardly' is a antonym of which word?,include,loud,simple,brave,D,'cowardly' is opposite in meaning to 'brave'.,English Subjects,Antonyms
"Which term matches this description: ""a noun that can be counted and has both singular and plural forms""?",a countable noun,an intransitive verb,an interjection,a collective noun,A,The description matches a countable noun: a noun that can be counted and has both singular and plural forms,English Subjects,Parts of Speech
Which word is opposite in meaning to 'dirty'?,true,fast,clean,attack,C,'clean' is opposite in meaning to 'dirty'.,English Subjects,Antonyms
Which word is similar in meaning to 'slim'?,narrow,build,quiet,low,A,'narrow' is similar in meaning to 'slim'.,English Subjects,Synonyms
"Identify the correctly completed sentence's tense: ""They played football yesterday."" — which tense is used?",Simple Past,Future Perfect,Present Continuous,Present Perfect,A,"The sentence ""They played football yesterday."" is written in the Simple Past tense.",English Subjects,Tenses
Which article correctly precedes the word 'hospital'?,no article,an,a,the,C,"'hospital' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is similar in meaning to 'peaceful'?,calm,hot,begin,useful,A,'calm' is similar in meaning to 'peaceful'.,English Subjects,Synonyms
Which word is a antonym of 'light'?,dark,dangerous,slow,defeat,A,'dark' is opposite in meaning to 'light'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'accept':,arrogant,cruel,depart,reject,D,'reject' is opposite in meaning to 'accept'.,English Subjects,Antonyms
Which word is a synonym of 'find'?,commence,incorrect,discover,complete,C,'discover' is similar in meaning to 'find'.,English Subjects,Synonyms
Which word is a synonym of 'jump'?,leap,counterfeit,flawless,reckless,A,'leap' is similar in meaning to 'jump'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'wide':,narrow,pessimist,criticise,right,A,'narrow' is opposite in meaning to 'wide'.,English Subjects,Antonyms
"Fill in the blank: ______ refers to ""a sentence with only one independent clause"".",a simple sentence,a compound sentence,a predicate in a sentence,a complex sentence,A,a simple sentence refers to: a sentence with only one independent clause,English Subjects,Sentence Structure
Which word is similar in meaning to 'chuckle'?,laugh,unknown,end,fake,A,'laugh' is similar in meaning to 'chuckle'.,English Subjects,Synonyms
What is the present perfect tense?,"a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a verb tense used to describe completed actions in the past, e.g. 'She walked to school.'",A,"the present perfect tense is: a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'",English Subjects,Tenses
'foolish' is a antonym of which word?,wise,generous,succeed,include,A,'foolish' is opposite in meaning to 'wise'.,English Subjects,Antonyms
Which statement correctly describes an active voice sentence?,"an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should","a verb that does not require a direct object, e.g. 'She sleeps.'","a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'","a word that connects words, phrases, or clauses, such as and, but, or because",C,"By definition, an active voice sentence is: a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'",English Subjects,Voice
'disapprove' is a synonym of which word?,far,dislike,difficult,famous,B,'disapprove' is similar in meaning to 'dislike'.,English Subjects,Synonyms
Which statement correctly describes a homophone?,"a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'",the part of a sentence that contains the verb and gives information about the subject,"a noun that names a general person, place, or thing","a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'",A,"By definition, a homophone is: a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'",English Subjects,Vocabulary
Which statement correctly describes a predicate in a sentence?,the part of a sentence that contains the verb and gives information about the subject,"the person, place, or thing that performs the action of the verb",a group of related words that does not contain a subject and verb pair,a sentence with only one independent clause,A,"By definition, a predicate in a sentence is: the part of a sentence that contains the verb and gives information about the subject",English Subjects,Sentence Structure
Which word is a antonym of 'clean'?,end,lower,dry,dirty,D,'dirty' is opposite in meaning to 'clean'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'show':,ancient,slender,display,courageous,C,'display' is similar in meaning to 'show'.,English Subjects,Synonyms
Which word is similar in meaning to 'furious'?,perfect,angry,big,begin,B,'angry' is similar in meaning to 'furious'.,English Subjects,Synonyms
"Complete the sentence correctly: ""She ___ to the market every day.""",will walk,walks,walked,is walking,B,"The sentence requires the Simple Present form: 'walks'. Full sentence: ""She walks to the market every day.""",English Subjects,Tenses
Which word is a antonym of 'hard'?,lose,soft,slow,closed,B,'soft' is opposite in meaning to 'hard'.,English Subjects,Antonyms
Which word is opposite in meaning to 'dark'?,happy,interior,ancient,light,D,'light' is opposite in meaning to 'dark'.,English Subjects,Antonyms
Which statement correctly describes a complex sentence?,"the person, place, or thing that performs the action of the verb",a sentence made of two or more independent clauses joined by a conjunction,a group of words containing a subject and a verb,a sentence with one independent clause and at least one dependent clause,D,"By definition, a complex sentence is: a sentence with one independent clause and at least one dependent clause",English Subjects,Sentence Structure
Which statement correctly describes a verb?,"a word used in place of a noun, such as he, she, it, or they","a noun that names a general person, place, or thing","a word that expresses an action, occurrence, or state of being","a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'",C,"By definition, a verb is: a word that expresses an action, occurrence, or state of being",English Subjects,Parts of Speech
Choose the word that is similar in meaning to 'kind':,genuine,donate,misplace,gentle,D,'gentle' is similar in meaning to 'kind'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a word that names a person, place, thing, or idea"".",a noun,a modal verb,an intransitive verb,a common noun,A,"a noun refers to: a word that names a person, place, thing, or idea",English Subjects,Parts of Speech
Choose the word that is opposite in meaning to 'early':,low,pessimist,cruel,late,D,'late' is opposite in meaning to 'early'.,English Subjects,Antonyms
Which word is opposite in meaning to 'poor'?,include,rich,remember,buy,B,'rich' is opposite in meaning to 'poor'.,English Subjects,Antonyms
Which word is opposite in meaning to 'weak'?,advance,strong,optimist,simple,B,'strong' is opposite in meaning to 'weak'.,English Subjects,Antonyms
Which word is a antonym of 'begin'?,narrow,end,cry,reject,B,'end' is opposite in meaning to 'begin'.,English Subjects,Antonyms
"Complete the sentence correctly: ""He ___ to London next week.""",flew,is flying,flies,had flown,B,"The sentence requires the Present Continuous form: 'is flying'. Full sentence: ""He is flying to London next week.""",English Subjects,Tenses
Which word is opposite in meaning to 'down'?,safe,up,hard,ancient,B,'up' is opposite in meaning to 'down'.,English Subjects,Antonyms
Which article correctly precedes the word 'university'?,a,the,an,no article,A,"'university' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Choose the word that is opposite in meaning to 'simple':,poor,complex,sad,defeat,B,'complex' is opposite in meaning to 'simple'.,English Subjects,Antonyms
Which word is a synonym of 'fake'?,distant,counterfeit,tiny,obscure,B,'counterfeit' is similar in meaning to 'fake'.,English Subjects,Synonyms
'inquire' is a synonym of which word?,slow,useful,build,ask,D,'inquire' is similar in meaning to 'ask'.,English Subjects,Synonyms
'impoverished' is a synonym of which word?,honest,small,help,poor,D,'impoverished' is similar in meaning to 'poor'.,English Subjects,Synonyms
Which word is a antonym of 'brave'?,export,end,defend,cowardly,D,'cowardly' is opposite in meaning to 'brave'.,English Subjects,Antonyms
'exterior' is a antonym of which word?,import,create,succeed,interior,D,'exterior' is opposite in meaning to 'interior'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'dark':,dim,accurate,wealthy,vacant,A,'dim' is similar in meaning to 'dark'.,English Subjects,Synonyms
Which word is similar in meaning to 'harsh'?,like,cruel,rude,perfect,B,'cruel' is similar in meaning to 'harsh'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ email',the,a,an,no article,C,"'email' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
What is a metaphor?,"a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'","a word that expresses an action, occurrence, or state of being","a figure of speech that describes something by stating it is something else, e.g. 'Time is money'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'",C,"a metaphor is: a figure of speech that describes something by stating it is something else, e.g. 'Time is money'",English Subjects,Literary Devices
Which article correctly precedes the word 'ocean'?,the,a,an,no article,C,"'ocean' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'incorrect' is a synonym of which word?,shy,rare,dishonest,wrong,D,'incorrect' is similar in meaning to 'wrong'.,English Subjects,Synonyms
Which word is opposite in meaning to 'exterior'?,interior,fast,kind,clean,A,'interior' is opposite in meaning to 'exterior'.,English Subjects,Antonyms
"Which term matches this description: ""a figure of speech giving human qualities to non-human things, e.g. 'The wind whispered'""?",a synonym,a conjunction,the present continuous tense,personification,D,"The description matches personification: a figure of speech giving human qualities to non-human things, e.g. 'The wind whispered'",English Subjects,Literary Devices
Which statement correctly describes an indirect (reported) speech sentence?,a group of related words that does not contain a subject and verb pair,a sentence that reports what someone said without using their exact words,"a word that modifies a verb, adjective, or another adverb, often describing how, when, or where","a verb tense used to describe completed actions in the past, e.g. 'She walked to school.'",B,"By definition, an indirect (reported) speech sentence is: a sentence that reports what someone said without using their exact words",English Subjects,Speech
Which word is similar in meaning to 'adore'?,useful,build,love,safe,C,'love' is similar in meaning to 'adore'.,English Subjects,Synonyms
"Identify the correctly completed sentence's tense: ""The sun rises in the east."" — which tense is used?",Simple Past,Present Continuous,Past Perfect,Simple Present,D,"The sentence ""The sun rises in the east."" is written in the Simple Present tense.",English Subjects,Tenses
Which word is similar in meaning to 'stroll'?,walk,thick,famous,find,A,'walk' is similar in meaning to 'stroll'.,English Subjects,Synonyms
Which word is similar in meaning to 'vend'?,sell,talk,difficult,happy,A,'sell' is similar in meaning to 'vend'.,English Subjects,Synonyms
Which word is a synonym of 'begin'?,stroll,commence,foolish,massive,B,'commence' is similar in meaning to 'begin'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'kind':,foolish,dark,complex,cruel,D,'cruel' is opposite in meaning to 'kind'.,English Subjects,Antonyms
Which word is a synonym of 'big'?,large,sorrowful,frigid,simple,A,'large' is similar in meaning to 'big'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'false':,untrue,timid,spotless,uncommon,A,'untrue' is similar in meaning to 'false'.,English Subjects,Synonyms
Which article correctly precedes the word 'event'?,an,a,no article,the,A,"'event' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a antonym of 'accept'?,reject,fake,disagree,scatter,A,'reject' is opposite in meaning to 'accept'.,English Subjects,Antonyms
'chuckle' is a synonym of which word?,ancient,laugh,poor,cruel,B,'chuckle' is similar in meaning to 'laugh'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'far':,enjoy,distant,impoverished,elevated,B,'distant' is similar in meaning to 'far'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'perfect':,courageous,worthless,broad,flawless,D,'flawless' is similar in meaning to 'perfect'.,English Subjects,Synonyms
Which word is a synonym of 'important'?,significant,worthless,detest,observe,A,'significant' is similar in meaning to 'important'.,English Subjects,Synonyms
Which word is a antonym of 'push'?,innocent,old,export,pull,D,'pull' is opposite in meaning to 'push'.,English Subjects,Antonyms
"Which term matches this description: ""a group of related words that does not contain a subject and verb pair""?",a predicate in a sentence,a compound sentence,a subject in a sentence,a phrase,D,The description matches a phrase: a group of related words that does not contain a subject and verb pair,English Subjects,Sentence Structure
Choose the correct article to fill the blank: '___ hour-long meeting',a,the,no article,an,D,"'hour-long meeting' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
What is a transitive verb?,"a noun that refers to a group of people or things, such as 'team' or 'flock'","a word (a, an, the) used before a noun to specify definiteness","a word that connects words, phrases, or clauses, such as and, but, or because","a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'",D,"a transitive verb is: a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'",English Subjects,Parts of Speech
Which word is similar in meaning to 'noisy'?,buy,loud,honest,rich,B,'loud' is similar in meaning to 'noisy'.,English Subjects,Synonyms
Which article correctly precedes the word 'SUV'?,no article,the,an,a,C,"'SUV' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is similar in meaning to 'halt'?,heavy,stop,dangerous,build,B,'stop' is similar in meaning to 'halt'.,English Subjects,Synonyms
'decrease' is a antonym of which word?,strong,increase,agree,big,B,'decrease' is opposite in meaning to 'increase'.,English Subjects,Antonyms
"Complete the sentence correctly: ""She ___ her keys somewhere in the house.""",loses,lost,will lose,has lost,D,"The sentence requires the Present Perfect form: 'has lost'. Full sentence: ""She has lost her keys somewhere in the house.""",English Subjects,Tenses
'worthless' is a synonym of which word?,talk,useless,serious,strong,B,'worthless' is similar in meaning to 'useless'.,English Subjects,Synonyms
Which word is similar in meaning to 'wealthy'?,big,serious,rich,clever,C,'rich' is similar in meaning to 'wealthy'.,English Subjects,Synonyms
Which word is a antonym of 'young'?,destroy,old,fail,pessimist,B,'old' is opposite in meaning to 'young'.,English Subjects,Antonyms
Which word is similar in meaning to 'detest'?,begin,stop,hate,famous,C,'hate' is similar in meaning to 'detest'.,English Subjects,Synonyms
Which word is opposite in meaning to 'cruel'?,attack,kind,interior,wide,B,'kind' is opposite in meaning to 'cruel'.,English Subjects,Antonyms
Which word is a synonym of 'right'?,converse,correct,scorching,worthless,B,'correct' is similar in meaning to 'right'.,English Subjects,Synonyms
Which word is a synonym of 'honest'?,truthful,modern,contemporary,incorrect,A,'truthful' is similar in meaning to 'honest'.,English Subjects,Synonyms
"Which term matches this description: ""a figure of speech that describes something by stating it is something else, e.g. 'Time is money'""?",the past continuous tense,a complex sentence,a transitive verb,a metaphor,D,"The description matches a metaphor: a figure of speech that describes something by stating it is something else, e.g. 'Time is money'",English Subjects,Literary Devices
'modern' is a synonym of which word?,talk,cruel,new,like,C,'modern' is similar in meaning to 'new'.,English Subjects,Synonyms
'grave' is a synonym of which word?,calm,serious,love,real,B,'grave' is similar in meaning to 'serious'.,English Subjects,Synonyms
Which word is a antonym of 'open'?,small,narrow,closed,minor,C,'closed' is opposite in meaning to 'open'.,English Subjects,Antonyms
What is an antonym?,a word that has the opposite meaning to another word,a word that is spelled and/or pronounced the same as another word but has a different meaning,"a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'",A,an antonym is: a word that has the opposite meaning to another word,English Subjects,Vocabulary
Which article correctly precedes the word 'dog'?,an,a,the,no article,B,"'dog' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a synonym of 'stop'?,scorching,halt,modern,display,B,'halt' is similar in meaning to 'stop'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ tree',an,the,no article,a,D,"'tree' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a synonym of 'serious'?,secure,grave,misplace,reckless,B,'grave' is similar in meaning to 'serious'.,English Subjects,Synonyms
Which word is opposite in meaning to 'night'?,smooth,day,love,increase,B,'day' is opposite in meaning to 'night'.,English Subjects,Antonyms
"Fill in the blank: ______ refers to ""a sentence that reports the exact words spoken by someone, usually in quotation marks"".",a direct speech sentence,a compound sentence,an antonym,a complex sentence,A,"a direct speech sentence refers to: a sentence that reports the exact words spoken by someone, usually in quotation marks",English Subjects,Speech
Which article correctly precedes the word 'hour'?,an,the,a,no article,A,"'hour' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the correct article to fill the blank: '___ pencil',a,the,no article,an,A,"'pencil' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a synonym of 'look'?,incorrect,observe,retain,quick,B,'observe' is similar in meaning to 'look'.,English Subjects,Synonyms
What is the simple future tense?,"a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'","a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used to describe completed actions in the past, e.g. 'She walked to school.'",B,"the simple future tense is: a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'",English Subjects,Tenses
Choose the correct article to fill the blank: '___ bicycle',a,an,no article,the,A,"'bicycle' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
What is a noun?,"a word that names a person, place, thing, or idea","a word that connects words, phrases, or clauses, such as and, but, or because","a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'","a word (a, an, the) used before a noun to specify definiteness",A,"a noun is: a word that names a person, place, thing, or idea",English Subjects,Parts of Speech
Which article correctly precedes the word 'apartment'?,an,no article,the,a,A,"'apartment' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'conclude' is a synonym of which word?,start,easy,end,big,C,'conclude' is similar in meaning to 'end'.,English Subjects,Synonyms
Which word is similar in meaning to 'elevated'?,fake,clever,wide,high,D,'high' is similar in meaning to 'elevated'.,English Subjects,Synonyms
"Identify the correctly completed sentence's tense: ""He is doing his homework right now."" — which tense is used?",Past Continuous,Simple Past,Past Perfect,Present Continuous,D,"The sentence ""He is doing his homework right now."" is written in the Present Continuous tense.",English Subjects,Tenses
Which statement correctly describes personification?,"a word that modifies a verb, adjective, or another adverb, often describing how, when, or where","a verb tense used for actions happening right now, e.g. 'She is walking to school.'",a sentence with only one independent clause,"a figure of speech giving human qualities to non-human things, e.g. 'The wind whispered'",D,"By definition, personification is: a figure of speech giving human qualities to non-human things, e.g. 'The wind whispered'",English Subjects,Literary Devices
'hazardous' is a synonym of which word?,dangerous,stop,cheap,build,A,'hazardous' is similar in meaning to 'dangerous'.,English Subjects,Synonyms
'cautious' is a synonym of which word?,difficult,big,smart,careful,D,'cautious' is similar in meaning to 'careful'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'true':,initiate,accurate,deceitful,shatter,B,'accurate' is similar in meaning to 'true'.,English Subjects,Synonyms
Which word is similar in meaning to 'ordinary'?,common,take,shy,modern,A,'common' is similar in meaning to 'ordinary'.,English Subjects,Synonyms
Which word is similar in meaning to 'misplace'?,take,lose,sad,clever,B,'lose' is similar in meaning to 'misplace'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'stop':,inexpensive,halt,disapprove,courageous,B,'halt' is similar in meaning to 'stop'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'attack':,late,right,defend,disagree,C,'defend' is opposite in meaning to 'attack'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'modern':,uncommon,harsh,joyful,contemporary,D,'contemporary' is similar in meaning to 'modern'.,English Subjects,Synonyms
Which word is opposite in meaning to 'narrow'?,ancient,wise,expand,wide,D,'wide' is opposite in meaning to 'narrow'.,English Subjects,Antonyms
Which article correctly precedes the word 'island'?,a,an,no article,the,B,"'island' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which article correctly precedes the word 'insect'?,an,no article,the,a,A,"'insect' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the correct article to fill the blank: '___ honest man',no article,an,the,a,B,"'honest man' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is similar in meaning to 'rich':,wealthy,intelligent,leap,complete,A,'wealthy' is similar in meaning to 'rich'.,English Subjects,Synonyms
Which word is a synonym of 'safe'?,grab,inexpensive,dim,secure,D,'secure' is similar in meaning to 'safe'.,English Subjects,Synonyms
'complex' is a antonym of which word?,smooth,simple,love,hard,B,'complex' is opposite in meaning to 'simple'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'difficult':,challenging,intelligent,shatter,purchase,A,'challenging' is similar in meaning to 'difficult'.,English Subjects,Synonyms
'initiate' is a synonym of which word?,wrong,weak,rare,start,D,'initiate' is similar in meaning to 'start'.,English Subjects,Synonyms
"Which verb form correctly completes the sentence: ""They ___ football yesterday.""?",will play,played,are playing,play,B,"The sentence requires the Simple Past form: 'played'. Full sentence: ""They played football yesterday.""",English Subjects,Tenses
'commence' is a synonym of which word?,honest,begin,small,bright,B,'commence' is similar in meaning to 'begin'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ European',an,the,a,no article,C,"'European' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is opposite in meaning to 'shrink'?,happy,permit,expand,clean,C,'expand' is opposite in meaning to 'shrink'.,English Subjects,Antonyms
'light' is a antonym of which word?,day,gather,heavy,advance,C,'light' is opposite in meaning to 'heavy'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'calm':,donate,peaceful,fearless,massive,B,'peaceful' is similar in meaning to 'calm'.,English Subjects,Synonyms
Which word is similar in meaning to 'discover'?,dishonest,cry,find,clever,C,'find' is similar in meaning to 'discover'.,English Subjects,Synonyms
What is an adverb?,"a word that expresses an action, occurrence, or state of being","a noun that names a specific person, place, or thing and begins with a capital letter","a word used in place of a noun, such as he, she, it, or they","a word that modifies a verb, adjective, or another adverb, often describing how, when, or where",D,"an adverb is: a word that modifies a verb, adjective, or another adverb, often describing how, when, or where",English Subjects,Parts of Speech
Choose the word that is opposite in meaning to 'hard':,arrogant,depart,soft,foolish,C,'soft' is opposite in meaning to 'hard'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'humble':,right,late,arrogant,contract,C,'arrogant' is opposite in meaning to 'humble'.,English Subjects,Antonyms
Which word is opposite in meaning to 'modern'?,left,genuine,wet,ancient,D,'ancient' is opposite in meaning to 'modern'.,English Subjects,Antonyms
Which word is a synonym of 'kind'?,gentle,display,spotless,complete,A,'gentle' is similar in meaning to 'kind'.,English Subjects,Synonyms
"Complete the sentence correctly: ""I ___ lunch when you called.""",have eaten,was eating,eat,will eat,B,"The sentence requires the Past Continuous form: 'was eating'. Full sentence: ""I was eating lunch when you called.""",English Subjects,Tenses
Which word is similar in meaning to 'joyful'?,clean,happy,brave,weak,B,'happy' is similar in meaning to 'joyful'.,English Subjects,Synonyms
What is a simile?,"an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should",a sentence that reports what someone said without using their exact words,"a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'",a group of words containing a subject and a verb,C,"a simile is: a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'",English Subjects,Literary Devices
Which word is a synonym of 'thick'?,create,elevated,dense,simple,C,'dense' is similar in meaning to 'thick'.,English Subjects,Synonyms
Which word is a synonym of 'take'?,shatter,untrue,ordinary,grab,D,'grab' is similar in meaning to 'take'.,English Subjects,Synonyms
Which article correctly precedes the word 'ant'?,no article,an,a,the,B,"'ant' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
"Which term matches this description: ""a word that has the opposite meaning to another word""?",a predicate in a sentence,an antonym,a verb,an interjection,B,The description matches an antonym: a word that has the opposite meaning to another word,English Subjects,Vocabulary
Which word is a synonym of 'run'?,enjoy,dash,genuine,purchase,B,'dash' is similar in meaning to 'run'.,English Subjects,Synonyms
Which word is a antonym of 'ancient'?,modern,down,reject,contract,A,'modern' is opposite in meaning to 'ancient'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'rich':,modern,cowardly,lower,poor,D,'poor' is opposite in meaning to 'rich'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ apple',the,a,an,no article,C,"'apple' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'private' is a antonym of which word?,major,light,arrive,public,D,'private' is opposite in meaning to 'public'.,English Subjects,Antonyms
"Which term matches this description: ""a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'""?",an adverb,a transitive verb,a countable noun,a preposition,B,"The description matches a transitive verb: a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'",English Subjects,Parts of Speech
Choose the word that is opposite in meaning to 'agree':,late,lower,rough,disagree,D,'disagree' is opposite in meaning to 'agree'.,English Subjects,Antonyms
'complete' is a synonym of which word?,wide,small,shy,full,D,'complete' is similar in meaning to 'full'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ author',a,the,an,no article,C,"'author' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is similar in meaning to 'conclude'?,start,end,important,kind,B,'end' is similar in meaning to 'conclude'.,English Subjects,Synonyms
Which word is a antonym of 'laugh'?,cry,private,minor,empty,A,'cry' is opposite in meaning to 'laugh'.,English Subjects,Antonyms
"Which term matches this description: ""a word that is spelled and/or pronounced the same as another word but has a different meaning""?",an article,the past perfect tense,a preposition,a homonym,D,The description matches a homonym: a word that is spelled and/or pronounced the same as another word but has a different meaning,English Subjects,Vocabulary
'thin' is a antonym of which word?,polite,thick,fast,begin,B,'thin' is opposite in meaning to 'thick'.,English Subjects,Antonyms
'empty' is a antonym of which word?,brave,generous,full,buy,C,'empty' is opposite in meaning to 'full'.,English Subjects,Antonyms
Which word is a synonym of 'ask'?,renowned,correct,inquire,incorrect,C,'inquire' is similar in meaning to 'ask'.,English Subjects,Synonyms
Which article correctly precedes the word 'star'?,no article,an,a,the,C,"'star' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Which term matches this description: ""a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'""?",the simple future tense,the past continuous tense,the simple past tense,the present perfect tense,B,"The description matches the past continuous tense: a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'",English Subjects,Tenses
Which article correctly precedes the word 'yacht'?,a,an,no article,the,A,"'yacht' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which statement correctly describes an intransitive verb?,"a word used in place of a noun, such as he, she, it, or they","a word (a, an, the) used before a noun to specify definiteness","a verb that does not require a direct object, e.g. 'She sleeps.'","a word that connects words, phrases, or clauses, such as and, but, or because",C,"By definition, an intransitive verb is: a verb that does not require a direct object, e.g. 'She sleeps.'",English Subjects,Parts of Speech
"Identify the correctly completed sentence's tense: ""He is flying to London next week."" — which tense is used?",Past Perfect,Present Continuous,Past Continuous,Simple Past,B,"The sentence ""He is flying to London next week."" is written in the Present Continuous tense.",English Subjects,Tenses
