Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is The construction of the Great Pyramid of Giza?,"the building of the largest of the Egyptian pyramids, built as a tomb for Pharaoh Khufu",the political and social movement that consolidated the states of the Italian peninsula into a single nation,the revolution led by Vladimir Lenin that established Soviet Russia,the document by which the thirteen American colonies declared independence from Britain,A,"The construction of the Great Pyramid of Giza refers to: the building of the largest of the Egyptian pyramids, built as a tomb for Pharaoh Khufu.",History,Ancient History
What is the Ahmedabad Mill Strike?,a 1918 labour movement in Gujarat supported by Gandhi to improve conditions for textile mill workers,a movement in India during World War I demanding self-government within the British Empire,"Jallianwala Bagh, a public garden in Amritsar, Punjab, where the 1919 massacre took place",a 1954 treaty between India and China outlining five principles of peaceful coexistence,A,the Ahmedabad Mill Strike is: a 1918 labour movement in Gujarat supported by Gandhi to improve conditions for textile mill workers,History,Indian History
"Fill in the blank: ______ refers to ""India's Prime Minister from 1984 to 1989, known for promoting technology and telecommunications reforms"".",Mangal Pandey,the Kheda Satyagraha,Warren Hastings,Rajiv Gandhi,D,"Rajiv Gandhi refers to: India's Prime Minister from 1984 to 1989, known for promoting technology and telecommunications reforms",History,Indian History
What is the partition riots of 1947?,a 1962 border war fought between India and China in the Himalayan region,"a military force formed by Subhas Chandra Bose to fight for India's independence, allied with Japan during WWII",widespread violence that accompanied the partition of British India into India and Pakistan,a 1918 movement led by Gandhi in Gujarat supporting farmers against high taxes during a famine,C,the partition riots of 1947 is: widespread violence that accompanied the partition of British India into India and Pakistan,History,Indian History
What is Maharaja Ranjit Singh?,"the founder and ruler of the Sikh Empire, known as the 'Lion of Punjab'","Jallianwala Bagh, a public garden in Amritsar, Punjab, where the 1919 massacre took place",a British military officer instrumental in establishing British East India Company dominance in India,a major Indian university founded in 1916 by Pandit Madan Mohan Malaviya,A,"Maharaja Ranjit Singh is: the founder and ruler of the Sikh Empire, known as the 'Lion of Punjab'",History,Indian History
What is The Great Depression?,a severe worldwide economic downturn that began with the Wall Street crash,a mass civil disobedience movement launched by Mahatma Gandhi demanding an end to British rule,a religious movement initiated by Martin Luther that led to a major split within Christianity,the event marking the end of ancient Rome's rule in Western Europe,A,The Great Depression refers to: a severe worldwide economic downturn that began with the Wall Street crash.,History,Modern History
Which statement correctly describes Adolf Hitler?,"an international organisation founded after World War I to maintain world peace, later succeeded by the United Nations","the 16th US President, who led the country through the Civil War and issued the Emancipation Proclamation",the Cold War-era competition between the USA and USSR to achieve spaceflight milestones,the dictator of Nazi Germany whose policies led to World War II and the Holocaust,D,"By definition, Adolf Hitler is: the dictator of Nazi Germany whose policies led to World War II and the Holocaust",History,Modern History
"Fill in the blank: ______ refers to ""a Gupta emperor whose reign is considered part of the golden age of ancient India"".",the Rosetta Stone,Chandragupta II,the ancient city of Pataliputra,the Chola dynasty,B,Chandragupta II refers to: a Gupta emperor whose reign is considered part of the golden age of ancient India,History,Ancient History
What is Aryabhata?,"one of the earliest civilisations, located between the Tigris and Euphrates rivers, credited with inventing writing",a Roman general and statesman who played a critical role in the transformation of the Roman Republic into the Roman Empire,"a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy",an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion,D,Aryabhata is: an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion,History,Ancient History
"Fill in the blank: ______ refers to ""a Chinese dynasty known for expanding trade along the Silk Road and advancing science and culture"".",the Rigveda,Harappa,the Nalanda University,the Han Dynasty,D,the Han Dynasty refers to: a Chinese dynasty known for expanding trade along the Silk Road and advancing science and culture,History,Ancient History
What is The fall of Constantinople?,"the conclusion of a prolonged conflict in Vietnam, ending with the fall of Saigon",the political and social movement that consolidated the states of the Italian peninsula into a single nation,"the capture of the Byzantine capital by the Ottoman Empire, marking the end of the Byzantine Empire",the process that united various German states into a single German Empire under Prussian leadership,C,"The fall of Constantinople refers to: the capture of the Byzantine capital by the Ottoman Empire, marking the end of the Byzantine Empire.",History,Medieval History
Which statement correctly describes Chanakya (Kautilya)?,"Gandhi's first major satyagraha campaign in India, launched in 1917 to support indigo farmers in Bihar",a 1999 armed conflict between India and Pakistan in the Kargil district of Kashmir,the act that transferred control of India from the East India Company to the British Crown,"an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",D,"By definition, Chanakya (Kautilya) is: an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",History,Indian History
"Fill in the blank: ______ refers to ""a period of agricultural transformation in India starting in the 1960s that significantly increased food grain production"".",Lal Bahadur Shastri,the Green Revolution in India,Indira Gandhi,the Battle of Buxar,B,the Green Revolution in India refers to: a period of agricultural transformation in India starting in the 1960s that significantly increased food grain production,History,Indian History
Which event happened closest to the year 1969?,The signing of the Indian Constitution,The establishment of the Mughal Empire,The moon landing (Apollo 11),World War I,C,The moon landing (Apollo 11) occurred in approximately 1969.,History,Modern History
Which event happened closest to the year 1815?,The Battle of Plassey,The Battle of Waterloo,The Wright Brothers' first flight,The Russian Revolution,B,The Battle of Waterloo occurred in approximately 1815.,History,Modern History
What is the East India Company?,a major Indian university founded in 1916 by Pandit Madan Mohan Malaviya,"a 1942 British mission led by Stafford Cripps that offered India dominion status after the war, which was rejected by Indian leaders",a British trading company that gradually gained control over large parts of India before direct British Crown rule,a principle of nonviolence central to Gandhi's philosophy and several Indian religious traditions,C,the East India Company is: a British trading company that gradually gained control over large parts of India before direct British Crown rule,History,Indian History
What is the Rosetta Stone?,an ancient stone slab that helped scholars decipher Egyptian hieroglyphics,"a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems","an ancient Mesoamerican civilisation known for advanced writing, astronomy, and calendar systems",a Chinese Buddhist monk who travelled through India in the 5th century and recorded observations of Gupta society,A,the Rosetta Stone is: an ancient stone slab that helped scholars decipher Egyptian hieroglyphics,History,Ancient History
What is the Vijayanagara ruler Krishnadevaraya?,associations of craftsmen and merchants that regulated trade in medieval European towns,a German theologian whose 95 Theses in 1517 sparked the Protestant Reformation,a series of Muslim dynasties that ruled large parts of India from the 13th to 16th centuries,"a renowned ruler of the Vijayanagara Empire known for patronage of arts, literature, and architecture",D,"the Vijayanagara ruler Krishnadevaraya is: a renowned ruler of the Vijayanagara Empire known for patronage of arts, literature, and architecture",History,Medieval History
In which year did The atomic bombings of Hiroshima and Nagasaki take place (approximately)?,1940,1895,1955,1945,D,The atomic bombings of Hiroshima and Nagasaki took place in approximately 1945.,History,Modern History
What is P.V. Narasimha Rao?,"26 January, commemorated annually before independence and later chosen as the date the Constitution came into force","a controversial administrative division of the Bengal Presidency by the British, later reversed in 1911",the Indian Prime Minister who initiated major economic liberalisation reforms in 1991,the act that transferred control of India from the East India Company to the British Crown,C,P.V. Narasimha Rao is: the Indian Prime Minister who initiated major economic liberalisation reforms in 1991,History,Indian History
"Which term matches this description: ""also known as the Indian Rebellion of 1857 or the First War of Indian Independence""?",the Green Revolution in India,Dr. Manmohan Singh,Rajiv Gandhi,the Sepoy Mutiny's alternate name,D,The description matches the Sepoy Mutiny's alternate name: also known as the Indian Rebellion of 1857 or the First War of Indian Independence,History,Indian History
Which event happened closest to the year 1760?,The construction of the Great Pyramid of Giza,The voyage of Christopher Columbus,World War I,The Industrial Revolution,D,The Industrial Revolution occurred in approximately 1760.,History,Modern History
What is The Crusades?,a series of revolutions that led to the collapse of the Russian Empire and the rise of the Soviet Union,the mission during which humans first landed on the Moon,the expedition that led to European awareness of the Americas,a series of religious wars between Christians and Muslims for control of the Holy Land,D,The Crusades refers to: a series of religious wars between Christians and Muslims for control of the Holy Land.,History,Medieval History
What is the term 'Purna Swaraj Day'?,a British colonial policy allowing annexation of princely states without a natural heir,"26 January, commemorated annually before independence and later chosen as the date the Constitution came into force",the period of direct British Crown rule over the Indian subcontinent from 1858 to 1947,a movement led by Mahatma Gandhi urging Indians to withdraw cooperation from British institutions,B,"the term 'Purna Swaraj Day' is: 26 January, commemorated annually before independence and later chosen as the date the Constitution came into force",History,Indian History
Which statement correctly describes the Ottoman Empire?,"a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",a 15th-century Indian mystic poet whose verses emphasised unity between Hindu and Muslim traditions,a medieval Christian military order founded to protect pilgrims travelling to the Holy Land,"a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",A,"By definition, the Ottoman Empire is: a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",History,Medieval History
Which event happened closest to the year 1688?,The Glorious Revolution,The Protestant Reformation,World War II,The beginning of the Renaissance,A,The Glorious Revolution occurred in approximately 1688.,History,Modern History
Which statement correctly describes Alexander the Great?,"the capital of the Maurya and Gupta empires, located near modern-day Patna",the dynasty that first unified China and began construction of the Great Wall,an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion,"a Macedonian king who created one of the largest empires in the ancient world, extending into India",D,"By definition, Alexander the Great is: a Macedonian king who created one of the largest empires in the ancient world, extending into India",History,Ancient History
Which event happened closest to the year 1947?,The fall of the Western Roman Empire,The Russian Revolution,The end of the Vietnam War,India's Independence,D,India's Independence occurred in approximately 1947.,History,Indian History
"Which term matches this description: ""a 21-month period in India during which the government suspended many civil liberties""?",Dr. B.R. Ambedkar,Dr. Manmohan Singh,Rabindranath Tagore's Nobel Prize,the Emergency (1975-77),D,The description matches the Emergency (1975-77): a 21-month period in India during which the government suspended many civil liberties,History,Indian History
"Fill in the blank: ______ refers to ""an ancient period in Indian history characterised by the composition of the Vedas, foundational Hindu scriptures"".",Socrates,the Vedic period,the Qin Dynasty,the Han Dynasty,B,"the Vedic period refers to: an ancient period in Indian history characterised by the composition of the Vedas, foundational Hindu scriptures",History,Ancient History
"Which historical event is described as: ""a decisive battle that established British East India Company rule in Bengal""?",The fall of the Western Roman Empire,The Black Death,The abolition of slavery in the British Empire,The Battle of Plassey,D,This describes The Battle of Plassey: a decisive battle that established British East India Company rule in Bengal.,History,Indian History
"Fill in the blank: ______ refers to ""a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy"".",the ancient Egyptian civilisation,Hannibal,the Silk Road,the ancient Greek civilisation,B,"Hannibal refers to: a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy",History,Ancient History
What is The Protestant Reformation?,a religious movement initiated by Martin Luther that led to a major split within Christianity,a nonviolent protest led by Mahatma Gandhi against the British salt tax,a devastating pandemic that killed a large portion of Europe's population in the 14th century,a brutal war fought by Emperor Ashoka that led to his conversion to Buddhism and adoption of non-violence,A,The Protestant Reformation refers to: a religious movement initiated by Martin Luther that led to a major split within Christianity.,History,Medieval History
"Fill in the blank: ______ refers to ""the chief architect of the Indian Constitution and a leader for social justice and rights of marginalised communities"".",the Sino-Indian War,the Indo-Pakistani War of 1965,Dr. B.R. Ambedkar,the East India Company,C,Dr. B.R. Ambedkar refers to: the chief architect of the Indian Constitution and a leader for social justice and rights of marginalised communities,History,Indian History
Which statement correctly describes Marco Polo?,a Venetian merchant and explorer known for his travels along the Silk Road to China,"a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",a series of Muslim dynasties that ruled large parts of India from the 13th to 16th centuries,"the founder of Sikhism, born in the 15th century in the Punjab region",A,"By definition, Marco Polo is: a Venetian merchant and explorer known for his travels along the Silk Road to China",History,Medieval History
"Which historical event is described as: ""the revolution that led to the establishment of the People's Republic of China under Mao Zedong""?",The fall of Constantinople,The partition of India,The Chinese Communist Revolution,The founding of the Indian National Congress,C,This describes The Chinese Communist Revolution: the revolution that led to the establishment of the People's Republic of China under Mao Zedong.,History,Modern History
"Which term matches this description: ""a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa""?",the Hundred Years' War,Joan of Arc,the Ottoman Empire,the Vijayanagara ruler Krishnadevaraya,C,"The description matches the Ottoman Empire: a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",History,Medieval History
What is The end of the Vietnam War?,the division of British India into the independent nations of India and Pakistan,a brutal war fought by Emperor Ashoka that led to his conversion to Buddhism and adoption of non-violence,"the conclusion of a prolonged conflict in Vietnam, ending with the fall of Saigon",a series of conflicts between Parliamentarians and Royalists over the manner of England's governance,C,"The end of the Vietnam War refers to: the conclusion of a prolonged conflict in Vietnam, ending with the fall of Saigon.",History,Modern History
What is Lal Bahadur Shastri?,a 1999 armed conflict between India and Pakistan in the Kargil district of Kashmir,"India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",a major 1761 battle in Indian history between the Maratha Empire and an Afghan invading force,"Gandhi's first major satyagraha campaign in India, launched in 1917 to support indigo farmers in Bihar",B,"Lal Bahadur Shastri is: India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",History,Indian History
"Which term matches this description: ""the first President of the United States and commander of the Continental Army during the American Revolutionary War""?",Joseph Stalin,George Washington,the abolition of slavery,the Space Race,B,The description matches George Washington: the first President of the United States and commander of the Continental Army during the American Revolutionary War,History,Modern History
What is the Bandung Conference?,"a 1945 meeting between the leaders of the US, UK, and Soviet Union to plan the post-war reorganisation of Europe",a 1955 conference of Asian and African states promoting economic and cultural cooperation and opposing colonialism,"the process by which colonies gained independence from European colonial powers, especially after World War II",an Italian explorer whose voyages across the Atlantic led to European awareness of the Americas,B,the Bandung Conference is: a 1955 conference of Asian and African states promoting economic and cultural cooperation and opposing colonialism,History,Modern History
Which statement correctly describes the East India Company's dissolution?,"India's first female Prime Minister, who served two terms and was known for major political decisions including the Emergency","referring to Lala Lajpat Rai, Bal Gangadhar Tilak, and Bipin Chandra Pal, prominent early nationalist leaders",the 1947 plan proposed by Lord Mountbatten outlining the partition of British India into India and Pakistan,"the company's rule ended after the 1857 rebellion, with control transferred to the British Crown in 1858",D,"By definition, the East India Company's dissolution is: the company's rule ended after the 1857 rebellion, with control transferred to the British Crown in 1858",History,Indian History
"Fill in the blank: ______ refers to ""an Indian nationalist leader who formed the Indian National Army to fight against British rule"".",Rajiv Gandhi,Subhas Chandra Bose,Sardar Vallabhbhai Patel,the term 'ahimsa',B,Subhas Chandra Bose refers to: an Indian nationalist leader who formed the Indian National Army to fight against British rule,History,Indian History
"Which term matches this description: ""a system of institutionalised racial segregation that existed in South Africa until the early 1990s""?",the abolition of slavery,the apartheid system,George Washington,Benito Mussolini,B,The description matches the apartheid system: a system of institutionalised racial segregation that existed in South Africa until the early 1990s,History,Modern History
Which statement correctly describes the Aztec Empire?,"a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy",a Mesoamerican civilisation known for its capital Tenochtitlan and eventual conquest by Spanish forces,"one of the earliest civilisations, located between the Tigris and Euphrates rivers, credited with inventing writing",an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion,B,"By definition, the Aztec Empire is: a Mesoamerican civilisation known for its capital Tenochtitlan and eventual conquest by Spanish forces",History,Ancient History
What is Joan of Arc?,"the founder and first ruler of the Mongol Empire, one of the largest contiguous empires in history",a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint,a 15th-century Indian mystic poet whose verses emphasised unity between Hindu and Muslim traditions,"seafaring Norse people known for their raids, trade, and exploration across Europe from the 8th to 11th centuries",B,Joan of Arc is: a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint,History,Medieval History
Which statement correctly describes Lal Bahadur Shastri?,"India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",the British Act of Parliament that partitioned British India and granted independence to India and Pakistan,originally founded as the Muhammadan Anglo-Oriental College in 1875 by Sir Syed Ahmad Khan,a colonial prison in the Andaman Islands used to incarcerate Indian freedom fighters,A,"By definition, Lal Bahadur Shastri is: India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",History,Indian History
What is Lala Lajpat Rai?,"a land revenue system introduced by the British in Bengal, fixing revenue rates paid by zamindars",a series of conferences held in London between 1930 and 1932 to discuss constitutional reforms in India,"an Indian freedom fighter, part of the 'Lal Bal Pal' trio, who died from injuries sustained during a protest","the last Viceroy of India, who oversaw the transfer of power and the partition in 1947",C,"Lala Lajpat Rai is: an Indian freedom fighter, part of the 'Lal Bal Pal' trio, who died from injuries sustained during a protest",History,Indian History
"Fill in the blank: ______ refers to ""the Cold War-era competition between the USA and USSR to achieve spaceflight milestones"".",Nelson Mandela's presidency,the Space Race,the Manhattan Project,the apartheid system,B,the Space Race refers to: the Cold War-era competition between the USA and USSR to achieve spaceflight milestones,History,Modern History
Which statement correctly describes Guru Nanak?,"the founder of Sikhism, born in the 15th century in the Punjab region","seafaring Norse people known for their raids, trade, and exploration across Europe from the 8th to 11th centuries","a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",a hierarchical system involving daimyo lords and samurai warriors,A,"By definition, Guru Nanak is: the founder of Sikhism, born in the 15th century in the Punjab region",History,Medieval History
"Fill in the blank: ______ refers to ""the continuation of the Roman Empire in its eastern provinces, with Constantinople as its capital"".",Martin Luther,the Vikings,the Great Schism,the Byzantine Empire,D,"the Byzantine Empire refers to: the continuation of the Roman Empire in its eastern provinces, with Constantinople as its capital",History,Medieval History
"Fill in the blank: ______ refers to ""a war fought between India and Pakistan primarily over the disputed region of Kashmir"".",Chandragupta Maurya,the Green Revolution in India,the Indo-Pakistani War of 1965,Subhas Chandra Bose,C,the Indo-Pakistani War of 1965 refers to: a war fought between India and Pakistan primarily over the disputed region of Kashmir,History,Indian History
Which statement correctly describes the Cold War?,the ruler of the Kingdom of Mysore known for his resistance against British expansion in India,"primarily drafted by Thomas Jefferson, one of the founding fathers of the United States","a period of geopolitical tension between the United States and the Soviet Union, roughly from 1947 to 1991","an international organisation founded after World War I to maintain world peace, later succeeded by the United Nations",C,"By definition, the Cold War is: a period of geopolitical tension between the United States and the Soviet Union, roughly from 1947 to 1991",History,Modern History
"Which term matches this description: ""a 1945 meeting of Allied leaders held after Germany's surrender to negotiate terms for the end of World War II""?",the Cold War,decolonisation,the Potsdam Conference,Joseph Stalin,C,The description matches the Potsdam Conference: a 1945 meeting of Allied leaders held after Germany's surrender to negotiate terms for the end of World War II,History,Modern History
Which event happened closest to the year 1930?,The English Civil War,Martin Luther King Jr.'s 'I Have a Dream' speech,The Black Death,The Dandi Salt March,D,The Dandi Salt March occurred in approximately 1930.,History,Indian History
"Which term matches this description: ""artefacts from the Indus Valley Civilisation featuring inscriptions and animal motifs, still not fully deciphered""?",the Qin Dynasty,Confucius,the Harappan seals,Aryabhata,C,"The description matches the Harappan seals: artefacts from the Indus Valley Civilisation featuring inscriptions and animal motifs, still not fully deciphered",History,Ancient History
"Which term matches this description: ""a Chinese Buddhist monk and traveller who documented his journey through India in the 7th century""?",the Aztec Empire,Xuanzang,the Silk Road,the Punic Wars,B,The description matches Xuanzang: a Chinese Buddhist monk and traveller who documented his journey through India in the 7th century,History,Ancient History
"Which term matches this description: ""India's Prime Minister from 1984 to 1989, known for promoting technology and telecommunications reforms""?",the Sepoy Mutiny's alternate name,Lala Lajpat Rai,Rajiv Gandhi,Lord Curzon,C,"The description matches Rajiv Gandhi: India's Prime Minister from 1984 to 1989, known for promoting technology and telecommunications reforms",History,Indian History
"Which term matches this description: ""the US President during the 1980s known for his role in the later stages of the Cold War""?",the Yalta Conference,Winston Churchill,Ronald Reagan,Christopher Columbus,C,The description matches Ronald Reagan: the US President during the 1980s known for his role in the later stages of the Cold War,History,Modern History
What is the Indus Valley Civilisation?,"a legendary war in Greek mythology between Troy and the Greeks, described in Homer's epics","an ancient civilisation that flourished in the northwestern regions of South Asia, known for advanced urban planning",a Chinese Buddhist monk and traveller who documented his journey through India in the 7th century,"one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",B,"the Indus Valley Civilisation is: an ancient civilisation that flourished in the northwestern regions of South Asia, known for advanced urban planning",History,Ancient History
"Fill in the blank: ______ refers to ""a 15th-century Indian mystic poet whose verses emphasised unity between Hindu and Muslim traditions"".",Joan of Arc,Marco Polo,the printing revolution's effect,Kabir,D,Kabir refers to: a 15th-century Indian mystic poet whose verses emphasised unity between Hindu and Muslim traditions,History,Medieval History
"Which term matches this description: ""held on 26 January 1950, marking the enforcement of the Constitution of India""?",the partition riots of 1947,the first Indian Republic Day celebration,Lord Mountbatten,the Swadeshi Movement,B,"The description matches the first Indian Republic Day celebration: held on 26 January 1950, marking the enforcement of the Constitution of India",History,Indian History
Which statement correctly describes the Ryotwari system?,"a land revenue system introduced by the British in parts of India, involving direct settlement with farmers",an early Indian nationalist leader known for the phrase 'Swaraj is my birthright',a war that led to the independence of Bangladesh from Pakistan,"meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence",A,"By definition, the Ryotwari system is: a land revenue system introduced by the British in parts of India, involving direct settlement with farmers",History,Indian History
Which statement correctly describes the Inca Empire?,"artefacts from the Indus Valley Civilisation featuring inscriptions and animal motifs, still not fully deciphered",a Chinese dynasty known for expanding trade along the Silk Road and advancing science and culture,"an ancient civilisation that flourished in the northwestern regions of South Asia, known for advanced urban planning","a South American civilisation known for Machu Picchu and an extensive road network, conquered by the Spanish",D,"By definition, the Inca Empire is: a South American civilisation known for Machu Picchu and an extensive road network, conquered by the Spanish",History,Ancient History
"Fill in the blank: ______ refers to ""a 1950 agreement between India and Pakistan aimed at protecting minority rights in both countries"".",the Home Rule Movement,Mangal Pandey,the Nehru-Liaquat Pact,Akbar the Great,C,the Nehru-Liaquat Pact refers to: a 1950 agreement between India and Pakistan aimed at protecting minority rights in both countries,History,Indian History
"Which term matches this description: ""an ancient Indian poet and playwright, celebrated as one of the greatest writers in Sanskrit literature""?",Kalidasa,Hannibal,Alexander the Great,the Han Dynasty,A,"The description matches Kalidasa: an ancient Indian poet and playwright, celebrated as one of the greatest writers in Sanskrit literature",History,Ancient History
"Which historical event is described as: ""a tragic event in Amritsar where British troops fired on a peaceful gathering, killing hundreds""?",The Battle of Plassey,The beginning of the Renaissance,The Battle of Waterloo,The Jallianwala Bagh massacre,D,"This describes The Jallianwala Bagh massacre: a tragic event in Amritsar where British troops fired on a peaceful gathering, killing hundreds.",History,Indian History
"Which term matches this description: ""a US programme providing economic aid to help rebuild Western European economies after World War II""?",the Berlin Airlift,the Marshall Plan,the D-Day landings,the Truman Doctrine,B,The description matches the Marshall Plan: a US programme providing economic aid to help rebuild Western European economies after World War II,History,Modern History
In which year did The voyage of Christopher Columbus take place (approximately)?,1492,1542,1487,1512,A,The voyage of Christopher Columbus took place in approximately 1492.,History,Modern History
"Which historical event is described as: ""a global war that began in Europe and lasted until 1918, involving many of the world's great powers""?",World War I,The establishment of the Mughal Empire,The founding of the United Nations,The Industrial Revolution,A,"This describes World War I: a global war that began in Europe and lasted until 1918, involving many of the world's great powers.",History,Modern History
"Fill in the blank: ______ refers to ""Jallianwala Bagh, a public garden in Amritsar, Punjab, where the 1919 massacre took place"".",Mangal Pandey,the Ahmedabad Mill Strike,P.V. Narasimha Rao,the Amritsar Massacre's location,D,"the Amritsar Massacre's location refers to: Jallianwala Bagh, a public garden in Amritsar, Punjab, where the 1919 massacre took place",History,Indian History
What is the Non-Aligned Movement?,"the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II","its inability to prevent aggression by major powers, contributing to the outbreak of World War II",the site of a 1941 surprise Japanese attack on a US naval base that brought the United States into World War II,"a group of states not formally aligned with or against any major power bloc during the Cold War, co-founded by India",D,"the Non-Aligned Movement is: a group of states not formally aligned with or against any major power bloc during the Cold War, co-founded by India",History,Modern History
"Which term matches this description: ""a 1972 peace treaty signed by India and Pakistan following the 1971 war""?",the Simla Agreement,Sardar Vallabhbhai Patel,the Civil Disobedience Movement,Chandragupta Maurya,A,The description matches the Simla Agreement: a 1972 peace treaty signed by India and Pakistan following the 1971 war,History,Indian History
What is Vasco da Gama?,"a Portuguese explorer who was the first European to reach India by sea, in 1498","a period of geopolitical tension between the United States and the Soviet Union, roughly from 1947 to 1991","a barrier that divided East and West Berlin from 1961 to 1989, symbolising the Cold War divide",a 1955 conference of Asian and African states promoting economic and cultural cooperation and opposing colonialism,A,"Vasco da Gama is: a Portuguese explorer who was the first European to reach India by sea, in 1498",History,Modern History
Which statement correctly describes the printing revolution's effect?,a medieval king who united much of Western Europe and was crowned Holy Roman Emperor in 800 AD,a survey of landholdings in England commissioned by William the Conqueror in 1086,"enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe",a German theologian whose 95 Theses in 1517 sparked the Protestant Reformation,C,"By definition, the printing revolution's effect is: enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe",History,Medieval History
Which statement correctly describes the Renaissance?,a tribunal established to identify and prosecute heretics in medieval and early modern Spain,a Venetian merchant and explorer known for his travels along the Silk Road to China,"a renowned ruler of the Vijayanagara Empire known for patronage of arts, literature, and architecture","a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",D,"By definition, the Renaissance is: a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",History,Medieval History
What is Lord Curzon?,"India's Prime Minister from 1984 to 1989, known for promoting technology and telecommunications reforms","a philosophy of nonviolent resistance developed by Mahatma Gandhi, meaning 'truth-force'",a British Viceroy of India known for the controversial 1905 partition of Bengal,"India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",C,Lord Curzon is: a British Viceroy of India known for the controversial 1905 partition of Bengal,History,Indian History
Which statement correctly describes the term 'Purna Swaraj'?,"India's first female Prime Minister, who served two terms and was known for major political decisions including the Emergency",a 1932 agreement between Mahatma Gandhi and Dr. B.R. Ambedkar regarding representation for the depressed classes in India,a major 1761 battle in Indian history between the Maratha Empire and an Afghan invading force,"meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence",D,"By definition, the term 'Purna Swaraj' is: meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence",History,Indian History
What is the Vikings?,a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint,the hereditary military nobility of medieval and early-modern Japan,"seafaring Norse people known for their raids, trade, and exploration across Europe from the 8th to 11th centuries",the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church,C,"the Vikings is: seafaring Norse people known for their raids, trade, and exploration across Europe from the 8th to 11th centuries",History,Medieval History
"Which term matches this description: ""the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II""?",the Cold War,Joseph Stalin,the D-Day landings,Nelson Mandela's presidency,C,"The description matches the D-Day landings: the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II",History,Modern History
Which event happened closest to the year 1776?,The voyage of Christopher Columbus,The founding of the United States,The Jallianwala Bagh massacre,The American Declaration of Independence,D,The American Declaration of Independence occurred in approximately 1776.,History,Modern History
"Which term matches this description: ""a series of conferences held in London between 1930 and 1932 to discuss constitutional reforms in India""?",the Permanent Settlement,the East India Company's dissolution,Mangal Pandey,the Round Table Conferences,D,The description matches the Round Table Conferences: a series of conferences held in London between 1930 and 1932 to discuss constitutional reforms in India,History,Indian History
"Which historical event is described as: ""the reign of the Mughal emperor known for administrative reforms and religious tolerance, beginning in 1556""?",The Great Depression,The American Civil War,The reign of Akbar,The Quit India Movement,C,"This describes The reign of Akbar: the reign of the Mughal emperor known for administrative reforms and religious tolerance, beginning in 1556.",History,Indian History
What is the Yalta Conference?,the US President during the 1980s known for his role in the later stages of the Cold War,a 1955 conference of Asian and African states promoting economic and cultural cooperation and opposing colonialism,"a 1945 meeting between the leaders of the US, UK, and Soviet Union to plan the post-war reorganisation of Europe",the secret US programme during World War II that developed the first atomic bombs,C,"the Yalta Conference is: a 1945 meeting between the leaders of the US, UK, and Soviet Union to plan the post-war reorganisation of Europe",History,Modern History
