Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is the English meaning of the Kannada word 'ಎಷ್ಟು'?,what,to read/study,how much/how many,weak,C,'ಎಷ್ಟು' means 'how much/how many' in English.,Kannada Subjects,Question Words
Which Kannada word means 'October'?,ವಾರ,ಕುಟುಂಬ,ನಗುವುದು,ಅಕ್ಟೋಬರ್,D,'ಅಕ್ಟೋಬರ್' means 'October' in English.,Kannada Subjects,Months
Which statement correctly describes Ha Ma Nayak?,"a Kannada scholar, poet, and educator known for his contributions to Kannada language teaching and children's literature","a renowned Kannada poet known for his lyrical poetry, awarded the Jnanpith Award","a 12th-century Kannada poet, philosopher, and social reformer who founded the Lingayat movement and wrote Vachana poetry","Pampa, Ponna, and Ranna, three celebrated poets of the classical period of Kannada literature",A,"By definition, Ha Ma Nayak is: a Kannada scholar, poet, and educator known for his contributions to Kannada language teaching and children's literature",Kannada Subjects,Kannada Literature
Which Kannada word means 'salt'?,ಬಿಳಿ,ಬೆಳಿಗ್ಗೆ,ಬರುವುದು,ಉಪ್ಪು,D,'ಉಪ್ಪು' means 'salt' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'thirty'?,ಮೂವತ್ತು,ಚಿಕ್ಕ,ನಗರ,ಯಾರು,A,'ಮೂವತ್ತು' means 'thirty' in English.,Kannada Subjects,Numbers
Which Kannada word means 'story'?,ವಸಂತ ಋತು,ಕಥೆ,ಕಿವಿ,ಕಾಫಿ,B,'ಕಥೆ' means 'story' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""the set of consonant sounds in Kannada, such as ಕ (ka), ಖ (kha), ಗ (ga), and others, which combine with vowels to form syllables"".",plural formation in Kannada nouns,the Kannada alphabet's consonants (vyanjanagalu),the honorific suffix '-avaru' in Kannada,the Kannada word 'nanna',B,"the Kannada alphabet's consonants (vyanjanagalu) refers to: the set of consonant sounds in Kannada, such as ಕ (ka), ಖ (kha), ಗ (ga), and others, which combine with vowels to form syllables",Kannada Subjects,Kannada Grammar
Which Kannada word means 'sun'?,ಪಪ್ಪಾಯಿ,ನಿದ್ರಿಸುವುದು,ಪ್ರಶ್ನೆ,ಸೂರ್ಯ,D,'ಸೂರ್ಯ' means 'sun' in English.,Kannada Subjects,Vocabulary
What is Mysuru Dasara?,a traditional saying in the Kannada language that conveys wisdom or a moral lesson,"the ruins of Vijayanagara, a UNESCO World Heritage Site in Karnataka, showcasing historic architecture and Kannada heritage","a major festival celebrated in Mysuru, Karnataka, marking the victory of good over evil and the state's royal heritage","meaning 'Mother Kannada', a personification of the Kannada language as a revered mother figure, celebrated in Kannada songs and poems",C,"Mysuru Dasara is: a major festival celebrated in Mysuru, Karnataka, marking the victory of good over evil and the state's royal heritage",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ಕಣ್ಣು'?,eye,to listen/ask,result,number,A,'ಕಣ್ಣು' means 'eye' in English.,Kannada Subjects,Body Parts
Which Kannada word means 'answer/reply'?,ಸಂಜೆ,ಸಮುದ್ರ,ಯಾರು,ಉತ್ತರ (ಜವಾಬು),D,'ಉತ್ತರ (ಜವಾಬು)' means 'answer/reply' in English.,Kannada Subjects,Vocabulary
What is Masti Venkatesha Iyengar?,"a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature",a well-known philosophical Kannada poetic work written by D V Gundappa,"a Kannada writer known as the father of the Kannada short story, and a Jnanpith Award recipient","a well-known Kannada playwright, actor, and film director, recipient of the Jnanpith Award",C,"Masti Venkatesha Iyengar is: a Kannada writer known as the father of the Kannada short story, and a Jnanpith Award recipient",Kannada Subjects,Kannada Literature
Which Kannada word means 'May'?,ಕುಟುಂಬ,ಮೇ,ಗೋಧಿ,ಏಪ್ರಿಲ್,B,'ಮೇ' means 'May' in English.,Kannada Subjects,Months
"Which term matches this description: ""Kannada is widely used as the medium of instruction in schools across Karnataka, alongside English and other languages""?",Nadoja award,Kannada as a medium of instruction,the Kannada state anthem 'Jaya Bharata Jananiya Tanujate',Yakshagana,B,"The description matches Kannada as a medium of instruction: Kannada is widely used as the medium of instruction in schools across Karnataka, alongside English and other languages",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ಕುರ್ಚಿ'?,small,green,hill/mountain,chair,D,'ಕುರ್ಚಿ' means 'chair' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಯಾರು'?,boat,strength/power,cloud,who,D,'ಯಾರು' means 'who' in English.,Kannada Subjects,Question Words
Which Kannada word means 'leg/foot'?,ಕಾಲು,ಎರಡು,ಪಶ್ಚಿಮ,ಹಾಲು,A,'ಕಾಲು' means 'leg/foot' in English.,Kannada Subjects,Body Parts
What is Bengaluru?,"the ruins of Vijayanagara, a UNESCO World Heritage Site in Karnataka, showcasing historic architecture and Kannada heritage","the Indian roller (Neelakanthi Hakki), officially recognised as the state bird of Karnataka","the capital city of Karnataka, often referred to as the 'Silicon Valley of India'","the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",C,"Bengaluru is: the capital city of Karnataka, often referred to as the 'Silicon Valley of India'",Kannada Subjects,Kannada Culture
Which Kannada word means 'year'?,ಬೆಳಿಗ್ಗೆ,ಹಿಮ,ಮೂರು,ವರ್ಷ,D,'ವರ್ಷ' means 'year' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'to eat'?,ಪ್ರಶ್ನೆ,ಡಿಸೆಂಬರ್,ಹೋಗುವುದು,ತಿನ್ನುವುದು,D,'ತಿನ್ನುವುದು' means 'to eat' in English.,Kannada Subjects,Verbs
Which statement correctly describes a gaadhe (proverb) in Kannada?,"a traditional theatre form combining dance, music, and dialogue, popular in coastal Karnataka",a traditional saying in the Kannada language that conveys wisdom or a moral lesson,"a traditional Kannada folk dance performed with drums, popular in northern Karnataka","a major festival celebrated in Mysuru, Karnataka, marking the victory of good over evil and the state's royal heritage",B,"By definition, a gaadhe (proverb) in Kannada is: a traditional saying in the Kannada language that conveys wisdom or a moral lesson",Kannada Subjects,Kannada Culture
Which Kannada word means 'strength/power'?,ಎಚ್ಚರಗೊಳ್ಳುವುದು,ಜ್ಞಾನ,ನೋಡುವುದು,ಶಕ್ತಿ,D,'ಶಕ್ತಿ' means 'strength/power' in English.,Kannada Subjects,Vocabulary
"Which term matches this description: ""the Wadeyars, rulers of the Mysore Kingdom, were notable patrons of Kannada language, literature, and the arts over several centuries""?",the Wadeyar dynasty's patronage of Kannada,the historic city of Badami,the Mysore Kingdom's role in Kannada heritage,the Karnataka Ekikarana movement,A,"The description matches the Wadeyar dynasty's patronage of Kannada: the Wadeyars, rulers of the Mysore Kingdom, were notable patrons of Kannada language, literature, and the arts over several centuries",Kannada Subjects,Kannada History
Which Kannada word means 'Wednesday'?,ಕುರ್ಚಿ,ಬಣ್ಣ,ಬುಧವಾರ,ಒಂದು,C,'ಬುಧವಾರ' means 'Wednesday' in English.,Kannada Subjects,Days of the Week
"Fill in the blank: ______ refers to ""Kannada was officially recognised as a Classical Language of India by the Government of India in 2008"".",the geographic region where Kannada is predominantly spoken,the Kannada word for 'thank you',the Dravidian language family,Kannada's classification as a classical language,D,Kannada's classification as a classical language refers to: Kannada was officially recognised as a Classical Language of India by the Government of India in 2008,Kannada Subjects,Kannada Language
What is the English meaning of the Kannada word 'ಹೊಟ್ಟೆ'?,Wednesday,stomach,elder brother,day,B,'ಹೊಟ್ಟೆ' means 'stomach' in English.,Kannada Subjects,Body Parts
Which statement correctly describes the phrase 'Kannada Naadu'?,"a song written by Kuvempu, officially adopted as the state anthem (Nadageethe) of Karnataka","the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka","a person who natively speaks Kannada or belongs to the Kannada-speaking community, typically from Karnataka","meaning 'the land of Kannada', a poetic reference to the state of Karnataka and its Kannada-speaking people",D,"By definition, the phrase 'Kannada Naadu' is: meaning 'the land of Kannada', a poetic reference to the state of Karnataka and its Kannada-speaking people",Kannada Subjects,Kannada Culture
Which Kannada word means 'friendship'?,ಒಂದು,ಪೆನ್ಸಿಲ್,ಬರುವುದು,ಸ್ನೇಹ,D,'ಸ್ನೇಹ' means 'friendship' in English.,Kannada Subjects,Vocabulary
What is Karnataka's state flower?,"the lotus (Kamala), officially recognised as the state flower of Karnataka","meaning 'Mother Kannada', a personification of the Kannada language as a revered mother figure, celebrated in Kannada songs and poems",a traditional saying in the Kannada language that conveys wisdom or a moral lesson,"a mixture of neem leaves and jaggery eaten during Ugadi, symbolising the balance of life's bitter and sweet moments",A,"Karnataka's state flower is: the lotus (Kamala), officially recognised as the state flower of Karnataka",Kannada Subjects,Kannada Culture
"Which term matches this description: ""suffixes added to Kannada nouns to indicate their grammatical role in a sentence, such as subject, object, or possession""?",a Kannada verb (kriya pada),typical Kannada sentence word order,Kannada case markers (vibhakti pratyaya),vyanjana (in Kannada grammar),C,"The description matches Kannada case markers (vibhakti pratyaya): suffixes added to Kannada nouns to indicate their grammatical role in a sentence, such as subject, object, or possession",Kannada Subjects,Kannada Grammar
"Which term matches this description: ""a Kannada scholar, poet, and educator known for his contributions to Kannada language teaching and children's literature""?",Ranna,Ha Ma Nayak,Girish Karnad,D V Gundappa (DVG),B,"The description matches Ha Ma Nayak: a Kannada scholar, poet, and educator known for his contributions to Kannada language teaching and children's literature",Kannada Subjects,Kannada Literature
Which Kannada word means 'stomach'?,ಫೆಬ್ರವರಿ,ದೋಣಿ,ಬಿಸಿಲು,ಹೊಟ್ಟೆ,D,'ಹೊಟ್ಟೆ' means 'stomach' in English.,Kannada Subjects,Body Parts
Which Kannada word means 'fruit'?,ಹಣ್ಣು,ಎಣ್ಣೆ,ದಯವಿಟ್ಟು,ಕೆಂಪು,A,'ಹಣ್ಣು' means 'fruit' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'rain'?,ಮಳೆ,ಆಡುವುದು,ಅಮ್ಮ,ಬೆಟ್ಟ,A,'ಮಳೆ' means 'rain' in English.,Kannada Subjects,Weather
Which Kannada word means 'before/first'?,ಸಂಗೀತ,ಕುಡಿಯುವುದು,ಆಟೋಟ,ಮೊದಲು,D,'ಮೊದಲು' means 'before/first' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'twenty'?,ಎರಡು,ಪತ್ರ,ಇಪ್ಪತ್ತು,ಏಪ್ರಿಲ್,C,'ಇಪ್ಪತ್ತು' means 'twenty' in English.,Kannada Subjects,Numbers
Which Kannada word means 'north / answer'?,ಮನೆ,ಸೈಕಲ್,ಉತ್ತರ,ತಲೆ,C,'ಉತ್ತರ' means 'north / answer' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'star'?,ಉತ್ತರ (ಜವಾಬು),ನಕ್ಷತ್ರ,ಶುಕ್ರವಾರ,ಕಿತ್ತಳೆ,B,'ನಕ್ಷತ್ರ' means 'star' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಪದ'?,student,game/play,word,onion,C,'ಪದ' means 'word' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""meaning 'his/her/their' (respectful), used as a possessive pronoun in Kannada"".",Kannada case markers (vibhakti pratyaya),vyanjana (in Kannada grammar),the Kannada word 'avara',a Kannada verb (kriya pada),C,"the Kannada word 'avara' refers to: meaning 'his/her/their' (respectful), used as a possessive pronoun in Kannada",Kannada Subjects,Kannada Grammar
Which Kannada word means 'peace'?,ಇಲ್ಲ,ನೂರು,ನಗರ,ಶಾಂತಿ,D,'ಶಾಂತಿ' means 'peace' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'examination/test'?,ಪರೀಕ್ಷೆ,ಪದ,ಬದನೆಕಾಯಿ,ಭೂಗೋಳ,A,'ಪರೀಕ್ಷೆ' means 'examination/test' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'fourteen'?,ಹದಿನಾಲ್ಕು,ಇಪ್ಪತ್ತು,ಗೆಳೆಯ,ದೇಶ,A,'ಹದಿನಾಲ್ಕು' means 'fourteen' in English.,Kannada Subjects,Numbers
What is the historic town of Halebidu?,"a prominent figure in the Karnataka unification movement, often referred to as 'Karnataka Kulapurohita' for his role in uniting Kannada-speaking regions","a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving","widely believed to derive from 'karu nadu', meaning 'lofty/black land' or 'elevated land', referring to the region's terrain",a legendary warrior and freedom fighter from Karnataka who fought against British rule alongside Kittur Chennamma,B,"the historic town of Halebidu is: a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving",Kannada Subjects,Kannada History
What is D V Gundappa (DVG)?,"a well-known medieval Kannada poet famous for his short, wise sayings called 'Vachanas' or 'Tripadis' (three-line verses)","a respected Kannada writer and philosopher, best known for his work 'Mankutimmana Kagga'","a Kannada writer known as the father of the Kannada short story, and a Jnanpith Award recipient","a Kannada poet, scholar, and Jnanpith Award recipient known for his contribution to Kannada literature and education",B,"D V Gundappa (DVG) is: a respected Kannada writer and philosopher, best known for his work 'Mankutimmana Kagga'",Kannada Subjects,Kannada Literature
Which Kannada word means 'to play'?,ನಿದ್ರಿಸುವುದು,ಆಡುವುದು,ಜೂನ್,ಇಬ್ಬನಿ,B,'ಆಡುವುದು' means 'to play' in English.,Kannada Subjects,Verbs
Which Kannada word means 'question'?,ಸುಲಭ,ರಾಜ,ಪ್ರಶ್ನೆ,ಪೆನ್ನು,C,'ಪ್ರಶ್ನೆ' means 'question' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'July'?,ದುಃಖ,ಜುಲೈ,ಚಳಿ,ಮೂರು,B,'ಜುಲೈ' means 'July' in English.,Kannada Subjects,Months
What is the English meaning of the Kannada word 'ಚಂದ್ರ'?,thirty,strength/power,moon,result,C,'ಚಂದ್ರ' means 'moon' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'no'?,ವಾಕ್ಯ,ಪಶ್ಚಿಮ,ಇಲ್ಲ,ಯಾವುದು,C,'ಇಲ್ಲ' means 'no' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಕಲಿಯುವುದು'?,grapes,when,to learn,big,C,'ಕಲಿಯುವುದು' means 'to learn' in English.,Kannada Subjects,Verbs
Which Kannada word means 'city'?,ಅಕ್ಕ,ನಗರ,ತಿಂಗಳು,ದೇಶ,B,'ನಗರ' means 'city' in English.,Kannada Subjects,Vocabulary
What is Karnataka's state emblem?,"the Indian roller (Neelakanthi Hakki), officially recognised as the state bird of Karnataka",a body established by the Government of Karnataka to promote the use and development of the Kannada language,"a Kannada poet, composer, and philosopher associated with the Bhakti movement, known for his devotional compositions","the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",D,"Karnataka's state emblem is: the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ಹುಲಿ'?,tiger,coffee,queen,colour,A,'ಹುಲಿ' means 'tiger' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'please'?,ಮಳೆ,ಸೆಪ್ಟೆಂಬರ್,ವಾಕ್ಯ,ದಯವಿಟ್ಟು,D,'ದಯವಿಟ್ಟು' means 'please' in English.,Kannada Subjects,Vocabulary
What is a sandhi (in Kannada grammar)?,consonant sounds in the Kannada alphabet,"the phonetic combination of two words or morphemes, joining them according to grammatical rules","a word in Kannada grammar used in place of a noun, such as ನಾನು (I) or ಅವನು (he)",conjunct consonant clusters formed by combining two or more consonants without an intervening vowel,B,"a sandhi (in Kannada grammar) is: the phonetic combination of two words or morphemes, joining them according to grammatical rules",Kannada Subjects,Kannada Grammar
Which Kannada word means 'April'?,ಮಳೆಗಾಲ,ಏಪ್ರಿಲ್,ಕುಟುಂಬ,ಬಿಸಿ,B,'ಏಪ್ರಿಲ್' means 'April' in English.,Kannada Subjects,Months
What is the English meaning of the Kannada word 'ಜ್ಞಾನ'?,window,night,star,knowledge,D,'ಜ್ಞಾನ' means 'knowledge' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""meaning 'speech' or 'language', often used poetically to refer to the Kannada language itself"".",the Kannada slogan 'Sirigannada',the Kannada word 'nudi',the Kannada word for 'thank you',the geographic region where Kannada is predominantly spoken,B,"the Kannada word 'nudi' refers to: meaning 'speech' or 'language', often used poetically to refer to the Kannada language itself",Kannada Subjects,Kannada Language
Which Kannada word means 'sorrow'?,ದುಃಖ,ಮಂಗಳವಾರ,ಪೆನ್ನು,ಸೋಮವಾರ,A,'ದುಃಖ' means 'sorrow' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'thousand'?,ಸಾವಿರ,ಉತ್ತರ,ಭೂಗೋಳ,ಭಾಷೆ,A,'ಸಾವಿರ' means 'thousand' in English.,Kannada Subjects,Numbers
"Fill in the blank: ______ refers to ""meaning 'script', referring to the writing system used to write the Kannada language"".",the geographic region where Kannada is predominantly spoken,Halegannada,the Kannada term 'lipi',Kannada,C,"the Kannada term 'lipi' refers to: meaning 'script', referring to the writing system used to write the Kannada language",Kannada Subjects,Kannada Language
"Fill in the blank: ______ refers to ""the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka"".",a gaadhe (proverb) in Kannada,Karnataka's state emblem,the phrase 'Kannada Naadu',Karnataka's state flower,B,"Karnataka's state emblem refers to: the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ನಾಲ್ಕು'?,aeroplane,boat,four,why,C,'ನಾಲ್ಕು' means 'four' in English.,Kannada Subjects,Numbers
What is the English meaning of the Kannada word 'ಆಲೂಗಡ್ಡೆ'?,Friday,evening,potato,fourteen,C,'ಆಲೂಗಡ್ಡೆ' means 'potato' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'to learn'?,ಯಾವುದು,ಹೇಗೆ,ಕಲಿಯುವುದು,ಸುಲಭ,C,'ಕಲಿಯುವುದು' means 'to learn' in English.,Kannada Subjects,Verbs
"Which term matches this description: ""meaning 'my', used as a possessive pronoun in Kannada""?",the Kannada word 'nanna',a Kannada karta (subject),typical Kannada sentence word order,the anuswara in Kannada script,A,"The description matches the Kannada word 'nanna': meaning 'my', used as a possessive pronoun in Kannada",Kannada Subjects,Kannada Grammar
"Which term matches this description: ""a term of pride meaning 'prosperous/glorious Kannada', often used in cultural and literary contexts""?",the Kannada script,the Kannada slogan 'Sirigannada',the Kannada word 'holagide',Kannada,B,"The description matches the Kannada slogan 'Sirigannada': a term of pride meaning 'prosperous/glorious Kannada', often used in cultural and literary contexts",Kannada Subjects,Kannada Language
Which Kannada word means 'eye'?,ಕಣ್ಣು,ದೋಣಿ,ಹಳದಿ,ಹಳೆಯ,A,'ಕಣ್ಣು' means 'eye' in English.,Kannada Subjects,Body Parts
What is the phrase 'Kannada Naadu'?,"meaning 'the land of Kannada', a poetic reference to the state of Karnataka and its Kannada-speaking people","sandalwood (Shrigandha), officially recognised as the state tree of Karnataka","meaning 'Mother Kannada', a personification of the Kannada language as a revered mother figure, celebrated in Kannada songs and poems","the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",A,"the phrase 'Kannada Naadu' is: meaning 'the land of Kannada', a poetic reference to the state of Karnataka and its Kannada-speaking people",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ಪಶ್ಚಿಮ'?,March,sunshine/heat,number,west,D,'ಪಶ್ಚಿಮ' means 'west' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes a Kannada noun (naama pada)?,"a word in Kannada grammar that names a person, place, thing, or idea","a word in Kannada grammar used in place of a noun, such as ನಾನು (I) or ಅವನು (he)","meaning 'his/her/their' (respectful), used as a possessive pronoun in Kannada","meaning 'my', used as a possessive pronoun in Kannada",A,"By definition, a Kannada noun (naama pada) is: a word in Kannada grammar that names a person, place, thing, or idea",Kannada Subjects,Kannada Grammar
What is the English meaning of the Kannada word 'ಇಬ್ಬನಿ'?,elder brother,thousand,dew,tiger,C,'ಇಬ್ಬನಿ' means 'dew' in English.,Kannada Subjects,Weather
What is the English meaning of the Kannada word 'ನೂರು'?,hundred,twenty,lamp,slow,A,'ನೂರು' means 'hundred' in English.,Kannada Subjects,Numbers
Which Kannada word means 'door'?,ಬೆಳಿಗ್ಗೆ,ಬಾಗಿಲು,ಆಕಾಶ,ರಾಜ,B,'ಬಾಗಿಲು' means 'door' in English.,Kannada Subjects,Vocabulary
"Which term matches this description: ""a notable Kannada novelist known for her works exploring psychological and social themes""?",Triveni (Anasuya Shankar),the term 'Kannada Sahitya',Ponna,Ha Ma Nayak,A,The description matches Triveni (Anasuya Shankar): a notable Kannada novelist known for her works exploring psychological and social themes,Kannada Subjects,Kannada Literature
Which Kannada word means 'brinjal/eggplant'?,ವಿಜ್ಞಾನ,ಗುಡುಗು,ಹದಿಮೂರು,ಬದನೆಕಾಯಿ,D,'ಬದನೆಕಾಯಿ' means 'brinjal/eggplant' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes the term 'Kannada Sahitya'?,"a form of Kannada devotional poetry written in prose-like verses, popularised by the Lingayat saints of the 12th century","a traditional three-line verse form used in Kannada poetry, notably by the poet Sarvajna","meaning 'Kannada literature', referring to the body of written works composed in the Kannada language","a respected Kannada writer and philosopher, best known for his work 'Mankutimmana Kagga'",C,"By definition, the term 'Kannada Sahitya' is: meaning 'Kannada literature', referring to the body of written works composed in the Kannada language",Kannada Subjects,Kannada Literature
Which Kannada word means 'morning'?,ಮರ,ಬೆಳಿಗ್ಗೆ,ಕಲೆ,ಭಾಷೆ,B,'ಬೆಳಿಗ್ಗೆ' means 'morning' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes the honorific suffix '-avaru' in Kannada?,"the doer of the action in a Kannada sentence, typically the grammatical subject","the phonetic combination of two words or morphemes, joining them according to grammatical rules","a respectful suffix added to a person's name or title in Kannada to show respect, similar to 'Mr./Mrs.' or 'Sir/Madam'",conjunct consonant clusters formed by combining two or more consonants without an intervening vowel,C,"By definition, the honorific suffix '-avaru' in Kannada is: a respectful suffix added to a person's name or title in Kannada to show respect, similar to 'Mr./Mrs.' or 'Sir/Madam'",Kannada Subjects,Kannada Grammar
"Which term matches this description: ""the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar""?",Nadoja award,Purandara Dasa,Kannada Rajyotsava,Ugadi,D,"The description matches Ugadi: the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar",Kannada Subjects,Kannada Culture
"Which term matches this description: ""conjunct consonant clusters formed by combining two or more consonants without an intervening vowel""?",a samasa (in Kannada grammar),a Kannada karma (object),compound letters (ottakshara) in Kannada,typical Kannada sentence word order,C,The description matches compound letters (ottakshara) in Kannada: conjunct consonant clusters formed by combining two or more consonants without an intervening vowel,Kannada Subjects,Kannada Grammar
"Which term matches this description: ""a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature""?",a gadya (in Kannada literature),the Kannada Sahitya Parishat,K S Narasimhaswamy,Chandrashekhara Kambara,D,"The description matches Chandrashekhara Kambara: a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature",Kannada Subjects,Kannada Literature
Which Kannada word means 'country'?,ಕೆಲಸ ಮಾಡುವುದು,ಕಾಫಿ,ದೇಶ,ಮೂಗು,C,'ದೇಶ' means 'country' in English.,Kannada Subjects,Vocabulary
What is a Kannada verb (kriya pada)?,"meaning 'my', used as a possessive pronoun in Kannada",a nasal sound represented by a dot (ಂ) placed above a letter in Kannada writing,a word in Kannada grammar that expresses an action or state of being,"the set of independent vowel sounds in Kannada, including ಅ (a), ಆ (aa), ಇ (i), ಈ (ii), ಉ (u), and others",C,a Kannada verb (kriya pada) is: a word in Kannada grammar that expresses an action or state of being,Kannada Subjects,Kannada Grammar
What is the English meaning of the Kannada word 'ಕಥೆ'?,family,elephant,story,car,C,'ಕಥೆ' means 'story' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'dog'?,ರೈಲು,ಪರೀಕ್ಷೆ,ನಾಯಿ,ಕೈ,C,'ನಾಯಿ' means 'dog' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes Ugadi?,"a traditional theatre form combining dance, music, and dialogue, popular in coastal Karnataka","the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar","the Gandaberunda, a two-headed mythical bird, adopted as the official state emblem of Karnataka",a body established by the Government of Karnataka to promote the use and development of the Kannada language,B,"By definition, Ugadi is: the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar",Kannada Subjects,Kannada Culture
Which Kannada word means 'boat'?,ದೋಣಿ,ಒಂದು,ವಿದ್ಯಾರ್ಥಿ,ವರ್ಷ,A,'ದೋಣಿ' means 'boat' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಬರುವುದು'?,water,to come,hand,elephant,B,'ಬರುವುದು' means 'to come' in English.,Kannada Subjects,Verbs
"Fill in the blank: ______ refers to ""a term of pride meaning 'prosperous/glorious Kannada', often used in cultural and literary contexts"".",Nadagannada,the Kannada slogan 'Sirigannada',the term 'Kasturi Kannada',Kannada's classification as a classical language,B,"the Kannada slogan 'Sirigannada' refers to: a term of pride meaning 'prosperous/glorious Kannada', often used in cultural and literary contexts",Kannada Subjects,Kannada Language
Which Kannada word means 'family'?,ಸಂಖ್ಯೆ,ಕೆಟ್ಟ,ಉತ್ತರ (ಜವಾಬು),ಕುಟುಂಬ,D,'ಕುಟುಂಬ' means 'family' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes Akka Mahadevi?,"a 12th-century Kannada poet and mystic, known for her devotional Vachana poetry dedicated to Lord Shiva","a celebrated Kannada poet and writer, the first Kannada writer to receive the Jnanpith Award","a prose composition in Kannada literature, as opposed to poetry (padya)","a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature",A,"By definition, Akka Mahadevi is: a 12th-century Kannada poet and mystic, known for her devotional Vachana poetry dedicated to Lord Shiva",Kannada Subjects,Kannada Literature
What is the anuswara in Kannada script?,conjunct consonant clusters formed by combining two or more consonants without an intervening vowel,"a word in Kannada grammar that names a person, place, thing, or idea",a nasal sound represented by a dot (ಂ) placed above a letter in Kannada writing,"the set of consonant sounds in Kannada, such as ಕ (ka), ಖ (kha), ಗ (ga), and others, which combine with vowels to form syllables",C,the anuswara in Kannada script is: a nasal sound represented by a dot (ಂ) placed above a letter in Kannada writing,Kannada Subjects,Kannada Grammar
Which Kannada word means 'teacher/guru'?,ಇಂದು,ಕುಡಿಯುವುದು,ಗುರು,ನಿಧಾನ,C,'ಗುರು' means 'teacher/guru' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಎಲೆ'?,cap/hat,blue,leaf,snake,C,'ಎಲೆ' means 'leaf' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes the Kannada Sahitya Parishat?,a Kannada satirist and humour writer known for his witty prose,"Pampa, Ponna, and Ranna, three celebrated poets of the classical period of Kannada literature","a popular Kannada poet known for his romantic and lyrical poetry, notably the collection 'Mysore Mallige'",a prominent organisation established to promote and develop Kannada language and literature,D,"By definition, the Kannada Sahitya Parishat is: a prominent organisation established to promote and develop Kannada language and literature",Kannada Subjects,Kannada Literature
Which Kannada word means 'green'?,ಹಸಿರು,ತಿನ್ನುವುದು,ಸೋಮವಾರ,ಚಂದ್ರ,A,'ಹಸಿರು' means 'green' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಅಕ್ಕಿ'?,teacher/guru,rice (uncooked),August,cow,B,'ಅಕ್ಕಿ' means 'rice (uncooked)' in English.,Kannada Subjects,Vocabulary
