Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is the primary function of a monitor?,directing data packets between different computer networks,displaying a computer's output onto a large screen or wall,"storing data electronically using flash memory, with no moving parts",visually displaying output from a computer,D,The primary function of a monitor is visually displaying output from a computer.,Hardware,Device Functions
What is a power supply unit (PSU)?,a hardware component designed to absorb and dissipate heat away from a computer's processor,the practice of increasing a computer component's operating speed beyond its factory-set limits,a hardware component that converts electrical power from an outlet into usable power for computer components,a substance applied between a CPU and its heat sink to improve heat conduction,C,a power supply unit (PSU) is: a hardware component that converts electrical power from an outlet into usable power for computer components,Hardware,Computer Components
How many Petabyte (PB)s is 20 Terabyte (TB)(s) equal to?,0.0390625,0.00195312,0.0195312,20,C,"1 Terabyte (TB) = 1024^-1 Petabyte (PB)(s) (relative scale), so 20 Terabyte (TB)(s) = 0.0195312 Petabyte (PB)(s).",Hardware,Storage Units
Which statement correctly describes ROM (Read-Only Memory)?,an input device that allows users to draw or write digitally using a stylus,"a socket on a motherboard used to install additional hardware components, such as graphics cards","a type of non-volatile memory that permanently stores data, typically used for firmware","an input device commonly used for gaming, allowing control of movement in multiple directions",C,"By definition, ROM (Read-Only Memory) is: a type of non-volatile memory that permanently stores data, typically used for firmware",Hardware,Memory
What is the primary function of a graphics card (GPU)?,capturing live video for calls or recording,"rendering images, video, and animations for display","storing data electronically using flash memory, with no moving parts","allowing a user to point, click, and navigate a graphical interface",B,"The primary function of a graphics card (GPU) is rendering images, video, and animations for display.",Hardware,Device Functions
How many Gigabyte (GB)s is 47 Petabyte (PB)(s) equal to?,4.92831e+10,4.92831e+07,4.92831e+08,9.85661e+07,B,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 47 Petabyte (PB)(s) = 4.92831e+07 Gigabyte (GB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 47 Byte(s) equal to?,4.17444e-15,4.17444e-14,4.17444e-17,4.0766e-17,B,"1 Byte = 1024^-5 Petabyte (PB)(s) (relative scale), so 47 Byte(s) = 4.17444e-14 Petabyte (PB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 6 Kilobyte (KB)(s) equal to?,5.58794e-08,5.72205e-06,5.58794e-12,5.58794e-09,D,"1 Kilobyte (KB) = 1024^-3 Terabyte (TB)(s) (relative scale), so 6 Kilobyte (KB)(s) = 5.58794e-09 Terabyte (TB)(s).",Hardware,Storage Units
"Which term matches this description: ""a set of electronic components on a motherboard that manages data flow between the CPU, memory, and peripherals""?",cache memory,a chipset,a graphics card,a graphics tablet,B,"The description matches a chipset: a set of electronic components on a motherboard that manages data flow between the CPU, memory, and peripherals",Hardware,Motherboard
How many Bytes is 31 Kilobyte (KB)(s) equal to?,3174.4,317440,3.1744e+07,31744,D,"1 Kilobyte (KB) = 1024^1 Byte(s) (relative scale), so 31 Kilobyte (KB)(s) = 31744 Byte(s).",Hardware,Storage Units
What is an expansion slot?,"a service model that allows data to be stored, managed, and backed up remotely over the internet","a socket on a motherboard used to install additional hardware components, such as graphics cards",a hardware component used to circulate air and prevent computer components from overheating,"a modern, reversible connector used for data transfer, video output, and charging",B,"an expansion slot is: a socket on a motherboard used to install additional hardware components, such as graphics cards",Hardware,Motherboard
"Which term matches this description: ""a service model that allows data to be stored, managed, and backed up remotely over the internet""?",a chipset,a monitor,a docking station,cloud storage,D,"The description matches cloud storage: a service model that allows data to be stored, managed, and backed up remotely over the internet",Hardware,Storage Devices
How many Megabyte (MB)s is 35 Byte(s) equal to?,0.0333786,3.25963e-08,0.0341797,3.33786e-05,D,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 35 Byte(s) = 3.33786e-05 Megabyte (MB)(s).",Hardware,Storage Units
What is an optical disc?,a device that allows a laptop to connect to multiple peripherals through a single connection,"a storage medium, such as a CD or DVD, that uses laser technology to read and write data","the physical components of a computer system, such as the CPU, memory, and storage devices",an input device that allows users to draw or write digitally using a stylus,B,"an optical disc is: a storage medium, such as a CD or DVD, that uses laser technology to read and write data",Hardware,Storage Devices
How many Petabyte (PB)s is 34 Kilobyte (KB)(s) equal to?,6.18456e-11,3.01981e-14,3.09228e-11,3.09228e-12,C,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 34 Kilobyte (KB)(s) = 3.09228e-11 Petabyte (PB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""hardware used to enter data or commands into a computer, such as a keyboard or mouse"".",a touchscreen,an input device,a mouse,a webcam,B,"an input device refers to: hardware used to enter data or commands into a computer, such as a keyboard or mouse",Hardware,Input Devices
How many Megabyte (MB)s is 34 Byte(s) equal to?,0.0324249,6.48499e-05,3.24249e-05,3.1665e-08,C,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 34 Byte(s) = 3.24249e-05 Megabyte (MB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 18 Megabyte (MB)(s) equal to?,1.71661e-05,1.71661e-08,8.58307e-06,0.0175781,A,"1 Megabyte (MB) = 1024^-2 Terabyte (TB)(s) (relative scale), so 18 Megabyte (MB)(s) = 1.71661e-05 Terabyte (TB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 4 Terabyte (TB)(s) equal to?,0.0390625,0.00390625,0.0078125,3.8147e-06,B,"1 Terabyte (TB) = 1024^-1 Petabyte (PB)(s) (relative scale), so 4 Terabyte (TB)(s) = 0.00390625 Petabyte (PB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 42 Kilobyte (KB)(s) equal to?,41.0156,0.0820312,4.10156e-05,0.0410156,D,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 42 Kilobyte (KB)(s) = 0.0410156 Megabyte (MB)(s).",Hardware,Storage Units
How many Bytes is 28 Megabyte (MB)(s) equal to?,5.87203e+07,2.93601e+07,2.93601e+10,1.46801e+07,B,"1 Megabyte (MB) = 1024^2 Byte(s) (relative scale), so 28 Megabyte (MB)(s) = 2.93601e+07 Byte(s).",Hardware,Storage Units
Which statement correctly describes an ADC (Analog-to-Digital Converter)?,an expansion card that enables a computer to process and output audio signals,a device that converts analog signals into digital data that a computer can process,a device that allows a laptop to connect to multiple peripherals through a single connection,a hardware component designed to absorb and dissipate heat away from a computer's processor,B,"By definition, an ADC (Analog-to-Digital Converter) is: a device that converts analog signals into digital data that a computer can process",Hardware,Computer Components
How many Petabyte (PB)s is 48 Megabyte (MB)(s) equal to?,4.47035e-08,4.47035e-09,4.47035e-05,8.9407e-08,A,"1 Megabyte (MB) = 1024^-3 Petabyte (PB)(s) (relative scale), so 48 Megabyte (MB)(s) = 4.47035e-08 Petabyte (PB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 3 Byte(s) equal to?,1.43051e-06,2.86102e-06,5.72205e-06,2.86102e-05,B,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 3 Byte(s) = 2.86102e-06 Megabyte (MB)(s).",Hardware,Storage Units
Which statement correctly describes a graphics tablet?,an input device that allows users to draw or write digitally using a stylus,"a keyboard that uses individual mechanical switches for each key, often preferred for tactile feedback",a pointing input device used to interact with a computer's graphical user interface,"a type of mouse that uses a light source and sensor to detect movement, rather than a mechanical ball",A,"By definition, a graphics tablet is: an input device that allows users to draw or write digitally using a stylus",Hardware,Input Devices
How many Petabyte (PB)s is 30 Gigabyte (GB)(s) equal to?,1.43051e-05,5.72205e-05,2.86102e-05,2.79397e-08,C,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 30 Gigabyte (GB)(s) = 2.86102e-05 Petabyte (PB)(s).",Hardware,Storage Units
"Which term matches this description: ""a device that provides backup power to a computer system in the event of a power outage""?",a graphics card's VRAM,a data centre,a UPS (Uninterruptible Power Supply),a server (hardware),C,The description matches a UPS (Uninterruptible Power Supply): a device that provides backup power to a computer system in the event of a power outage,Hardware,Computer Components
How many Terabyte (TB)s is 46 Gigabyte (GB)(s) equal to?,4.49219e-05,0.0224609,0.00449219,0.0449219,D,"1 Gigabyte (GB) = 1024^-1 Terabyte (TB)(s) (relative scale), so 46 Gigabyte (GB)(s) = 0.0449219 Terabyte (TB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 35 Petabyte (PB)(s) equal to?,17920,71680,358400,35840,D,"1 Petabyte (PB) = 1024^1 Terabyte (TB)(s) (relative scale), so 35 Petabyte (PB)(s) = 35840 Terabyte (TB)(s).",Hardware,Storage Units
Which statement correctly describes a USB port?,a wireless networking technology that allows devices to connect to the internet without physical cables,"the rate at which a CPU executes instructions, measured in hertz (Hz), typically gigahertz (GHz)","a standard connector used to connect peripherals like keyboards, mice, and storage devices to a computer","a basic networking device that connects multiple devices, broadcasting data to all connected ports",C,"By definition, a USB port is: a standard connector used to connect peripherals like keyboards, mice, and storage devices to a computer",Hardware,Ports and Connectors
What is a SIM card?,a small card used in mobile devices to store subscriber information and enable network connectivity,"a small, fast type of volatile memory located close to the CPU, used to speed up data access","an input device commonly used for gaming, allowing control of movement in multiple directions","a device that captures and identifies unique physical characteristics, such as fingerprints, for authentication",A,a SIM card is: a small card used in mobile devices to store subscriber information and enable network connectivity,Hardware,Hardware Basics
How many Bytes is 34 Gigabyte (GB)(s) equal to?,7.30144e+10,3.65072e+10,3.73834e+13,3.65072e+09,B,"1 Gigabyte (GB) = 1024^3 Byte(s) (relative scale), so 34 Gigabyte (GB)(s) = 3.65072e+10 Byte(s).",Hardware,Storage Units
How many Petabyte (PB)s is 44 Gigabyte (GB)(s) equal to?,4.19617e-05,8.39233e-05,4.19617e-08,4.19617e-06,A,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 44 Gigabyte (GB)(s) = 4.19617e-05 Petabyte (PB)(s).",Hardware,Storage Units
"Which term matches this description: ""the primary component of a computer that executes instructions, often called the 'brain' of the computer""?",a solid-state drive (SSD),the CPU (Central Processing Unit),a network interface card (NIC),Wi-Fi,B,"The description matches the CPU (Central Processing Unit): the primary component of a computer that executes instructions, often called the 'brain' of the computer",Hardware,Processors
How many Bytes is 50 Megabyte (MB)(s) equal to?,5.24288e+08,51200,2.62144e+07,5.24288e+07,D,"1 Megabyte (MB) = 1024^2 Byte(s) (relative scale), so 50 Megabyte (MB)(s) = 5.24288e+07 Byte(s).",Hardware,Storage Units
How many Megabyte (MB)s is 33 Terabyte (TB)(s) equal to?,34603,3.4603e+10,3.4603e+06,3.4603e+07,D,"1 Terabyte (TB) = 1024^2 Megabyte (MB)(s) (relative scale), so 33 Terabyte (TB)(s) = 3.4603e+07 Megabyte (MB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 48 Kilobyte (KB)(s) equal to?,4.36557e-08,4.36557e-11,4.36557e-12,4.26326e-14,B,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 48 Kilobyte (KB)(s) = 4.36557e-11 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 5 Gigabyte (GB)(s) equal to?,5.24288e+06,5.36871e+09,5.24288e+07,2.62144e+06,A,"1 Gigabyte (GB) = 1024^2 Kilobyte (KB)(s) (relative scale), so 5 Gigabyte (GB)(s) = 5.24288e+06 Kilobyte (KB)(s).",Hardware,Storage Units
"Which term matches this description: ""an output device used to produce high-quality vector graphics, often used in engineering and architecture""?",a SIM card,a cooling fan,a plotter,a multi-core processor,C,"The description matches a plotter: an output device used to produce high-quality vector graphics, often used in engineering and architecture",Hardware,Output Devices
How many Kilobyte (KB)s is 26 Terabyte (TB)(s) equal to?,2.79173e+10,2.79173e+13,2.7263e+07,2.85873e+13,A,"1 Terabyte (TB) = 1024^3 Kilobyte (KB)(s) (relative scale), so 26 Terabyte (TB)(s) = 2.79173e+10 Kilobyte (KB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 24 Byte(s) equal to?,2.13163e-14,1.06581e-14,2.13163e-11,2.13163e-17,A,"1 Byte = 1024^-5 Petabyte (PB)(s) (relative scale), so 24 Byte(s) = 2.13163e-14 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 8 Petabyte (PB)(s) equal to?,8.58993e+09,8.79609e+15,8.79609e+12,8.79609e+09,C,"1 Petabyte (PB) = 1024^4 Kilobyte (KB)(s) (relative scale), so 8 Petabyte (PB)(s) = 8.79609e+12 Kilobyte (KB)(s).",Hardware,Storage Units
Which hardware device is primarily responsible for enabling a computer to connect to a network?,webcam,mouse,network interface card (NIC),plotter,C,A network interface card (NIC) is responsible for enabling a computer to connect to a network.,Hardware,Device Functions
"Fill in the blank: ______ refers to ""a hardware component used to circulate air and prevent computer components from overheating"".",a cooling fan,a data centre,a heat sink,a graphics card,A,a cooling fan refers to: a hardware component used to circulate air and prevent computer components from overheating,Hardware,Computer Components
How many Gigabyte (GB)s is 26 Terabyte (TB)(s) equal to?,53248,26.624,26624,2662.4,C,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 26 Terabyte (TB)(s) = 26624 Gigabyte (GB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 25 Gigabyte (GB)(s) equal to?,0.0238419,2.38419e-05,2.32831e-08,2.38419e-08,B,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 25 Gigabyte (GB)(s) = 2.38419e-05 Petabyte (PB)(s).",Hardware,Storage Units
Which statement correctly describes an optical mouse?,an input device used to type text and commands into a computer,"a device that captures and identifies unique physical characteristics, such as fingerprints, for authentication","a touch-sensitive input device built into laptops, used as an alternative to a mouse","a type of mouse that uses a light source and sensor to detect movement, rather than a mechanical ball",D,"By definition, an optical mouse is: a type of mouse that uses a light source and sensor to detect movement, rather than a mechanical ball",Hardware,Input Devices
How many Gigabyte (GB)s is 8 Megabyte (MB)(s) equal to?,0.00078125,8,0.078125,0.0078125,D,"1 Megabyte (MB) = 1024^-1 Gigabyte (GB)(s) (relative scale), so 8 Megabyte (MB)(s) = 0.0078125 Gigabyte (GB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""a facility used to house computer systems and associated components, such as servers and storage systems"".",a data centre,a laptop battery,a cooling fan,a graphics card,A,"a data centre refers to: a facility used to house computer systems and associated components, such as servers and storage systems",Hardware,Computer Components
How many Petabyte (PB)s is 43 Gigabyte (GB)(s) equal to?,4.1008e-05,8.2016e-05,0.0419922,0.041008,A,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 43 Gigabyte (GB)(s) = 4.1008e-05 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 20 Megabyte (MB)(s) equal to?,20.48,2.048e+07,40960,20480,D,"1 Megabyte (MB) = 1024^1 Kilobyte (KB)(s) (relative scale), so 20 Megabyte (MB)(s) = 20480 Kilobyte (KB)(s).",Hardware,Storage Units
Which statement correctly describes a server (hardware)?,"a powerful computer designed to provide services, resources, or data to other computers on a network",a substance applied between a CPU and its heat sink to improve heat conduction,a hardware component that converts electrical power from an outlet into usable power for computer components,a hardware component used to circulate air and prevent computer components from overheating,A,"By definition, a server (hardware) is: a powerful computer designed to provide services, resources, or data to other computers on a network",Hardware,Computer Components
How many Terabyte (TB)s is 5 Byte(s) equal to?,4.65661e-09,4.54747e-12,9.09495e-12,4.54747e-11,B,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 5 Byte(s) = 4.54747e-12 Terabyte (TB)(s).",Hardware,Storage Units
How many Bytes is 11 Petabyte (PB)(s) equal to?,1.26821e+19,1.23849e+16,6.19245e+15,1.23849e+19,B,"1 Petabyte (PB) = 1024^5 Byte(s) (relative scale), so 11 Petabyte (PB)(s) = 1.23849e+16 Byte(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 28 Megabyte (MB)(s) equal to?,28,0.273438,27.3438,0.0273438,D,"1 Megabyte (MB) = 1024^-1 Gigabyte (GB)(s) (relative scale), so 28 Megabyte (MB)(s) = 0.0273438 Gigabyte (GB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 4 Byte(s) equal to?,3.55271e-15,3.63798e-12,1.81899e-12,3.63798e-09,B,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 4 Byte(s) = 3.63798e-12 Terabyte (TB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 2 Kilobyte (KB)(s) equal to?,1.81899e-12,1.86265e-09,9.31323e-10,1.86265e-06,B,"1 Kilobyte (KB) = 1024^-3 Terabyte (TB)(s) (relative scale), so 2 Kilobyte (KB)(s) = 1.86265e-09 Terabyte (TB)(s).",Hardware,Storage Units
How many Bytes is 16 Petabyte (PB)(s) equal to?,3.60288e+16,1.80144e+16,1.75922e+13,1.80144e+15,B,"1 Petabyte (PB) = 1024^5 Byte(s) (relative scale), so 16 Petabyte (PB)(s) = 1.80144e+16 Byte(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 33 Megabyte (MB)(s) equal to?,33,33792,16896,3379.2,B,"1 Megabyte (MB) = 1024^1 Kilobyte (KB)(s) (relative scale), so 33 Megabyte (MB)(s) = 33792 Kilobyte (KB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 43 Kilobyte (KB)(s) equal to?,0.0209961,4.19922e-05,0.0419922,0.00419922,C,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 43 Kilobyte (KB)(s) = 0.0419922 Megabyte (MB)(s).",Hardware,Storage Units
What is a laptop battery?,a rechargeable power source that allows a laptop to operate without being plugged into an outlet,"a powerful computer designed to provide services, resources, or data to other computers on a network",a device that provides backup power to a computer system in the event of a power outage,an expansion card responsible for rendering images and video for display on a monitor,A,a laptop battery is: a rechargeable power source that allows a laptop to operate without being plugged into an outlet,Hardware,Computer Components
How many Bytes is 25 Petabyte (PB)(s) equal to?,1.40737e+16,5.6295e+16,2.81475e+16,2.81475e+19,C,"1 Petabyte (PB) = 1024^5 Byte(s) (relative scale), so 25 Petabyte (PB)(s) = 2.81475e+16 Byte(s).",Hardware,Storage Units
How many Megabyte (MB)s is 21 Gigabyte (GB)(s) equal to?,21.504,21504,43008,2.1504e+07,B,"1 Gigabyte (GB) = 1024^1 Megabyte (MB)(s) (relative scale), so 21 Gigabyte (GB)(s) = 21504 Megabyte (MB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 10 Megabyte (MB)(s) equal to?,9.53674e-06,0.00976562,9.53674e-07,0.00953674,A,"1 Megabyte (MB) = 1024^-2 Terabyte (TB)(s) (relative scale), so 10 Megabyte (MB)(s) = 9.53674e-06 Terabyte (TB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 44 Gigabyte (GB)(s) equal to?,4.61373e+08,4.61373e+07,4.61373e+06,4.72446e+10,B,"1 Gigabyte (GB) = 1024^2 Kilobyte (KB)(s) (relative scale), so 44 Gigabyte (GB)(s) = 4.61373e+07 Kilobyte (KB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""a wireless networking technology that allows devices to connect to the internet without physical cables"".",a modem,an ethernet cable,Bluetooth,Wi-Fi,D,Wi-Fi refers to: a wireless networking technology that allows devices to connect to the internet without physical cables,Hardware,Networking Hardware
How many Terabyte (TB)s is 43 Kilobyte (KB)(s) equal to?,4.1008e-05,8.00937e-08,4.00469e-07,4.00469e-08,D,"1 Kilobyte (KB) = 1024^-3 Terabyte (TB)(s) (relative scale), so 43 Kilobyte (KB)(s) = 4.00469e-08 Terabyte (TB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 14 Petabyte (PB)(s) equal to?,1.46801e+07,3.00648e+10,1.50324e+13,1.50324e+10,D,"1 Petabyte (PB) = 1024^3 Megabyte (MB)(s) (relative scale), so 14 Petabyte (PB)(s) = 1.50324e+10 Megabyte (MB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 18 Byte(s) equal to?,1.63709e-10,1.67638e-08,1.63709e-11,1.63709e-14,C,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 18 Byte(s) = 1.63709e-11 Terabyte (TB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 12 Kilobyte (KB)(s) equal to?,1.09139e-10,1.09139e-08,1.09139e-11,5.45697e-12,C,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 12 Kilobyte (KB)(s) = 1.09139e-11 Petabyte (PB)(s).",Hardware,Storage Units
Which hardware device is primarily responsible for directing data packets between different computer networks?,sound card,router,keyboard,webcam,B,A router is responsible for directing data packets between different computer networks.,Hardware,Device Functions
What is the primary function of a webcam?,executing instructions and performing calculations for the computer,displaying a computer's output onto a large screen or wall,temporarily storing data that the CPU is actively using,capturing live video for calls or recording,D,The primary function of a webcam is capturing live video for calls or recording.,Hardware,Device Functions
How many Megabyte (MB)s is 34 Kilobyte (KB)(s) equal to?,0.0332031,34,33.2031,0.00332031,A,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 34 Kilobyte (KB)(s) = 0.0332031 Megabyte (MB)(s).",Hardware,Storage Units
How many Bytes is 39 Kilobyte (KB)(s) equal to?,3993.6,39936,19968,79872,B,"1 Kilobyte (KB) = 1024^1 Byte(s) (relative scale), so 39 Kilobyte (KB)(s) = 39936 Byte(s).",Hardware,Storage Units
How many Terabyte (TB)s is 42 Megabyte (MB)(s) equal to?,4.00543e-05,3.91155e-08,0.000400543,0.0410156,A,"1 Megabyte (MB) = 1024^-2 Terabyte (TB)(s) (relative scale), so 42 Megabyte (MB)(s) = 4.00543e-05 Terabyte (TB)(s).",Hardware,Storage Units
Which statement correctly describes virtual memory?,a memory management technique that uses hard disk space to simulate additional RAM,a substance applied between a CPU and its heat sink to improve heat conduction,"a modern, reversible connector used for data transfer, video output, and charging",a networking device that forwards data packets between computer networks,A,"By definition, virtual memory is: a memory management technique that uses hard disk space to simulate additional RAM",Hardware,Memory
How many Petabyte (PB)s is 42 Kilobyte (KB)(s) equal to?,3.81988e-11,3.81988e-10,1.90994e-11,3.73035e-14,A,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 42 Kilobyte (KB)(s) = 3.81988e-11 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 3 Megabyte (MB)(s) equal to?,3072,1536,3.072e+06,3.072,A,"1 Megabyte (MB) = 1024^1 Kilobyte (KB)(s) (relative scale), so 3 Megabyte (MB)(s) = 3072 Kilobyte (KB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 46 Petabyte (PB)(s) equal to?,4.93921e+10,4.82345e+08,4.82345e+07,4.82345e+06,C,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 46 Petabyte (PB)(s) = 4.82345e+07 Gigabyte (GB)(s).",Hardware,Storage Units
What is a printer?,a data storage device that uses spinning magnetic disks to store and retrieve digital information,an output device used to produce a physical copy of digital documents or images,a small card used in mobile devices to store subscriber information and enable network connectivity,a wireless technology standard used for exchanging data over short distances between devices,B,a printer is: an output device used to produce a physical copy of digital documents or images,Hardware,Output Devices
How many Megabyte (MB)s is 10 Byte(s) equal to?,9.53674e-06,4.76837e-06,1.90735e-05,9.53674e-09,A,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 10 Byte(s) = 9.53674e-06 Megabyte (MB)(s).",Hardware,Storage Units
Which statement correctly describes a hard disk drive (HDD)?,"a standard connector used to connect peripherals like keyboards, mice, and storage devices to a computer",an expansion card responsible for rendering images and video for display on a monitor,firmware used to perform hardware initialization during the booting process of a computer,a data storage device that uses spinning magnetic disks to store and retrieve digital information,D,"By definition, a hard disk drive (HDD) is: a data storage device that uses spinning magnetic disks to store and retrieve digital information",Hardware,Storage Devices
How many Kilobyte (KB)s is 50 Petabyte (PB)(s) equal to?,5.36871e+10,5.49756e+14,5.49756e+13,5.6295e+16,C,"1 Petabyte (PB) = 1024^4 Kilobyte (KB)(s) (relative scale), so 50 Petabyte (PB)(s) = 5.49756e+13 Kilobyte (KB)(s).",Hardware,Storage Units
"Which term matches this description: ""a facility used to house computer systems and associated components, such as servers and storage systems""?",a DAC (Digital-to-Analog Converter),a data centre,a server (hardware),a computer case (chassis),B,"The description matches a data centre: a facility used to house computer systems and associated components, such as servers and storage systems",Hardware,Computer Components
"Which term matches this description: ""an input device that converts sound into an electrical signal for recording or processing""?",a microphone,a barcode scanner,a laptop's trackpad,an input device,A,The description matches a microphone: an input device that converts sound into an electrical signal for recording or processing,Hardware,Input Devices
What is the primary function of a solid-state drive (SSD)?,converting electrical audio signals into audible sound,converting a physical document or photo into a digital image,capturing sound and converting it into an electrical signal,"storing data electronically using flash memory, with no moving parts",D,"The primary function of a solid-state drive (SSD) is storing data electronically using flash memory, with no moving parts.",Hardware,Device Functions
How many Bytes is 1 Petabyte (PB)(s) equal to?,1.09951e+12,1.1259e+18,1.1259e+15,1.1259e+16,C,"1 Petabyte (PB) = 1024^5 Byte(s) (relative scale), so 1 Petabyte (PB)(s) = 1.1259e+15 Byte(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 12 Megabyte (MB)(s) equal to?,0.0234375,12,0.0117188,11.7188,C,"1 Megabyte (MB) = 1024^-1 Gigabyte (GB)(s) (relative scale), so 12 Megabyte (MB)(s) = 0.0117188 Gigabyte (GB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 5 Kilobyte (KB)(s) equal to?,0.0488281,0.00488281,0.00244141,0.00976562,B,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 5 Kilobyte (KB)(s) = 0.00488281 Megabyte (MB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 15 Kilobyte (KB)(s) equal to?,1.36424e-12,1.36424e-11,1.36424e-14,1.33227e-14,B,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 15 Kilobyte (KB)(s) = 1.36424e-11 Petabyte (PB)(s).",Hardware,Storage Units
What is a docking station?,a device that provides backup power to a computer system in the event of a power outage,a hardware component that converts electrical power from an outlet into usable power for computer components,an expansion card that enables a computer to process and output audio signals,a device that allows a laptop to connect to multiple peripherals through a single connection,D,a docking station is: a device that allows a laptop to connect to multiple peripherals through a single connection,Hardware,Computer Components
Which statement correctly describes a monitor?,a device that converts analog signals into digital data that a computer can process,an expansion card that enables a computer to process and output audio signals,a connector used to transmit high-definition video and audio between devices,an output device that visually displays information processed by a computer,D,"By definition, a monitor is: an output device that visually displays information processed by a computer",Hardware,Output Devices
How many Bytes is 29 Terabyte (TB)(s) equal to?,3.18858e+13,1.59429e+13,6.37717e+13,3.11385e+10,A,"1 Terabyte (TB) = 1024^4 Byte(s) (relative scale), so 29 Terabyte (TB)(s) = 3.18858e+13 Byte(s).",Hardware,Storage Units
What is a hub (networking device)?,a wireless technology standard used for exchanging data over short distances between devices,a wireless networking technology that allows devices to connect to the internet without physical cables,"a basic networking device that connects multiple devices, broadcasting data to all connected ports","hardware that allows a computer to connect to a network, either wired or wireless",C,"a hub (networking device) is: a basic networking device that connects multiple devices, broadcasting data to all connected ports",Hardware,Networking Hardware
"Which term matches this description: ""an input and output device that allows users to interact with a display by touching it directly""?",a touchscreen,an input device,a barcode scanner,an optical mouse,A,The description matches a touchscreen: an input and output device that allows users to interact with a display by touching it directly,Hardware,Input Devices
Which statement correctly describes an output device?,the practice of increasing a computer component's operating speed beyond its factory-set limits,"hardware used to present data processed by a computer, such as a monitor or printer",a rechargeable power source that allows a laptop to operate without being plugged into an outlet,an input and output device that allows users to interact with a display by touching it directly,B,"By definition, an output device is: hardware used to present data processed by a computer, such as a monitor or printer",Hardware,Output Devices
